name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
3500,0.0284712,0.01679,0.0102981,0.006583,9.04E-52,5.70E-07
3600,0.028998,0.017142,0.0105318,0.00674059,6.09E-53,5.53E-07
3700,0.0294965,0.0174804,0.0107585,0.0068945,4.30E-54,5.39E-07
3800,0.0300067,0.0178349,0.0110005,0.00706136,3.03E-55,5.19E-07
3900,0.0304965,0.0181748,0.011232,0.0072206,2.31E-56,5.04E-07
4000,0.0309984,0.018527,0.0114739,0.00738799,1.76E-57,4.90E-07
4100,0.0314452,0.0188456,0.0116947,0.00754175,1.40E-58,4.79E-07
4200,0.0319306,0.0191889,0.0119313,0.0077057,1.12E-59,4.67E-07
4300,0.0323727,0.0194947,0.0121381,0.0078466,9.18E-61,4.59E-07
4400,0.0327802,0.0197865,0.0123405,0.00798727,7.71E-62,4.53E-07
4500,0.0332619,0.0201225,0.0125696,0.00814459,6.69E-63,4.46E-07
4600,0.0337554,0.0204759,0.0128156,0.00831663,5.75E-64,4.34E-07
4700,0.0342098,0.0208089,0.0130512,0.00848338,4.98E-65,4.22E-07
4800,0.0345713,0.0210838,0.0132486,0.00862386,4.55E-66,4.13E-07
4900,0.0350157,0.0213995,0.0134664,0.00877469,4.35E-67,4.10E-07
5000,0.0353817,0.0216647,0.0136508,0.00890255,4.11E-68,3.99E-07
5100,0.0357975,0.0219707,0.0138665,0.0090542,3.94E-69,3.82E-07
5200,0.0362134,0.022283,0.0140902,0.00921343,3.79E-70,3.62E-07
5300,0.0364555,0.0224853,0.0142425,0.00932511,4.03E-71,3.54E-07
5400,0.0368893,0.0228111,0.0144756,0.00949079,4.40E-72,3.46E-07
5500,0.0373655,0.0231585,0.0147196,0.00966194,4.67E-73,3.38E-07
5600,0.0377999,0.0234865,0.0149556,0.00983068,4.89E-74,3.28E-07
5700,0.038146,0.0237572,0.0151535,0.00997323,5.15E-75,3.17E-07
5800,0.0384632,0.0240054,0.0153343,0.0101028,5.53E-76,3.08E-07
5900,0.0389311,0.024363,0.0155943,0.0102903,6.14E-77,3.01E-07
6000,0.0391761,0.0245724,0.0157539,0.0104081,6.98E-78,2.97E-07
6100,0.0395817,0.0248894,0.015986,0.0105757,7.96E-79,2.87E-07
6200,0.0398773,0.0251349,0.0161712,0.0107117,9.15E-80,2.77E-07
6300,0.0402776,0.0254335,0.0163831,0.0108609,1.08E-80,2.72E-07
6400,0.0405795,0.0256763,0.0165632,0.0109916,1.30E-81,2.70E-07
6500,0.0409667,0.0259712,0.0167758,0.0111434,1.58E-82,2.67E-07
6600,0.0412997,0.0262286,0.0169616,0.0112751,1.97E-83,2.63E-07
6700,0.0416225,0.0264818,0.0171462,0.0114073,2.41E-84,2.58E-07
6800,0.041942,0.0267342,0.0173321,0.0115419,3.06E-85,2.54E-07
6900,0.0422336,0.0269813,0.0175214,0.0116827,3.88E-86,2.48E-07
7000,0.0425773,0.0272474,0.0177138,0.0118192,4.89E-87,2.44E-07
7100,0.0429033,0.0275132,0.0179122,0.0119639,6.22E-88,2.41E-07
7200,0.0430789,0.0276831,0.018049,0.0120677,8.15E-89,2.34E-07
7300,0.0433639,0.0279174,0.0182249,0.0121964,1.11E-89,2.33E-07
7400,0.0435827,0.0281051,0.0183677,0.012301,1.58E-90,2.31E-07
7500,0.0439032,0.0283642,0.0185611,0.0124422,2.30E-91,2.30E-07
7600,0.0443431,0.0286859,0.0187866,0.0125993,3.54E-92,2.29E-07
7700,0.0445051,0.0288576,0.0189317,0.0127136,5.28E-93,2.24E-07
7800,0.0446494,0.0290039,0.0190517,0.0128056,7.79E-94,2.22E-07
7900,0.0450434,0.0293153,0.0192816,0.0129722,1.14E-94,2.18E-07
8000,0.0453855,0.0295975,0.0194956,0.0131306,1.63E-95,2.13E-07
8100,0.0455942,0.0298033,0.0196649,0.0132619,2.42E-96,2.07E-07
8200,0.0458864,0.0300504,0.0198542,0.0134024,3.72E-97,2.04E-07
8300,0.0460699,0.0302431,0.0200176,0.0135319,5.65E-98,1.96E-07
8400,0.0464043,0.0305073,0.0202116,0.0136713,8.98E-99,1.93E-07
8500,0.0466997,0.030756,0.020402,0.0138128,1.38E-99,1.87E-07
8600,0.0468931,0.0309417,0.0205529,0.0139289,2.23E-100,1.83E-07
8700,0.0473083,0.0312703,0.0207966,0.0141064,3.63E-101,1.82E-07
8800,0.0475395,0.0314916,0.0209775,0.0142467,5.90E-102,1.79E-07
8900,0.047857,0.031775,0.0212025,0.0144185,1.00E-102,1.74E-07
9000,0.0481351,0.0320157,0.0213891,0.0145579,1.71E-103,1.70E-07
9100,0.0484689,0.0322984,0.0216066,0.0147201,2.96E-104,1.64E-07
9200,0.0487157,0.0325233,0.0217863,0.0148574,5.01E-105,1.59E-07
9300,0.0488684,0.0326905,0.0219308,0.0149731,8.49E-106,1.54E-07
9400,0.048988,0.0328371,0.0220626,0.0150809,1.50E-106,1.48E-07
9500,0.0492751,0.0330895,0.0222613,0.0152315,2.67E-107,1.43E-07
9600,0.0495517,0.0333335,0.0224537,0.0153775,5.07E-108,1.41E-07
9700,0.0497336,0.0335236,0.0226146,0.0155043,1.07E-108,1.40E-07
9800,0.0500386,0.0337953,0.0228289,0.0156664,2.32E-109,1.41E-07
9900,0.0503535,0.0340699,0.0230443,0.0158293,4.56E-110,1.42E-07
10000,0.0506031,0.0343055,0.0232374,0.0159798,8.96E-111,1.41E-07
10100,0.0507369,0.0344616,0.0233747,0.0160901,1.85E-111,1.42E-07
10200,0.0508952,0.0346118,0.0234947,0.0161804,3.67E-112,1.43E-07
10300,0.0512018,0.0348777,0.0237018,0.0163358,7.20E-113,1.39E-07
10400,0.0514953,0.03513,0.0238971,0.0164814,1.42E-113,1.36E-07
10500,0.0517459,0.0353533,0.0240735,0.016615,2.73E-114,1.33E-07
10600,0.0519164,0.0355236,0.024215,0.0167251,5.29E-115,1.30E-07
10700,0.0521291,0.0357277,0.0243827,0.0168554,1.03E-115,1.28E-07
10800,0.0522672,0.0358819,0.0245179,0.0169645,2.00E-116,1.26E-07
10900,0.0524827,0.0360892,0.024689,0.0170984,3.97E-117,1.24E-07
11000,0.0524979,0.0361662,0.0247742,0.0171738,8.21E-118,1.20E-07
11100,0.052652,0.0363306,0.0249148,0.0172854,1.83E-118,1.21E-07
11200,0.0529751,0.0365876,0.0251029,0.0174191,3.88E-119,1.21E-07
11300,0.0532302,0.0368103,0.025275,0.0175462,8.30E-120,1.20E-07
11400,0.0533988,0.0369595,0.0253892,0.0176288,1.78E-120,1.21E-07
11500,0.0536839,0.0372042,0.025579,0.0177707,4.11E-121,1.24E-07
11600,0.053874,0.0373822,0.0257212,0.0178779,9.24E-122,1.25E-07
11700,0.0541525,0.0376088,0.0258892,0.0179979,2.02E-122,1.27E-07
11800,0.0544738,0.0378936,0.0261152,0.0181701,4.17E-123,1.25E-07
11900,0.0547211,0.0381169,0.0262928,0.0183048,8.52E-124,1.22E-07
12000,0.0548053,0.0382117,0.0263726,0.0183657,1.78E-124,1.20E-07
12100,0.05507,0.0384499,0.0265621,0.0185097,3.77E-125,1.18E-07
12200,0.055396,0.0387337,0.0267865,0.018681,7.85E-126,1.16E-07
12300,0.0554202,0.0387892,0.0268406,0.0187248,1.62E-126,1.14E-07
12400,0.0555477,0.038913,0.0269386,0.0187964,3.72E-127,1.14E-07
12500,0.0557805,0.039105,0.0270811,0.0188978,8.58E-128,1.16E-07
12600,0.0558727,0.0392209,0.0271852,0.0189816,1.91E-128,1.15E-07
12700,0.0560998,0.0394436,0.0273712,0.0191281,4.29E-129,1.15E-07
12800,0.0563948,0.0397098,0.0275833,0.0192893,1.02E-129,1.16E-07
12900,0.0566232,0.0399311,0.0277676,0.0194341,2.36E-130,1.16E-07
13000,0.0567787,0.0401208,0.0279403,0.0195767,5.42E-131,1.13E-07
13100,0.0571021,0.0404089,0.0281702,0.0197524,1.25E-131,1.14E-07
13200,0.0573432,0.0406536,0.0283805,0.0199221,2.80E-132,1.14E-07
13300,0.0574702,0.0408124,0.0285277,0.0200453,6.42E-133,1.12E-07
13400,0.0576294,0.0409837,0.0286755,0.0201631,1.51E-133,1.11E-07
13500,0.0577379,0.0411048,0.0287781,0.0202418,3.60E-134,1.09E-07
13600,0.0580236,0.041362,0.0289841,0.0203997,8.51E-135,1.07E-07
13700,0.058091,0.0414811,0.0291053,0.0205059,1.94E-135,1.05E-07
13800,0.0582087,0.0415892,0.0291876,0.0205636,4.99E-136,1.07E-07
13900,0.0585474,0.0418628,0.029391,0.0207098,1.22E-136,1.08E-07
14000,0.0585397,0.041915,0.0294572,0.0207722,3.05E-137,1.08E-07
14100,0.0588722,0.0421929,0.02967,0.0209297,7.62E-138,1.11E-07
14200,0.0588676,0.0422366,0.0297235,0.0209788,1.87E-138,1.11E-07
14300,0.0591813,0.0425358,0.0299732,0.0211764,4.63E-139,1.12E-07
14400,0.0592026,0.0426278,0.0300787,0.0212732,1.15E-139,1.12E-07
14500,0.0594056,0.0428293,0.0302475,0.0214054,2.85E-140,1.13E-07
14600,0.0595691,0.0429843,0.030371,0.0214973,7.06E-141,1.11E-07
14700,0.0598253,0.0432346,0.03058,0.021661,1.69E-141,1.07E-07
14800,0.0599972,0.0434369,0.0307643,0.0218141,4.11E-142,1.01E-07
14900,0.0602213,0.0436529,0.0309425,0.0219523,1.00E-142,9.76E-08
15000,0.0604449,0.043871,0.0311253,0.0220966,2.44E-143,9.46E-08
15100,0.0607064,0.0441348,0.0313517,0.0222789,5.80E-144,9.08E-08
15200,0.0607079,0.0442019,0.0314325,0.0223533,1.39E-144,8.74E-08
15300,0.0609961,0.0444625,0.0316403,0.0225109,3.47E-145,8.56E-08
15400,0.0612235,0.0446977,0.0318439,0.0226752,8.31E-146,8.37E-08
15500,0.0612606,0.0447661,0.0319114,0.0227318,2.00E-146,8.18E-08
15600,0.0612994,0.0448555,0.0320059,0.0228151,4.92E-147,7.97E-08
15700,0.0615421,0.0451089,0.0322261,0.0229931,1.27E-147,7.80E-08
15800,0.0616904,0.0452681,0.0323613,0.0230982,3.35E-148,7.61E-08
15900,0.0618403,0.0454296,0.0325017,0.0232105,9.23E-149,7.62E-08
16000,0.0620413,0.0456182,0.0326522,0.0233224,2.55E-149,7.67E-08
16100,0.0620409,0.0456719,0.0327171,0.0233819,6.86E-150,7.74E-08
16200,0.0620135,0.0456941,0.0327513,0.0234136,1.84E-150,7.80E-08
16300,0.0623092,0.0459512,0.0329515,0.0235625,4.96E-151,7.89E-08
16400,0.0625211,0.0461711,0.0331433,0.0237184,1.30E-151,7.87E-08
16500,0.062639,0.0462888,0.0332375,0.0237868,3.45E-152,7.96E-08
16600,0.0628958,0.0465327,0.0334386,0.0239431,8.86E-153,7.94E-08
16700,0.0630686,0.046724,0.0336079,0.0240803,2.25E-153,7.93E-08
16800,0.0630484,0.0467825,0.0336897,0.024161,5.80E-154,7.86E-08
16900,0.0633015,0.0470005,0.0338591,0.0242872,1.56E-154,7.92E-08
17000,0.0636408,0.0472771,0.034067,0.0244384,4.01E-155,7.94E-08
17100,0.0636382,0.0473466,0.0341554,0.0245229,1.01E-155,7.73E-08
17200,0.0636787,0.0474171,0.0342236,0.0245787,2.70E-156,7.60E-08
17300,0.0636284,0.0474258,0.0342514,0.0246085,7.04E-157,7.51E-08
17400,0.0638481,0.0476598,0.0344569,0.0247755,1.85E-157,7.46E-08
17500,0.0639035,0.047744,0.0345379,0.0248431,4.86E-158,7.49E-08
17600,0.0641932,0.0479595,0.0346829,0.0249349,1.29E-158,7.60E-08
17700,0.0642631,0.0480644,0.0347828,0.0250173,3.34E-159,7.54E-08
17800,0.0644315,0.0482403,0.0349333,0.0251361,8.88E-160,7.55E-08
17900,0.064508,0.0483403,0.0350254,0.0252111,2.35E-160,7.58E-08
18000,0.0645688,0.0484747,0.0351708,0.0253425,6.34E-161,7.42E-08
18100,0.0646505,0.0486127,0.0353135,0.0254694,1.67E-161,7.19E-08
18200,0.0648704,0.048834,0.0355026,0.0256205,4.43E-162,6.93E-08
18300,0.0649529,0.048973,0.0356445,0.0257447,1.21E-162,6.69E-08
18400,0.0650689,0.0491329,0.0358002,0.0258789,3.32E-163,6.52E-08
18500,0.0652026,0.0492701,0.035915,0.0259674,9.25E-164,6.35E-08
18600,0.0653129,0.0493466,0.0359563,0.0259825,2.68E-164,6.35E-08
18700,0.065525,0.0495401,0.0361097,0.0260968,7.43E-165,6.17E-08
18800,0.0656733,0.0496893,0.0362335,0.0261915,2.11E-165,5.99E-08
18900,0.0658131,0.0498599,0.0363931,0.0263264,5.83E-166,5.82E-08
19000,0.0658859,0.0499772,0.0365116,0.0264297,1.62E-166,5.67E-08
19100,0.0658742,0.0500236,0.0365745,0.0264907,4.80E-167,5.59E-08
19200,0.0661473,0.0502897,0.0368001,0.0266708,1.46E-167,5.55E-08
19300,0.0663091,0.0504449,0.0369255,0.0267647,4.33E-168,5.46E-08
19400,0.0664194,0.0505998,0.0370775,0.0268963,1.24E-168,5.34E-08
19500,0.0665749,0.0507244,0.0371631,0.0269496,3.84E-169,5.37E-08
19600,0.0667248,0.0508615,0.0372707,0.0270282,1.14E-169,5.38E-08
19700,0.0669367,0.0510234,0.0373815,0.027099,3.28E-170,5.33E-08
19800,0.0669333,0.0510968,0.0374778,0.0271932,9.54E-171,5.16E-08
19900,0.0669234,0.0511358,0.037527,0.0272375,2.83E-171,5.05E-08
20000,0.0669896,0.051262,0.0376561,0.0273486,8.54E-172,4.94E-08
20100,0.0670734,0.0513832,0.0377752,0.0274511,2.65E-172,4.89E-08
20200,0.0674076,0.0516828,0.0380145,0.0276325,8.53E-173,4.90E-08
20300,0.0675267,0.0518368,0.0381612,0.0277572,2.67E-173,4.76E-08
20400,0.0674682,0.0518575,0.0382125,0.0278146,8.26E-174,4.59E-08
20500,0.0677746,0.0521203,0.0384144,0.0279619,2.68E-174,4.60E-08
20600,0.0676856,0.0520801,0.0383934,0.0279472,8.64E-175,4.57E-08
20700,0.0678991,0.0522837,0.0385602,0.0280748,2.75E-175,4.53E-08
20800,0.0681008,0.0525345,0.0388009,0.0282832,8.34E-176,4.39E-08
20900,0.0682256,0.0526872,0.0389431,0.0284024,2.56E-176,4.30E-08
21000,0.0683244,0.0528021,0.0390444,0.0284824,7.87E-177,4.24E-08
21100,0.0685273,0.0529929,0.0392004,0.0286023,2.40E-177,4.20E-08
21200,0.0685366,0.0530411,0.0392526,0.0286456,7.66E-178,4.22E-08
21300,0.0683605,0.052953,0.0392095,0.0286236,2.42E-178,4.21E-08
21400,0.0686548,0.0531702,0.0393532,0.0287116,7.69E-179,4.26E-08
21500,0.0689405,0.0534214,0.0395484,0.0288548,2.38E-179,4.22E-08
21600,0.069118,0.053608,0.0397113,0.0289861,7.34E-180,4.21E-08
21700,0.0691685,0.0537049,0.0398112,0.0290722,2.33E-180,4.16E-08
21800,0.0691911,0.0537461,0.0398487,0.0290998,7.31E-181,4.15E-08
21900,0.0694139,0.0539797,0.0400529,0.0292647,2.26E-181,4.14E-08
22000,0.069514,0.0541306,0.0402012,0.029391,7.09E-182,4.01E-08
22100,0.0696331,0.0542429,0.0402868,0.0294492,2.40E-182,4.06E-08
22200,0.0697516,0.0543751,0.0404036,0.0295428,7.72E-183,4.05E-08
22300,0.0700454,0.0546776,0.0406693,0.0297604,2.46E-183,3.98E-08
22400,0.0699037,0.0546174,0.0406498,0.0297584,8.20E-184,3.99E-08
22500,0.070009,0.0547547,0.0407794,0.0298664,2.64E-184,3.98E-08
22600,0.0702608,0.0549986,0.0409832,0.0300256,8.54E-185,3.94E-08
22700,0.0702037,0.0549965,0.0409997,0.0300444,2.71E-185,3.86E-08
22800,0.0703267,0.0551317,0.0411132,0.030129,8.70E-186,3.79E-08
22900,0.0705095,0.0552968,0.04124,0.0302187,2.97E-186,3.90E-08
23000,0.0705311,0.0553618,0.041311,0.0302809,9.99E-187,3.87E-08
23100,0.0706559,0.0554868,0.0414139,0.0303583,3.45E-187,3.92E-08
23200,0.0709192,0.0557132,0.0415873,0.0304838,1.13E-187,3.95E-08
23300,0.0711057,0.0558824,0.0417182,0.0305769,3.67E-188,3.95E-08
23400,0.071029,0.0558505,0.0417009,0.030562,1.22E-188,3.89E-08
23500,0.0714402,0.0561944,0.0419608,0.0307491,4.17E-189,3.90E-08
23600,0.0716482,0.0564135,0.042151,0.0309008,1.38E-189,3.87E-08
23700,0.0715156,0.0563739,0.0421571,0.0309251,4.54E-190,3.87E-08
23800,0.0717037,0.056568,0.0423238,0.0310569,1.54E-190,3.90E-08
23900,0.0715876,0.0565096,0.0422935,0.031039,5.18E-191,3.93E-08
24000,0.071717,0.056661,0.0424328,0.0311551,1.72E-191,3.91E-08
24100,0.0717998,0.0567548,0.0425118,0.0312134,5.75E-192,3.92E-08
24200,0.0717837,0.0568212,0.0426074,0.0313105,1.92E-192,3.89E-08
24300,0.0717614,0.0568385,0.0426347,0.0313351,6.72E-193,3.94E-08
24400,0.0720083,0.0570466,0.0427914,0.0314466,2.37E-193,4.00E-08
24500,0.0718697,0.0569784,0.0427593,0.0314313,8.07E-194,3.96E-08
24600,0.0722237,0.0573368,0.043068,0.0316785,2.74E-194,3.84E-08
24700,0.0722347,0.0574053,0.0431521,0.0317581,9.38E-195,3.81E-08
24800,0.0723535,0.0575959,0.0433503,0.0319355,3.15E-195,3.71E-08
24900,0.0724843,0.0577719,0.0435226,0.0320844,1.03E-195,3.61E-08
25000,0.0724294,0.0577453,0.0435033,0.032065,3.37E-196,3.52E-08
25100,0.0726821,0.0579848,0.043699,0.0322143,1.14E-196,3.46E-08
25200,0.072646,0.0580101,0.0437461,0.0322635,3.63E-197,3.36E-08
25300,0.0728494,0.0582197,0.0439277,0.0324091,1.19E-197,3.30E-08
25400,0.0728481,0.0582288,0.0439335,0.0324086,4.01E-198,3.26E-08
25500,0.0730404,0.0584258,0.0441023,0.032542,1.42E-198,3.24E-08
25600,0.0730348,0.0584575,0.0441423,0.0325778,4.98E-199,3.22E-08
25700,0.0731025,0.0585652,0.0442511,0.0326718,1.70E-199,3.19E-08
25800,0.0731315,0.0586292,0.0443196,0.0327321,5.91E-200,3.18E-08
25900,0.0734179,0.0589272,0.0445835,0.032949,2.07E-200,3.15E-08
26000,0.073388,0.0589286,0.0445932,0.0329575,6.89E-201,3.10E-08
26100,0.0735442,0.0591144,0.0447636,0.0330974,2.26E-201,2.99E-08
26200,0.0737948,0.0594257,0.0450613,0.0333526,7.37E-202,2.85E-08
26300,0.0736582,0.0593996,0.0450906,0.0334032,2.40E-202,2.75E-08
26400,0.0738669,0.0596167,0.0452785,0.0335526,7.69E-203,2.65E-08
26500,0.0738736,0.0596683,0.0453396,0.0336079,2.52E-203,2.54E-08
26600,0.0741285,0.0599129,0.0455381,0.0337563,8.18E-204,2.39E-08
26700,0.0741719,0.06001,0.045642,0.0338475,2.65E-204,2.25E-08
26800,0.074389,0.0602721,0.0458866,0.0340521,8.82E-205,2.19E-08
26900,0.0744353,0.0603921,0.0460261,0.034184,2.96E-205,2.14E-08
27000,0.0745451,0.0605388,0.0461695,0.0343079,1.00E-205,2.09E-08
27100,0.0744981,0.0605178,0.046156,0.0342945,3.45E-206,2.06E-08
27200,0.0746312,0.0606366,0.0462434,0.0343517,1.23E-206,2.03E-08
27300,0.0747985,0.0608186,0.0464056,0.0344838,4.28E-207,2.00E-08
27400,0.0748116,0.0608661,0.0464584,0.0345294,1.49E-207,1.98E-08
27500,0.0748759,0.0609316,0.0465058,0.0345567,5.59E-208,1.98E-08
27600,0.0750445,0.0611087,0.0466548,0.0346699,2.04E-208,1.96E-08
27700,0.0750068,0.0611641,0.0467461,0.0347655,7.24E-209,1.91E-08
27800,0.075025,0.0612363,0.0468281,0.0348384,2.75E-209,1.90E-08
27900,0.0752114,0.0613941,0.0469414,0.0349114,1.07E-209,1.92E-08
28000,0.0753227,0.0614809,0.0469949,0.0349374,4.06E-210,1.93E-08
28100,0.0754667,0.061606,0.0470859,0.0349965,1.47E-210,1.92E-08
28200,0.0754795,0.0616676,0.0471603,0.0350663,5.35E-211,1.90E-08
28300,0.075659,0.0618772,0.0473544,0.0352286,1.90E-211,1.86E-08
28400,0.0755275,0.0618185,0.047334,0.0352253,6.76E-212,1.81E-08
28500,0.0754827,0.0617698,0.0472768,0.035163,2.52E-212,1.83E-08
28600,0.0756449,0.0619096,0.0473802,0.035233,9.17E-213,1.85E-08
28700,0.0758499,0.0621522,0.047609,0.0354278,3.43E-213,1.86E-08
28800,0.0758655,0.0622265,0.0476992,0.0355126,1.26E-213,1.85E-08
28900,0.0759222,0.0623448,0.0478308,0.0356339,4.58E-214,1.83E-08
29000,0.0759507,0.0624302,0.0479296,0.0357254,1.79E-214,1.83E-08
29100,0.0762619,0.0627171,0.0481615,0.0359008,7.18E-215,1.85E-08
29200,0.076441,0.0629242,0.0483508,0.0360566,2.73E-215,1.86E-08
29300,0.0766619,0.0631536,0.0485505,0.0362161,9.94E-216,1.86E-08
29400,0.0765535,0.0630952,0.0485178,0.0361949,3.65E-216,1.89E-08
29500,0.0766284,0.0631907,0.0486059,0.0362659,1.39E-216,1.92E-08
29600,0.0764965,0.063105,0.0485492,0.0362264,5.67E-217,1.96E-08
29700,0.0767017,0.0633083,0.0487203,0.036359,2.22E-217,1.99E-08
29800,0.0764317,0.0631353,0.0486111,0.0362884,8.55E-218,1.98E-08
29900,0.0769321,0.0635806,0.0489655,0.036555,3.27E-218,2.01E-08
30000,0.0768654,0.063589,0.0490031,0.0365975,1.27E-218,1.97E-08
30100,0.0769437,0.0636739,0.0490736,0.0366493,5.09E-219,1.98E-08
30200,0.076945,0.0637479,0.049171,0.0367441,2.02E-219,1.97E-08
30300,0.0770486,0.0638754,0.0492895,0.0368418,7.91E-220,1.98E-08
30400,0.0771774,0.0640098,0.0494015,0.0369252,3.10E-220,2.00E-08
30500,0.0773426,0.0641612,0.0495153,0.0370009,1.26E-220,2.02E-08
30600,0.07755,0.0644009,0.0497374,0.0371869,4.83E-221,2.01E-08
30700,0.077516,0.0644253,0.04978,0.0372282,1.82E-221,1.97E-08
30800,0.0776561,0.0646072,0.0499569,0.0373804,6.87E-222,1.95E-08
30900,0.0775702,0.064611,0.0500026,0.0374385,2.56E-222,1.93E-08
31000,0.0776634,0.0647125,0.050087,0.0374999,9.55E-223,1.93E-08
31100,0.0777401,0.0648171,0.0501844,0.0375774,3.77E-223,1.94E-08
31200,0.0777051,0.0648264,0.05021,0.0376048,1.47E-223,1.94E-08
31300,0.077756,0.0648878,0.0502597,0.0376373,5.67E-224,1.95E-08
31400,0.0777484,0.0649051,0.050278,0.0376481,2.23E-224,1.96E-08
31500,0.0781118,0.0652188,0.0505195,0.0378231,8.51E-225,1.96E-08
31600,0.0778966,0.0650805,0.0504343,0.0377708,3.34E-225,1.95E-08
31700,0.0779641,0.0651649,0.0505091,0.0378277,1.36E-225,1.98E-08
31800,0.0784132,0.065538,0.0507859,0.0380206,5.22E-226,1.99E-08
31900,0.0782729,0.0654297,0.0507003,0.0379509,2.06E-226,2.03E-08
32000,0.0786294,0.0657407,0.0509385,0.0381211,8.47E-227,2.07E-08
32100,0.0786638,0.0657429,0.0509112,0.0380752,3.29E-227,2.10E-08
32200,0.078823,0.0658677,0.0509915,0.0381185,1.26E-227,2.08E-08
32300,0.0790525,0.0660873,0.0511719,0.0382556,4.70E-228,2.02E-08
32400,0.0789897,0.0661315,0.051259,0.0383485,1.75E-228,1.93E-08
32500,0.0790451,0.0662593,0.0513985,0.0384718,6.86E-229,1.87E-08
32600,0.0790556,0.0663349,0.0514952,0.0385659,2.70E-229,1.84E-08
32700,0.0794106,0.0666517,0.0517448,0.03875,1.07E-229,1.86E-08
32800,0.0793015,0.066566,0.051674,0.0386893,4.05E-230,1.87E-08
32900,0.0794897,0.0667772,0.0518656,0.0388468,1.53E-230,1.88E-08
33000,0.0796359,0.0669102,0.051962,0.0389066,5.84E-231,1.90E-08
33100,0.0796444,0.0669673,0.0520322,0.0389718,2.24E-231,1.91E-08
33200,0.0797068,0.0670777,0.0521474,0.0390723,8.72E-232,1.90E-08
33300,0.0796817,0.0671146,0.0522064,0.0391321,3.27E-232,1.88E-08
33400,0.0797995,0.0672238,0.0522864,0.0391823,1.21E-232,1.86E-08
33500,0.0799773,0.0674222,0.0524654,0.0393284,4.58E-233,1.86E-08
33600,0.0798639,0.0673608,0.0524331,0.0393101,1.76E-233,1.86E-08
33700,0.0797399,0.0673098,0.0524191,0.0393111,6.85E-234,1.83E-08
33800,0.0799518,0.0675504,0.0526404,0.0394953,2.77E-234,1.84E-08
33900,0.0801139,0.0677347,0.0528084,0.0396336,1.06E-234,1.82E-08
34000,0.0798836,0.0676007,0.0527376,0.0395986,4.07E-235,1.81E-08
34100,0.0801881,0.0678847,0.0529673,0.0397705,1.58E-235,1.83E-08
34200,0.0801364,0.0678785,0.0529811,0.0397896,6.08E-236,1.85E-08
34300,0.0800502,0.0678607,0.0529956,0.0398145,2.39E-236,1.85E-08
34400,0.080226,0.0680625,0.053181,0.0399677,9.84E-237,1.87E-08
34500,0.0803308,0.0681671,0.0532642,0.040026,3.95E-237,1.91E-08
34600,0.0803757,0.0682314,0.0533237,0.0400719,1.54E-237,1.92E-08
34700,0.0804259,0.0683377,0.0534458,0.0401873,6.25E-238,1.95E-08
34800,0.0803737,0.0683097,0.0534242,0.0401647,2.55E-238,1.98E-08
34900,0.0806311,0.0685474,0.0536104,0.0402981,1.02E-238,1.96E-08
35000,0.0805986,0.0685395,0.0536059,0.0402893,4.01E-239,1.95E-08
35100,0.0808312,0.0687485,0.0537672,0.0404037,1.66E-239,1.99E-08
35200,0.0810117,0.0688907,0.0538583,0.0404513,6.75E-240,2.05E-08
35300,0.081326,0.069139,0.0540281,0.0405557,2.69E-240,2.10E-08
35400,0.0813379,0.0691352,0.0540057,0.0405205,1.04E-240,2.12E-08
35500,0.0813312,0.0691736,0.0540577,0.0405696,3.89E-241,2.09E-08
35600,0.081338,0.0691749,0.0540447,0.0405442,1.52E-241,2.08E-08
35700,0.0814028,0.0692129,0.0540502,0.0405248,5.95E-242,2.08E-08
35800,0.0813799,0.0692604,0.054122,0.0405958,2.39E-242,2.02E-08
35900,0.0810601,0.0690925,0.0540518,0.0405785,9.58E-243,1.92E-08
36000,0.0814969,0.06954,0.0544421,0.0408927,3.83E-243,1.88E-08
36100,0.0814568,0.069533,0.0544446,0.0408938,1.53E-243,1.83E-08
36200,0.0816308,0.0697287,0.0546202,0.041035,6.15E-244,1.81E-08
36300,0.0817494,0.0698585,0.0547349,0.0411265,2.47E-244,1.80E-08
36400,0.0819539,0.0700612,0.0549076,0.0412626,9.72E-245,1.81E-08
36500,0.0817194,0.0698656,0.0547468,0.0411302,3.85E-245,1.84E-08
36600,0.0818388,0.0698901,0.0547004,0.0410443,1.56E-245,1.91E-08
36700,0.082029,0.0700616,0.0548308,0.0411337,6.15E-246,1.92E-08
36800,0.0822439,0.0702543,0.0549777,0.0412356,2.38E-246,1.92E-08
36900,0.082363,0.0703895,0.0550989,0.0413323,9.11E-247,1.91E-08
37000,0.0822736,0.0703091,0.0550222,0.0412593,3.68E-247,1.92E-08
37100,0.0823204,0.0704018,0.0551189,0.0413415,1.43E-247,1.87E-08
37200,0.0826911,0.0707959,0.0554695,0.0416272,5.39E-248,1.81E-08
37300,0.0827517,0.0709151,0.0555997,0.0417448,2.23E-248,1.78E-08
37400,0.08284,0.0710273,0.0557042,0.0418296,9.32E-249,1.78E-08
37500,0.0828896,0.0711542,0.0558506,0.0419654,3.84E-249,1.73E-08
37600,0.0829424,0.0712165,0.0558972,0.0419909,1.51E-249,1.71E-08
37700,0.0830413,0.0713881,0.0560822,0.0421586,6.10E-250,1.71E-08
