name,stra.14151,stra.14152,stra.14153,stra.14154,stra.13321,stra.14642
730600,0.194326,0.363965,0.226808,0.0732763,2.8E-322,1.13E-04
730700,0.194193,0.363765,0.226693,0.0732379,2.8E-322,1.11E-04
730800,0.194328,0.363912,0.2267,0.0732087,2.8E-322,1.12E-04
730900,0.194865,0.364654,0.226982,0.0732381,2.8E-322,1.15E-04
731000,0.194862,0.364633,0.226929,0.0732023,2.8E-322,1.15E-04
731100,0.194768,0.364514,0.22686,0.0731749,2.8E-322,1.14E-04
731200,0.194727,0.364432,0.226785,0.0731384,2.8E-322,1.12E-04
731300,0.194894,0.364598,0.22678,0.073099,2.8E-322,1.10E-04
731400,0.194755,0.364582,0.226892,0.0731674,2.8E-322,1.08E-04
731500,0.194538,0.364334,0.226797,0.0731471,2.8E-322,1.04E-04
731600,0.194741,0.364692,0.22698,0.0731875,2.8E-322,1.04E-04
731700,0.195153,0.365275,0.227212,0.0732175,2.8E-322,1.05E-04
731800,0.194628,0.364436,0.226751,0.0730812,2.8E-322,1.04E-04
731900,0.1947,0.364627,0.226883,0.0731234,2.8E-322,1.05E-04
732000,0.194415,0.364193,0.226651,0.0730546,2.8E-322,1.05E-04
732100,0.194402,0.364311,0.226786,0.073113,2.8E-322,1.05E-04
732200,0.194718,0.36507,0.227341,0.0733133,2.8E-322,1.03E-04
732300,0.195006,0.365464,0.227485,0.0733254,2.8E-322,1.02E-04
732400,0.19455,0.364717,0.227066,0.0731999,2.8E-322,9.99E-05
732500,0.194601,0.364949,0.227259,0.0732703,2.8E-322,9.78E-05
732600,0.194351,0.364506,0.226968,0.0731646,2.8E-322,9.62E-05
732700,0.194577,0.365029,0.227323,0.0732815,2.8E-322,9.42E-05
732800,0.195375,0.366462,0.228162,0.0735325,2.8E-322,9.51E-05
732900,0.195512,0.36656,0.228122,0.0734869,2.8E-322,9.51E-05
733000,0.195711,0.36673,0.228085,0.0734245,2.8E-322,9.64E-05
733100,0.195147,0.365409,0.227089,0.0730461,2.8E-322,9.79E-05
733200,0.195471,0.365843,0.227244,0.073058,2.8E-322,9.75E-05
733300,0.195651,0.366218,0.227485,0.0731341,2.8E-322,9.69E-05
733400,0.195675,0.366076,0.227275,0.0730269,2.8E-322,9.91E-05
733500,0.195956,0.366513,0.22747,0.0730599,2.8E-322,1.01E-04
733600,0.195883,0.366306,0.227272,0.0729686,2.8E-322,1.02E-04
733700,0.19659,0.367531,0.227953,0.0731581,2.8E-322,1.02E-04
733800,0.196217,0.366748,0.22739,0.0729476,2.8E-322,1.04E-04
733900,0.196821,0.367722,0.22786,0.073049,2.8E-322,1.04E-04
734000,0.196897,0.367649,0.227676,0.0729454,2.8E-322,1.03E-04
734100,0.196823,0.367515,0.227579,0.0729059,2.8E-322,1.01E-04
734200,0.196514,0.367124,0.227425,0.0728788,2.8E-322,9.70E-05
734300,0.196268,0.366715,0.227164,0.0727848,2.8E-322,9.42E-05
734400,0.196745,0.36765,0.227743,0.072963,2.8E-322,9.44E-05
734500,0.196473,0.36712,0.227355,0.0728105,2.8E-322,9.49E-05
734600,0.197041,0.368198,0.228004,0.0730055,2.8E-322,9.58E-05
734700,0.196851,0.367639,0.227519,0.0728037,2.8E-322,9.68E-05
734800,0.196582,0.366919,0.226928,0.0725663,2.8E-322,9.88E-05
734900,0.197131,0.367893,0.227473,0.072717,2.8E-322,9.95E-05
735000,0.197568,0.368552,0.227775,0.0727781,2.8E-322,1.01E-04
735100,0.197169,0.367635,0.227094,0.0725225,2.8E-322,9.97E-05
735200,0.197489,0.367837,0.226995,0.0724257,2.8E-322,9.89E-05
735300,0.197868,0.368112,0.226905,0.0723164,2.8E-322,9.90E-05
735400,0.197696,0.367581,0.226439,0.0721219,2.8E-322,9.99E-05
735500,0.1979,0.367844,0.226516,0.072116,2.8E-322,9.98E-05
735600,0.197916,0.367751,0.22637,0.0720388,2.8E-322,1.00E-04
735700,0.197938,0.367875,0.226475,0.0720758,2.8E-322,9.91E-05
735800,0.197559,0.367239,0.226087,0.0719464,2.8E-322,9.77E-05
735900,0.197013,0.366193,0.225398,0.0717075,2.8E-322,9.73E-05
736000,0.196901,0.366099,0.225377,0.0717063,2.8E-322,9.75E-05
736100,0.197373,0.367002,0.225912,0.0718623,2.8E-322,9.71E-05
736200,0.197109,0.366482,0.22555,0.0717291,2.8E-322,9.87E-05
736300,0.19697,0.366147,0.225286,0.0716249,2.8E-322,1.01E-04
736400,0.197254,0.366416,0.225286,0.0715704,2.8E-322,1.04E-04
736500,0.197821,0.36724,0.225649,0.0716402,2.8E-322,1.05E-04
736600,0.197764,0.367063,0.225479,0.0715635,2.8E-322,1.05E-04
736700,0.197857,0.367509,0.225884,0.0717259,2.8E-322,1.01E-04
736800,0.197601,0.367248,0.2258,0.0717127,2.8E-322,9.59E-05
736900,0.196976,0.366337,0.225338,0.0715857,2.8E-322,9.13E-05
737000,0.197574,0.36749,0.226043,0.0718032,2.8E-322,9.01E-05
737100,0.197435,0.367274,0.225912,0.0717571,2.8E-322,8.84E-05
737200,0.197099,0.366697,0.225561,0.0716417,2.8E-322,8.74E-05
737300,0.198157,0.366821,0.225623,0.0716524,2.8E-322,8.67E-05
737400,0.197995,0.366457,0.225341,0.0715409,2.8E-322,8.49E-05
737500,0.198551,0.366965,0.225321,0.0714285,2.8E-322,8.59E-05
737600,0.198459,0.366728,0.22511,0.0713358,2.8E-322,8.47E-05
737700,0.198906,0.367657,0.225712,0.0715302,2.8E-322,8.40E-05
737800,0.198797,0.36717,0.225225,0.0713134,2.8E-322,8.53E-05
737900,0.199058,0.36741,0.225206,0.0712521,2.8E-322,8.60E-05
738000,0.199053,0.367553,0.225364,0.07132,2.8E-322,8.47E-05
738100,0.198289,0.366369,0.224735,0.0711422,2.8E-322,8.28E-05
738200,0.198561,0.36716,0.225358,0.0713739,2.8E-322,8.13E-05
738300,0.198783,0.367674,0.225716,0.0714961,2.8E-322,8.11E-05
738400,0.198246,0.366887,0.225322,0.071391,2.8E-322,8.02E-05
738500,0.198233,0.367072,0.225524,0.0714748,2.8E-322,7.96E-05
738600,0.198401,0.367202,0.225482,0.0714202,2.8E-322,8.16E-05
738700,0.198397,0.366968,0.225181,0.0712726,2.8E-322,8.15E-05
738800,0.198631,0.367549,0.225585,0.0714068,2.8E-322,7.87E-05
738900,0.198257,0.366951,0.225245,0.0713016,2.8E-322,7.76E-05
739000,0.199082,0.368314,0.225972,0.0714952,2.8E-322,7.88E-05
739100,0.199397,0.368956,0.226382,0.071626,2.8E-322,7.93E-05
739200,0.199346,0.369239,0.226736,0.0717841,2.8E-322,7.66E-05
739300,0.199236,0.369191,0.226768,0.0718073,2.8E-322,7.52E-05
739400,0.198807,0.368257,0.226092,0.0715577,2.8E-322,7.52E-05
739500,0.198667,0.367937,0.225835,0.0714521,2.8E-322,7.56E-05
739600,0.198971,0.368585,0.226234,0.0715683,2.8E-322,7.31E-05
739700,0.199518,0.369589,0.22681,0.0717315,2.8E-322,7.17E-05
739800,0.199335,0.369324,0.22667,0.0716893,2.8E-322,7.09E-05
739900,0.198876,0.368548,0.226217,0.0715482,2.8E-322,7.04E-05
740000,0.199201,0.369082,0.226485,0.0716103,2.8E-322,7.11E-05
740100,0.199782,0.370022,0.22696,0.0717246,2.8E-322,7.21E-05
740200,0.199765,0.37011,0.227059,0.0717643,2.8E-322,7.18E-05
740300,0.199943,0.37062,0.22744,0.0718971,2.8E-322,7.10E-05
740400,0.19919,0.36923,0.226563,0.0716067,2.8E-322,7.11E-05
740500,0.199109,0.368961,0.226297,0.0714851,2.8E-322,7.24E-05
740600,0.198841,0.368374,0.225852,0.071312,2.8E-322,7.34E-05
740700,0.198251,0.367154,0.225004,0.0710086,2.8E-322,7.47E-05
740800,0.199544,0.369596,0.226497,0.0714715,2.8E-322,7.57E-05
740900,0.199394,0.369151,0.226102,0.0713047,2.8E-322,7.59E-05
741000,0.198894,0.368027,0.225266,0.07099,2.8E-322,7.65E-05
741100,0.199528,0.369286,0.22606,0.0712408,2.8E-322,7.73E-05
741200,0.199414,0.369377,0.226257,0.0713387,2.8E-322,7.56E-05
741300,0.198761,0.368326,0.225671,0.0711635,2.8E-322,7.41E-05
741400,0.198582,0.368013,0.225455,0.0710811,2.8E-322,7.27E-05
741500,0.198159,0.367479,0.225231,0.0710327,2.8E-322,7.00E-05
741600,0.197269,0.366165,0.224564,0.070852,2.8E-322,6.75E-05
741700,0.198246,0.368134,0.225822,0.0712559,2.8E-322,6.65E-05
741800,0.19829,0.368281,0.225933,0.0712941,2.8E-322,6.62E-05
741900,0.198654,0.369024,0.226407,0.0714445,2.8E-322,6.68E-05
742000,0.198174,0.367987,0.225679,0.0711857,2.8E-322,6.78E-05
742100,0.198365,0.368241,0.225759,0.0711844,2.8E-322,6.93E-05
742200,0.198566,0.368799,0.226171,0.0713271,2.8E-322,6.75E-05
742300,0.198536,0.368783,0.22615,0.0713098,2.8E-322,6.65E-05
742400,0.198744,0.369287,0.226497,0.0714228,2.8E-322,6.69E-05
742500,0.198228,0.36831,0.225857,0.0712028,2.8E-322,6.70E-05
742600,0.198916,0.36989,0.226962,0.0715835,2.8E-322,6.68E-05
742700,0.198392,0.36886,0.226273,0.0713444,2.8E-322,6.72E-05
742800,0.198554,0.36895,0.226162,0.0712507,2.8E-322,6.78E-05
742900,0.199107,0.370107,0.226915,0.0714943,2.8E-322,6.80E-05
743000,0.199354,0.370246,0.226789,0.0713846,2.8E-322,6.97E-05
743100,0.198975,0.369619,0.226433,0.0712773,2.8E-322,6.93E-05
743200,0.19857,0.369127,0.226235,0.0712369,2.8E-322,6.74E-05
743300,0.198399,0.36896,0.226208,0.0712478,2.8E-322,6.68E-05
743400,0.197619,0.367497,0.225264,0.0709274,2.8E-322,6.57E-05
743500,0.197832,0.367987,0.22558,0.0710241,2.8E-322,6.52E-05
743600,0.197952,0.368399,0.225903,0.0711372,2.8E-322,6.57E-05
743700,0.197865,0.368304,0.22584,0.0711077,2.8E-322,6.49E-05
743800,0.198113,0.368825,0.226167,0.0712074,2.8E-322,6.42E-05
743900,0.198181,0.368876,0.226133,0.0711721,2.8E-322,6.35E-05
744000,0.198151,0.368713,0.225957,0.0710905,2.8E-322,6.28E-05
744100,0.198357,0.369124,0.226212,0.0711697,2.8E-322,6.12E-05
744200,0.198506,0.369414,0.226378,0.0712135,2.8E-322,5.98E-05
744300,0.199148,0.370469,0.226928,0.0713548,2.8E-322,5.92E-05
744400,0.199065,0.370463,0.226988,0.0713868,2.8E-322,5.87E-05
744500,0.198935,0.370505,0.227141,0.0714649,2.8E-322,5.83E-05
744600,0.19893,0.370568,0.227196,0.0714812,2.8E-322,5.72E-05
744700,0.198741,0.370138,0.226869,0.071355,2.8E-322,5.70E-05
744800,0.198217,0.369291,0.226406,0.0712218,2.8E-322,5.67E-05
744900,0.198931,0.370657,0.22725,0.071486,2.8E-322,5.70E-05
745000,0.198596,0.369951,0.226744,0.071299,2.8E-322,5.75E-05
745100,0.199296,0.370898,0.227104,0.0713431,2.8E-322,5.87E-05
745200,0.199501,0.3713,0.227347,0.0714149,2.8E-322,5.87E-05
745300,0.199084,0.370478,0.226807,0.071232,2.8E-322,5.83E-05
745400,0.199605,0.371473,0.227412,0.0714166,2.8E-322,5.86E-05
745500,0.199539,0.371301,0.227259,0.0713498,2.8E-322,5.93E-05
745600,0.19941,0.371107,0.227132,0.0713001,2.8E-322,5.87E-05
745700,0.199392,0.37114,0.227168,0.0713106,2.8E-322,5.76E-05
745800,0.198922,0.370062,0.226372,0.0710162,2.8E-322,5.63E-05
745900,0.199983,0.371916,0.22741,0.0713079,2.8E-322,5.52E-05
746000,0.199122,0.370611,0.226741,0.0711275,2.8E-322,5.28E-05
746100,0.199128,0.370606,0.226712,0.0711072,2.8E-322,5.24E-05
746200,0.199171,0.37073,0.226797,0.071133,2.8E-322,5.19E-05
746300,0.199112,0.370671,0.226769,0.0711222,2.8E-322,5.12E-05
746400,0.199585,0.371352,0.227063,0.0711768,2.8E-322,5.07E-05
746500,0.199445,0.370979,0.226753,0.0710512,2.8E-322,5.01E-05
746600,0.200323,0.372199,0.227242,0.0711239,2.8E-322,5.04E-05
746700,0.200842,0.372977,0.227603,0.0712012,2.8E-322,4.97E-05
746800,0.200096,0.371702,0.226864,0.0709766,2.8E-322,4.87E-05
746900,0.200907,0.373328,0.227903,0.0713109,2.8E-322,4.78E-05
747000,0.200052,0.371977,0.227192,0.0711177,2.8E-322,4.65E-05
747100,0.200072,0.37205,0.227227,0.0711189,2.8E-322,4.59E-05
747200,0.200003,0.372061,0.227293,0.071153,2.8E-322,4.50E-05
747300,0.199791,0.371746,0.227115,0.0710951,2.8E-322,4.36E-05
747400,0.199463,0.371233,0.226818,0.0709989,2.8E-322,4.25E-05
747500,0.200578,0.373208,0.227954,0.0713301,2.8E-322,4.21E-05
747600,0.200421,0.372612,0.227403,0.0710995,2.8E-322,4.23E-05
747700,0.200161,0.372083,0.227022,0.0709567,2.8E-322,4.17E-05
747800,0.2003,0.372591,0.227451,0.0711201,2.8E-322,4.09E-05
747900,0.200222,0.37217,0.227016,0.0709258,2.8E-322,4.13E-05
748000,0.200645,0.372706,0.227185,0.070929,2.8E-322,4.18E-05
748100,0.201077,0.373297,0.22743,0.0709733,2.8E-322,4.20E-05
748200,0.200718,0.372723,0.2271,0.0708687,2.8E-322,4.06E-05
748300,0.201172,0.373679,0.227697,0.0710493,2.8E-322,3.91E-05
748400,0.201392,0.374002,0.22782,0.07106,2.8E-322,3.87E-05
748500,0.201709,0.374539,0.228104,0.071133,2.8E-322,3.90E-05
748600,0.201503,0.374018,0.227678,0.0709619,2.8E-322,3.93E-05
748700,0.200962,0.373038,0.227073,0.0707657,2.8E-322,3.96E-05
748800,0.201321,0.373802,0.227578,0.0709313,2.8E-322,4.02E-05
748900,0.201233,0.373754,0.22759,0.0709418,2.8E-322,4.02E-05
749000,0.201018,0.373246,0.227198,0.07079,2.8E-322,4.10E-05
749100,0.20141,0.373889,0.227532,0.0708751,2.8E-322,4.12E-05
749200,0.201739,0.374497,0.227878,0.0709706,2.8E-322,4.14E-05
749300,0.20211,0.374971,0.228031,0.070976,2.8E-322,4.21E-05
749400,0.20161,0.374109,0.227498,0.0707979,2.8E-322,4.17E-05
749500,0.201765,0.374095,0.227288,0.070667,2.8E-322,4.21E-05
749600,0.201692,0.374332,0.227605,0.0708075,2.8E-322,4.09E-05
749700,0.20204,0.374909,0.227898,0.0708786,2.8E-322,4.03E-05
749800,0.202264,0.374997,0.227747,0.0707673,2.8E-322,4.11E-05
749900,0.201824,0.374317,0.227385,0.0706646,2.8E-322,4.00E-05
750000,0.201523,0.373613,0.226846,0.0704589,2.8E-322,4.00E-05
750100,0.201987,0.374371,0.227231,0.0705526,2.8E-322,4.07E-05
750200,0.201404,0.373436,0.226711,0.070398,2.8E-322,3.99E-05
750300,0.201673,0.373868,0.226912,0.0704369,2.8E-322,3.88E-05
750400,0.201759,0.37399,0.226943,0.0704303,2.8E-322,3.70E-05
750500,0.201994,0.374597,0.227367,0.0705686,2.8E-322,3.60E-05
750600,0.201583,0.373693,0.226703,0.0703209,2.8E-322,3.49E-05
750700,0.201586,0.37385,0.226848,0.0703728,2.8E-322,3.36E-05
750800,0.201587,0.374004,0.226993,0.0704253,2.8E-322,3.22E-05
750900,0.201234,0.373519,0.226752,0.0703569,2.8E-322,3.14E-05
751000,0.202152,0.375228,0.227779,0.0706697,2.8E-322,3.11E-05
751100,0.202127,0.37518,0.227729,0.070643,2.8E-322,3.10E-05
751200,0.201474,0.374121,0.227124,0.0704567,2.8E-322,3.05E-05
751300,0.201692,0.374468,0.227257,0.0704646,2.8E-322,3.06E-05
751400,0.201478,0.374105,0.227017,0.070376,2.8E-322,3.04E-05
751500,0.200761,0.372952,0.226391,0.0701965,2.8E-322,3.06E-05
751600,0.200672,0.373187,0.226723,0.0703458,2.8E-322,3.08E-05
751700,0.200214,0.372602,0.226483,0.0702959,2.8E-322,3.14E-05
751800,0.200389,0.373109,0.226869,0.0704331,2.8E-322,3.16E-05
751900,0.200657,0.373659,0.227206,0.0705325,2.8E-322,3.19E-05
752000,0.200731,0.373819,0.227277,0.0705388,2.8E-322,3.17E-05
752100,0.200408,0.373609,0.227336,0.0706035,2.8E-322,3.06E-05
752200,0.200216,0.373293,0.227136,0.0705316,2.8E-322,3.07E-05
752300,0.200079,0.373107,0.22704,0.0705018,2.8E-322,3.11E-05
752400,0.199616,0.372231,0.226485,0.0703184,2.8E-322,3.12E-05
752500,0.199718,0.372387,0.226528,0.0703102,2.8E-322,3.00E-05
752600,0.199815,0.372552,0.226586,0.0703082,2.8E-322,2.91E-05
752700,0.200047,0.373005,0.22685,0.070382,2.8E-322,2.81E-05
752800,0.198987,0.37114,0.225748,0.0700437,2.8E-322,2.73E-05
752900,0.199254,0.371816,0.226232,0.0702086,2.8E-322,2.71E-05
753000,0.199026,0.371447,0.226023,0.0701451,2.8E-322,2.73E-05
753100,0.199536,0.37218,0.226326,0.0701934,2.8E-322,2.77E-05
753200,0.19945,0.372195,0.226409,0.0702349,2.8E-322,2.75E-05
753300,0.198786,0.371072,0.225739,0.0700185,2.8E-322,2.69E-05
753400,0.198542,0.370937,0.225772,0.0700477,2.8E-322,2.66E-05
753500,0.198923,0.371657,0.226165,0.0701456,2.8E-322,2.65E-05
753600,0.198623,0.371222,0.225929,0.0700712,2.8E-322,2.64E-05
753700,0.199351,0.372658,0.226813,0.0703419,2.8E-322,2.63E-05
753800,0.199128,0.372333,0.226644,0.0702921,2.8E-322,2.62E-05
753900,0.198604,0.371427,0.226103,0.0701205,2.8E-322,2.55E-05
754000,0.198876,0.371992,0.226449,0.0702214,2.8E-322,2.50E-05
754100,0.199088,0.372263,0.226518,0.0702088,2.8E-322,2.49E-05
754200,0.198896,0.372003,0.22639,0.070172,2.8E-322,2.46E-05
754300,0.199509,0.373225,0.227155,0.0704093,2.8E-322,2.45E-05
754400,0.198976,0.371916,0.226155,0.0700347,2.8E-322,2.46E-05
754500,0.199804,0.37313,0.226685,0.0701336,2.8E-322,2.51E-05
754600,0.199932,0.373403,0.226851,0.0701806,2.8E-322,2.54E-05
754700,0.199641,0.372994,0.226664,0.0701373,2.8E-322,2.54E-05
754800,0.199529,0.372722,0.226429,0.0700364,2.8E-322,2.54E-05
754900,0.199656,0.372838,0.226397,0.0699887,2.8E-322,2.56E-05
755000,0.199541,0.372522,0.226113,0.0698676,2.8E-322,2.56E-05
755100,0.199545,0.372573,0.226143,0.0698699,2.8E-322,2.55E-05
755200,0.199782,0.373309,0.22672,0.0700787,2.8E-322,2.46E-05
755300,0.199519,0.372806,0.226383,0.0699602,2.8E-322,2.49E-05
755400,0.199194,0.372322,0.226127,0.0698853,2.8E-322,2.47E-05
755500,0.19906,0.371743,0.225568,0.0696477,2.8E-322,2.53E-05
755600,0.199495,0.37234,0.225782,0.0696643,2.8E-322,2.59E-05
755700,0.199783,0.372942,0.226143,0.0697659,2.8E-322,2.58E-05
755800,0.199665,0.372811,0.226082,0.069745,2.8E-322,2.52E-05
755900,0.19954,0.37263,0.225976,0.0697079,2.8E-322,2.46E-05
756000,0.199595,0.37267,0.225942,0.0696744,2.8E-322,2.46E-05
756100,0.199373,0.372086,0.225448,0.0694719,2.8E-322,2.47E-05
756200,0.200319,0.373449,0.22602,0.0695684,2.8E-322,2.51E-05
756300,0.199865,0.372478,0.225334,0.0693229,2.8E-322,2.49E-05
756400,0.200177,0.373217,0.225808,0.0694637,2.8E-322,2.44E-05
756500,0.200611,0.374084,0.226328,0.0696143,2.8E-322,2.43E-05
756600,0.200119,0.373076,0.225637,0.0693721,2.8E-322,2.40E-05
756700,0.199869,0.372582,0.225295,0.0692485,2.8E-322,2.41E-05
756800,0.199768,0.372366,0.225123,0.0691774,2.8E-322,2.42E-05
756900,0.200282,0.372945,0.225221,0.0691264,2.8E-322,2.47E-05
757000,0.200705,0.373776,0.225725,0.0692762,2.8E-322,2.47E-05
757100,0.200195,0.372778,0.225081,0.0690639,2.8E-322,2.47E-05
757200,0.200187,0.372646,0.224919,0.0689871,2.8E-322,2.52E-05
757300,0.200336,0.372691,0.224797,0.0689019,2.8E-322,2.58E-05
757400,0.200444,0.372776,0.224766,0.0688652,2.8E-322,2.63E-05
757500,0.200056,0.372102,0.224369,0.0687419,2.8E-322,2.58E-05
757600,0.199965,0.372043,0.224371,0.0687486,2.8E-322,2.53E-05
757700,0.199939,0.371849,0.224113,0.068616,2.8E-322,2.54E-05
757800,0.199804,0.371749,0.224109,0.0686243,2.8E-322,2.51E-05
757900,0.200574,0.373185,0.224959,0.0688764,2.8E-322,2.53E-05
758000,0.200391,0.372783,0.224665,0.0687672,2.8E-322,2.47E-05
758100,0.200397,0.372687,0.224514,0.0686874,2.8E-322,2.44E-05
758200,0.200626,0.37316,0.224783,0.0687549,2.8E-322,2.42E-05
758300,0.200716,0.373244,0.224766,0.0687252,2.8E-322,2.44E-05
758400,0.200519,0.372564,0.22414,0.0684628,2.8E-322,2.46E-05
758500,0.200742,0.373163,0.224572,0.068609,2.8E-322,2.43E-05
758600,0.200652,0.372977,0.224425,0.0685486,2.8E-322,2.44E-05
758700,0.200979,0.373545,0.224723,0.0686221,2.8E-322,2.47E-05
758800,0.201337,0.374187,0.225081,0.0687201,2.8E-322,2.50E-05
758900,0.201226,0.37388,0.224829,0.0686208,2.8E-322,2.53E-05
759000,0.201012,0.373626,0.224728,0.0685991,2.8E-322,2.53E-05
759100,0.200733,0.373084,0.224352,0.0684617,2.8E-322,2.50E-05
759200,0.200955,0.373576,0.224654,0.0685479,2.8E-322,2.47E-05
759300,0.200924,0.373711,0.224791,0.068594,2.8E-322,2.41E-05
759400,0.201498,0.374609,0.22519,0.0686649,2.8E-322,2.43E-05
759500,0.20118,0.374086,0.224898,0.0685785,2.8E-322,2.42E-05
759600,0.200237,0.372376,0.223854,0.0682462,2.8E-322,2.40E-05
759700,0.199741,0.371384,0.223171,0.0680034,2.8E-322,2.45E-05
759800,0.200285,0.372396,0.223746,0.0681616,2.8E-322,2.48E-05
759900,0.200175,0.37235,0.223787,0.0681889,2.8E-322,2.48E-05
760000,0.2001,0.37214,0.223591,0.0681018,2.8E-322,2.51E-05
760100,0.200531,0.372988,0.224103,0.0682541,2.8E-322,2.55E-05
760200,0.20047,0.372902,0.224049,0.068233,2.8E-322,2.60E-05
760300,0.199868,0.371687,0.223247,0.0679634,2.8E-322,2.63E-05
760400,0.200432,0.372665,0.223775,0.0681026,2.8E-322,2.66E-05
760500,0.200085,0.371921,0.223239,0.0679067,2.8E-322,2.68E-05
760600,0.200115,0.371841,0.223067,0.0678083,2.8E-322,2.65E-05
760700,0.200819,0.373358,0.224045,0.0681151,2.8E-322,2.63E-05
760800,0.200819,0.373262,0.223913,0.0680494,2.8E-322,2.59E-05
760900,0.200933,0.373551,0.224117,0.0681179,2.8E-322,2.56E-05
761000,0.20063,0.373121,0.223908,0.0680629,2.8E-322,2.53E-05
761100,0.199943,0.372098,0.223399,0.0679302,2.8E-322,2.47E-05
761200,0.20008,0.372606,0.223805,0.0680734,2.8E-322,2.50E-05
761300,0.200051,0.372335,0.223493,0.0679299,2.8E-322,2.54E-05
761400,0.200183,0.372679,0.223731,0.0680058,2.8E-322,2.57E-05
761500,0.199532,0.371531,0.223054,0.0677983,2.8E-322,2.57E-05
761600,0.199713,0.371945,0.223317,0.0678754,2.8E-322,2.58E-05
761700,0.19996,0.372675,0.223877,0.0680747,2.8E-322,2.59E-05
761800,0.19909,0.371199,0.223046,0.0678323,2.8E-322,2.60E-05
761900,0.199646,0.372373,0.223808,0.0680753,2.8E-322,2.61E-05
762000,0.199881,0.372756,0.223981,0.0681053,2.8E-322,2.65E-05
762100,0.200182,0.373033,0.223961,0.0680396,2.8E-322,2.68E-05
762200,0.200114,0.373036,0.224009,0.0680623,2.8E-322,2.67E-05
762300,0.199838,0.37271,0.22389,0.068042,2.8E-322,2.65E-05
762400,0.199546,0.372283,0.223676,0.0679843,2.8E-322,2.69E-05
762500,0.200131,0.373601,0.224576,0.068285,2.8E-322,2.70E-05
762600,0.199358,0.372427,0.223998,0.0681404,2.8E-322,2.66E-05
762700,0.19895,0.371884,0.223759,0.0680845,2.8E-322,2.64E-05
762800,0.199007,0.372261,0.22411,0.0682218,2.8E-322,2.63E-05
762900,0.198954,0.372161,0.224026,0.0681838,2.8E-322,2.68E-05
763000,0.199652,0.373379,0.224677,0.0683512,2.8E-322,2.73E-05
763100,0.199152,0.372353,0.223991,0.0681182,2.8E-322,2.71E-05
763200,0.199773,0.372975,0.224029,0.0680267,2.8E-322,2.77E-05
763300,0.20014,0.373366,0.22409,0.0679937,2.8E-322,2.79E-05
763400,0.200626,0.374245,0.22458,0.0681271,2.8E-322,2.78E-05
763500,0.200729,0.374128,0.224319,0.0679888,2.8E-322,2.80E-05
763600,0.200969,0.374397,0.224368,0.0679689,2.8E-322,2.79E-05
763700,0.201089,0.37423,0.224025,0.0677898,2.8E-322,2.80E-05
763800,0.201124,0.374313,0.224059,0.06779,2.8E-322,2.74E-05
763900,0.200811,0.373746,0.223695,0.0676656,2.8E-322,2.61E-05
764000,0.199955,0.372287,0.222859,0.0674153,2.8E-322,2.47E-05
764100,0.200518,0.37362,0.22377,0.0677136,2.8E-322,2.38E-05
764200,0.20078,0.374447,0.22442,0.0679462,2.8E-322,2.29E-05
764300,0.200666,0.374137,0.224152,0.0678353,2.8E-322,2.24E-05
764400,0.200835,0.374751,0.224657,0.0680206,2.8E-322,2.13E-05
764500,0.200896,0.374825,0.224652,0.0679994,2.8E-322,2.06E-05
764600,0.201011,0.375071,0.224779,0.0680235,2.8E-322,2.02E-05
764700,0.20135,0.37586,0.225299,0.0681849,2.8E-322,1.97E-05
764800,0.200771,0.374954,0.224826,0.0680554,2.8E-322,1.92E-05
764900,0.200163,0.374278,0.224622,0.0680389,2.8E-322,1.89E-05
765000,0.200643,0.375056,0.224987,0.0681133,2.8E-322,1.92E-05
765100,0.200432,0.375117,0.225216,0.0682252,2.8E-322,1.87E-05
765200,0.199815,0.374305,0.224874,0.0681537,2.8E-322,1.83E-05
765300,0.200423,0.375303,0.225366,0.0682659,2.8E-322,1.85E-05
765400,0.200362,0.375411,0.225501,0.0683154,2.8E-322,1.84E-05
765500,0.19952,0.374043,0.224763,0.0681084,2.8E-322,1.82E-05
765600,0.200109,0.375218,0.225489,0.0683301,2.8E-322,1.82E-05
765700,0.200089,0.375334,0.225609,0.0683733,2.8E-322,1.79E-05
765800,0.200304,0.376091,0.2262,0.0685781,2.8E-322,1.73E-05
765900,0.200003,0.375632,0.225954,0.0685051,2.8E-322,1.72E-05
766000,0.199749,0.375107,0.225572,0.0683625,2.8E-322,1.73E-05
766100,0.200128,0.375655,0.225774,0.0683788,2.8E-322,1.73E-05
766200,0.199645,0.374781,0.22523,0.0682009,2.8E-322,1.67E-05
766300,0.19936,0.37427,0.224907,0.0680918,2.8E-322,1.62E-05
766400,0.199513,0.374819,0.225322,0.0682287,2.8E-322,1.59E-05
766500,0.199534,0.374876,0.225338,0.0682219,2.8E-322,1.58E-05
766600,0.199678,0.374927,0.225233,0.0681492,2.8E-322,1.56E-05
766700,0.199438,0.374417,0.224865,0.0680137,2.8E-322,1.54E-05
766800,0.200108,0.375925,0.225885,0.0683493,2.8E-322,1.54E-05
766900,0.200326,0.376526,0.226333,0.0685049,2.8E-322,1.51E-05
767000,0.199557,0.375412,0.225825,0.0683911,2.8E-322,1.48E-05
767100,0.199501,0.375373,0.225823,0.0683933,2.8E-322,1.48E-05
767200,0.200067,0.376513,0.226536,0.0686136,2.8E-322,1.49E-05
767300,0.198853,0.374316,0.22523,0.068215,2.8E-322,1.49E-05
