name,stra.14027,stra.14031,stra.14032,stra.14148,stra.14149,stra.14151,stra.14152,stra.14153,stra.14269,stra.14397,stra.14399,stra.14512,stra.14632,stra.14642
219500,0.00102304,0.0936639,0.0903239,6.32E-05,0.00837183,0.14661,0.155049,0.108585,0.000221982,9.16E-07,1.44E-05,1.47E-07,1.38E-12,4.58E-08
219600,0.00101539,0.0934565,0.0901291,6.29E-05,0.00835374,0.146535,0.155001,0.10855,0.000221229,9.15E-07,1.43E-05,1.46E-07,1.36E-12,4.53E-08
219700,0.00100738,0.0935247,0.0902354,6.25E-05,0.00833585,0.146628,0.155188,0.108718,0.000219938,9.12E-07,1.43E-05,1.44E-07,1.34E-12,4.49E-08
219800,0.00100338,0.0934183,0.0901187,6.24E-05,0.00833485,0.146707,0.155258,0.108742,0.000219793,9.11E-07,1.43E-05,1.43E-07,1.32E-12,4.43E-08
219900,0.000994889,0.09301,0.0897193,6.19E-05,0.00827433,0.145785,0.154286,0.108047,0.000217113,8.95E-07,1.40E-05,1.40E-07,1.27E-12,4.34E-08
220000,0.000991545,0.0929902,0.089642,6.16E-05,0.00826152,0.145568,0.153973,0.107752,0.000215729,8.83E-07,1.38E-05,1.37E-07,1.22E-12,4.26E-08
220100,0.000989497,0.0932665,0.0899029,6.15E-05,0.0082571,0.145658,0.154068,0.107802,0.000214384,8.72E-07,1.36E-05,1.34E-07,1.18E-12,4.22E-08
220200,0.00099185,0.0935155,0.0900728,6.16E-05,0.00828187,0.145982,0.1543,0.107875,0.000214279,8.63E-07,1.35E-05,1.31E-07,1.14E-12,4.22E-08
220300,0.000985522,0.0934503,0.0900171,6.15E-05,0.00828539,0.146247,0.154601,0.108085,0.000214294,8.65E-07,1.35E-05,1.31E-07,1.13E-12,4.08E-08
220400,0.000979798,0.0934173,0.0899897,6.12E-05,0.00827581,0.146275,0.15465,0.108115,0.000213533,8.62E-07,1.35E-05,1.30E-07,1.11E-12,3.98E-08
220500,0.000976246,0.0932313,0.0897772,6.10E-05,0.00825918,0.145974,0.154279,0.10781,0.000212564,8.54E-07,1.33E-05,1.28E-07,1.09E-12,3.97E-08
220600,0.000978356,0.0934927,0.0899865,6.08E-05,0.00823249,0.145453,0.15366,0.107322,0.000209879,8.31E-07,1.29E-05,1.23E-07,1.02E-12,4.10E-08
220700,0.00098242,0.0942973,0.0907666,6.08E-05,0.00824422,0.145849,0.154104,0.107632,0.000208246,8.17E-07,1.27E-05,1.19E-07,9.69E-13,4.23E-08
220800,0.000981084,0.0943166,0.0907763,6.07E-05,0.00824029,0.145824,0.154068,0.107592,0.000207635,8.12E-07,1.27E-05,1.18E-07,9.49E-13,4.29E-08
220900,0.000976806,0.0940661,0.0905241,0.00105732,0.0082201,0.145529,0.153747,0.107353,0.000206808,8.08E-07,1.26E-05,1.17E-07,9.33E-13,4.32E-08
221000,0.000973724,0.0941822,0.0906738,0.00105143,0.00818764,0.145187,0.153459,0.10719,0.000204748,7.97E-07,1.24E-05,1.14E-07,8.97E-13,4.42E-08
221100,0.000963016,0.0941474,0.0907095,0.00104188,0.00814918,0.145004,0.153397,0.10721,0.000202889,7.93E-07,1.24E-05,1.12E-07,8.78E-13,4.37E-08
221200,0.0009584,0.0940873,0.0906661,0.00103727,0.00812634,0.144749,0.153152,0.107045,0.000201671,7.86E-07,1.22E-05,1.10E-07,8.55E-13,4.40E-08
221300,0.000955107,0.0941721,0.090755,0.00103403,0.00811547,0.144704,0.153119,0.107018,0.000200661,7.78E-07,1.21E-05,1.08E-07,8.30E-13,4.42E-08
221400,0.000949256,0.0943925,0.0910368,0.00102965,0.0081067,0.144974,0.153531,0.107371,0.000199853,7.78E-07,1.21E-05,1.08E-07,8.17E-13,4.40E-08
221500,0.000946441,0.0943065,0.0909366,0.00102685,0.00809259,0.144794,0.153326,0.107203,0.000198963,7.71E-07,1.20E-05,1.06E-07,7.97E-13,4.46E-08
221600,0.00094427,0.0945796,0.0912027,0.00102553,0.00810257,0.145197,0.153776,0.107514,0.000198565,7.70E-07,1.20E-05,1.05E-07,7.83E-13,4.50E-08
221700,0.000943197,0.0943862,0.09098,0.00102626,0.00810602,0.145136,0.153645,0.107376,0.000198753,7.67E-07,1.19E-05,1.05E-07,7.74E-13,4.57E-08
221800,0.000942396,0.0944114,0.0909964,0.00102661,0.00811257,0.145283,0.153791,0.107466,0.000198686,7.65E-07,1.19E-05,1.04E-07,7.61E-13,4.63E-08
221900,0.000944417,0.0946569,0.0911948,0.00102825,0.00812935,0.145552,0.154024,0.107583,0.000198294,7.57E-07,1.18E-05,1.01E-07,7.25E-13,4.70E-08
222000,0.000940538,0.0943934,0.0909381,0.00102623,0.00811763,0.145394,0.153857,0.10746,0.000197983,7.55E-07,1.17E-05,1.01E-07,7.12E-13,4.73E-08
222100,0.000941265,0.0944931,0.0909898,0.00102748,0.00813186,0.145619,0.154034,0.107531,0.000197944,7.51E-07,1.17E-05,9.96E-08,6.98E-13,4.82E-08
222200,0.0009335,0.0942332,0.0907896,0.00102207,0.00810584,0.14546,0.153963,0.107532,0.000197218,7.51E-07,1.17E-05,9.91E-08,6.92E-13,4.82E-08
222300,0.000924975,0.0938922,0.0904915,0.00101535,0.00807061,0.145087,0.153627,0.107321,0.000196055,7.48E-07,1.16E-05,9.81E-08,6.78E-13,4.79E-08
222400,0.00092757,0.0941941,0.0907456,0.00102003,0.00811113,0.145778,0.154303,0.107746,0.000196891,7.48E-07,1.16E-05,9.76E-08,6.68E-13,4.85E-08
222500,0.000927584,0.0941826,0.0906794,0.00102151,0.00812653,0.145975,0.154429,0.107768,0.000197067,7.45E-07,1.15E-05,9.69E-08,6.57E-13,4.90E-08
222600,0.000920531,0.0940494,0.0905928,0.0010161,0.00810382,0.145869,0.154397,0.107785,0.000196196,7.44E-07,1.15E-05,9.63E-08,6.49E-13,4.86E-08
222700,0.000923103,0.0942491,0.0907225,0.00101855,0.00812507,0.14612,0.154562,0.107823,0.000196161,7.37E-07,1.14E-05,9.49E-08,6.33E-13,4.95E-08
222800,0.000922264,0.0942194,0.0906701,0.00101882,0.00813042,0.146189,0.154595,0.107813,0.000196113,7.35E-07,1.14E-05,9.43E-08,6.24E-13,5.02E-08
222900,0.000923342,0.0943209,0.0907011,0.00101517,0.00810668,0.145682,0.153966,0.107299,0.000194076,7.19E-07,1.11E-05,9.14E-08,5.97E-13,5.21E-08
223000,0.000920844,0.0943035,0.0906659,0.00101256,0.00809669,0.145591,0.153855,0.107198,0.000193263,7.14E-07,1.10E-05,9.03E-08,5.85E-13,5.27E-08
223100,0.000913809,0.0943139,0.0907074,0.00100783,0.00808648,0.145757,0.154099,0.107391,0.000192654,7.14E-07,1.10E-05,9.00E-08,5.79E-13,5.24E-08
223200,0.000917392,0.0944883,0.0907426,0.00101221,0.00812463,0.14617,0.154326,0.107392,0.000193104,7.08E-07,1.09E-05,8.88E-08,5.63E-13,5.33E-08
223300,0.00090957,0.0943395,0.0906366,0.00100586,0.00809567,0.145982,0.154202,0.107334,0.000191983,7.05E-07,1.09E-05,8.79E-08,5.52E-13,5.31E-08
223400,0.00090525,0.0944461,0.0907439,0.00100191,0.00808358,0.146007,0.154253,0.107361,0.000190957,6.99E-07,1.08E-05,8.65E-08,5.37E-13,5.30E-08
223500,0.000905598,0.0946078,0.0908651,0.00100347,0.0081029,0.146357,0.154574,0.10754,0.000191118,6.97E-07,1.07E-05,8.59E-08,5.29E-13,5.38E-08
223600,0.000903335,0.0944048,0.0906395,0.00100246,0.00809791,0.146238,0.154404,0.107385,0.000190898,6.94E-07,1.07E-05,8.53E-08,5.22E-13,5.45E-08
223700,0.000902224,0.0945204,0.0907308,0.00100401,0.00812035,0.146665,0.154818,0.10764,0.000191418,6.94E-07,1.07E-05,8.52E-08,5.17E-13,5.48E-08
223800,0.00089806,0.0943429,0.0905071,0.000998517,0.00809098,0.146138,0.15418,0.107125,0.000189817,6.83E-07,1.05E-05,8.33E-08,4.99E-13,5.51E-08
223900,0.00089947,0.0949881,0.0911217,0.00100079,0.0081275,0.146993,0.155094,0.107748,0.000190013,6.82E-07,1.05E-05,8.26E-08,4.91E-13,5.51E-08
224000,0.000892949,0.094816,0.0909976,0.000996177,0.00810494,0.146877,0.155057,0.107762,0.00018936,6.82E-07,1.05E-05,8.22E-08,4.86E-13,5.49E-08
224100,0.000892774,0.0948759,0.091013,0.00099628,0.00811118,0.146959,0.155082,0.107728,0.000189094,6.77E-07,1.04E-05,8.13E-08,4.76E-13,5.58E-08
224200,0.000885424,0.0944491,0.090628,0.000991646,0.0080837,0.146643,0.154795,0.107548,0.000188622,6.77E-07,1.04E-05,8.11E-08,4.73E-13,5.55E-08
224300,0.000882246,0.0944693,0.0906497,0.000990506,0.00808648,0.146841,0.155014,0.107691,0.000188436,6.75E-07,1.04E-05,8.03E-08,4.62E-13,5.53E-08
224400,0.000880582,0.0943543,0.0904751,0.000988881,0.00807915,0.146651,0.154718,0.107404,0.00018774,6.67E-07,1.02E-05,7.90E-08,4.49E-13,5.59E-08
224500,0.000877388,0.0945513,0.0906654,0.000985079,0.00806946,0.146708,0.154798,0.10745,0.000186575,6.61E-07,1.01E-05,7.76E-08,4.36E-13,5.62E-08
224600,0.000870288,0.0942727,0.0903739,0.000979531,0.00804648,0.146429,0.154475,0.107187,0.000185602,6.56E-07,1.01E-05,7.67E-08,4.27E-13,5.53E-08
224700,0.000864863,0.0943957,0.0904812,0.000975819,0.00804686,0.146704,0.154768,0.107366,0.000184971,6.54E-07,1.00E-05,7.61E-08,4.19E-13,5.42E-08
224800,0.000854473,0.0941785,0.0903409,0.000968606,0.00801848,0.146661,0.154851,0.107486,0.000184195,6.56E-07,1.00E-05,7.60E-08,4.18E-13,5.26E-08
224900,0.000847117,0.0941153,0.0903099,0.00096304,0.00799941,0.146648,0.1549,0.10754,0.000183334,6.54E-07,1.00E-05,7.55E-08,4.12E-13,5.11E-08
225000,0.000842032,0.0939825,0.0901743,0.000959617,0.00798839,0.146622,0.154876,0.107505,0.000182787,6.52E-07,9.97E-06,7.49E-08,4.05E-13,5.05E-08
225100,0.000835504,0.0937339,0.0899519,0.000953804,0.00795856,0.14632,0.154602,0.107326,0.000181724,6.49E-07,9.93E-06,7.42E-08,3.99E-13,5.04E-08
225200,0.000831073,0.093541,0.0897083,0.000948193,0.00792767,0.145743,0.153897,0.106756,0.000180113,6.38E-07,9.74E-06,7.24E-08,3.84E-13,4.95E-08
225300,0.000830132,0.0940221,0.0901805,0.000948776,0.00795519,0.14651,0.154741,0.107343,0.000180217,6.39E-07,9.75E-06,7.21E-08,3.79E-13,4.90E-08
225400,0.000826636,0.0937735,0.0899195,0.000944791,0.00792824,0.146036,0.154208,0.106941,0.00017911,6.32E-07,9.64E-06,7.09E-08,3.69E-13,4.93E-08
225500,0.000827506,0.0941617,0.0902858,0.00094625,0.00795046,0.146543,0.154735,0.107289,0.000179024,6.28E-07,9.58E-06,6.99E-08,3.59E-13,4.92E-08
225600,0.000826703,0.0943464,0.0904671,0.000948096,0.00797532,0.147128,0.155367,0.107724,0.000179559,6.30E-07,9.60E-06,6.99E-08,3.56E-13,4.91E-08
225700,0.000823692,0.0943476,0.0904487,0.000945311,0.00796703,0.147094,0.155314,0.107658,0.000178789,6.25E-07,9.53E-06,6.90E-08,3.48E-13,4.89E-08
225800,0.000823686,0.0945007,0.0905384,0.000942879,0.00795753,0.146899,0.155027,0.107389,0.000177431,6.15E-07,9.36E-06,6.71E-08,3.32E-13,4.97E-08
225900,0.000828052,0.0947829,0.0907354,0.00094752,0.00799308,0.147319,0.15534,0.107516,0.000177804,6.10E-07,9.27E-06,6.61E-08,3.16E-13,5.08E-08
226000,0.000830034,0.094904,0.0908061,0.000951616,0.0080262,0.147807,0.155777,0.107764,0.000178553,6.09E-07,9.25E-06,6.57E-08,3.06E-13,5.14E-08
226100,0.000831442,0.0949718,0.09083,0.000955396,0.00805632,0.148248,0.15617,0.107984,0.000179292,6.09E-07,9.24E-06,6.54E-08,2.98E-13,5.20E-08
226200,0.000826888,0.0946552,0.0905177,0.000950585,0.00802357,0.147729,0.155616,0.107584,0.000178086,6.02E-07,9.14E-06,6.41E-08,2.85E-13,5.25E-08
226300,0.0008296,0.0949575,0.0907378,0.00094509,0.00798251,0.146909,0.15466,0.106845,0.000174948,5.81E-07,8.81E-06,6.08E-08,2.61E-13,5.56E-08
226400,0.000835578,0.0956039,0.0912888,0.000947945,0.00801014,0.147336,0.155017,0.107016,0.000174331,5.72E-07,8.67E-06,5.92E-08,2.48E-13,5.81E-08
226500,0.000839017,0.0959764,0.09157,0.000949936,0.00803161,0.147607,0.155186,0.107044,0.000173919,5.65E-07,8.54E-06,5.79E-08,2.37E-13,5.97E-08
226600,0.000839182,0.0959425,0.0914734,0.000949662,0.00803181,0.147467,0.154931,0.106788,0.000173336,5.57E-07,8.42E-06,5.66E-08,2.24E-13,6.07E-08
226700,0.000837799,0.0958319,0.0913496,0.000950363,0.00803968,0.147581,0.155014,0.106816,0.000173479,5.54E-07,8.37E-06,5.58E-08,2.14E-13,6.11E-08
226800,0.000837047,0.0957305,0.0912207,0.000950657,0.00804321,0.147588,0.154969,0.106744,0.000173429,5.51E-07,8.32E-06,5.53E-08,2.08E-13,6.21E-08
226900,0.000840133,0.09592,0.0913376,0.000952951,0.00806049,0.147742,0.155026,0.106708,0.000173245,5.45E-07,8.22E-06,5.43E-08,2.00E-13,6.41E-08
227000,0.000837395,0.0958743,0.0912779,0.000951709,0.00806224,0.148854,0.15512,0.106747,0.000173055,5.44E-07,8.19E-06,5.39E-08,1.96E-13,6.44E-08
227100,0.000826894,0.0955056,0.0909809,0.000942329,0.00801353,0.148394,0.154748,0.10654,0.000171603,5.42E-07,8.17E-06,5.35E-08,1.93E-13,6.37E-08
227200,0.000824648,0.0955904,0.0910443,0.000937915,0.00799186,0.148125,0.154457,0.106315,0.000170121,5.35E-07,8.06E-06,5.23E-08,1.86E-13,6.50E-08
227300,0.000825016,0.0959143,0.0913725,0.000936209,0.00798586,0.148178,0.154556,0.106403,0.000169148,5.30E-07,7.98E-06,5.13E-08,1.81E-13,6.71E-08
227400,0.000826465,0.0960379,0.0914006,0.000936349,0.0079922,0.148135,0.154368,0.106165,0.000168481,5.22E-07,7.85E-06,5.02E-08,1.73E-13,6.88E-08
227500,0.000825017,0.0959789,0.0913084,0.000935471,0.00799092,0.148105,0.154284,0.10606,0.000168123,5.18E-07,7.79E-06,4.95E-08,1.69E-13,6.99E-08
227600,0.000824942,0.0961976,0.0915216,0.000935197,0.00799607,0.148298,0.154496,0.106204,0.0001677,5.14E-07,7.73E-06,4.87E-08,1.61E-13,7.15E-08
227700,0.000825705,0.0965092,0.09181,0.0009386,0.00803298,0.149049,0.155266,0.106714,0.000168419,5.15E-07,7.74E-06,4.85E-08,1.57E-13,7.20E-08
227800,0.000827629,0.0965095,0.091711,0.000941029,0.00805206,0.14914,0.155194,0.106547,0.000168482,5.09E-07,7.64E-06,4.77E-08,1.51E-13,7.35E-08
227900,0.000825947,0.0965534,0.0917565,0.00094224,0.00807067,0.149597,0.155683,0.10688,0.000168982,5.11E-07,7.66E-06,4.77E-08,1.49E-13,7.40E-08
228000,0.000821737,0.0960969,0.0912756,0.000938629,0.00804395,0.149066,0.155067,0.106402,0.00016823,5.07E-07,7.59E-06,4.71E-08,1.46E-13,7.48E-08
228100,0.00081629,0.0960424,0.0912636,0.000931256,0.00799757,0.14852,0.154582,0.106107,0.000166412,5.00E-07,7.50E-06,4.61E-08,1.41E-13,7.53E-08
228200,0.000818341,0.0965348,0.0917127,0.000928466,0.0079831,0.148371,0.154423,0.105977,0.000164598,4.90E-07,7.34E-06,4.45E-08,1.33E-13,7.81E-08
228300,0.000815998,0.0967887,0.0919329,0.000924428,0.00797065,0.148316,0.15435,0.105895,0.000163243,4.83E-07,7.23E-06,4.33E-08,1.28E-13,7.85E-08
228400,0.000818628,0.0970821,0.0921379,0.000925845,0.00798561,0.148449,0.15437,0.105817,0.000162784,4.76E-07,7.11E-06,4.23E-08,1.22E-13,8.02E-08
228500,0.000818195,0.0971316,0.0921624,0.000926054,0.00799147,0.148555,0.154446,0.10584,0.000162614,4.73E-07,7.06E-06,4.19E-08,1.20E-13,8.13E-08
228600,0.000811131,0.0969586,0.0920422,0.000921029,0.00796927,0.148478,0.154452,0.105881,0.000161975,4.73E-07,7.06E-06,4.16E-08,1.18E-13,7.97E-08
228700,0.000807271,0.0969597,0.0920685,0.000917568,0.0079544,0.148431,0.154456,0.105906,0.00016123,4.70E-07,7.03E-06,4.11E-08,1.16E-13,7.96E-08
228800,0.000813922,0.0975743,0.0925307,0.000920044,0.00797758,0.148639,0.154497,0.105799,0.000160265,4.59E-07,6.85E-06,3.96E-08,1.09E-13,8.28E-08
228900,0.000813377,0.0975393,0.09245,0.000920693,0.00798702,0.148747,0.154536,0.105767,0.000160261,4.57E-07,6.80E-06,3.93E-08,1.07E-13,8.37E-08
229000,0.000811769,0.0975498,0.0924607,0.000920766,0.00799435,0.148971,0.154776,0.105928,0.000160334,4.57E-07,6.80E-06,3.91E-08,1.06E-13,8.46E-08
229100,0.000807783,0.0972991,0.0922275,0.000917532,0.0079741,0.148699,0.154509,0.105746,0.00015968,4.54E-07,6.76E-06,3.86E-08,1.03E-13,8.50E-08
229200,0.000811674,0.0975435,0.0923612,0.000921163,0.00800455,0.149044,0.154718,0.105782,0.000159761,4.50E-07,6.69E-06,3.80E-08,1.00E-13,8.65E-08
229300,0.000811511,0.0975724,0.0923112,0.000920191,0.00800384,0.148965,0.154532,0.105568,0.000159081,4.44E-07,6.60E-06,3.73E-08,9.72E-14,8.76E-08
229400,0.000810565,0.0978085,0.0925209,0.000919194,0.00801042,0.14923,0.154802,0.105732,0.000158591,4.41E-07,6.55E-06,3.68E-08,9.48E-14,8.86E-08
229500,0.000807076,0.0974769,0.0921799,0.000916732,0.00799432,0.148913,0.154432,0.105446,0.00015816,4.39E-07,6.51E-06,3.65E-08,9.34E-14,8.91E-08
229600,0.000806842,0.0976988,0.0923905,0.000917735,0.00801222,0.149353,0.154899,0.105762,0.000158298,4.39E-07,6.51E-06,3.63E-08,9.24E-14,9.01E-08
229700,0.000800866,0.0974196,0.0921169,0.000912951,0.00798917,0.149065,0.154596,0.105536,0.000157558,4.37E-07,6.48E-06,3.60E-08,9.10E-14,8.93E-08
229800,0.000799757,0.0975888,0.0922455,0.000910901,0.00798593,0.14907,0.154561,0.105472,0.000156731,4.32E-07,6.40E-06,3.54E-08,8.82E-14,9.03E-08
229900,0.000798103,0.0977707,0.0924399,0.000909868,0.0079878,0.14925,0.154784,0.105639,0.000156442,4.30E-07,6.38E-06,3.50E-08,8.67E-14,9.11E-08
230000,0.00079569,0.0978344,0.0925069,0.000907966,0.00798305,0.149318,0.154878,0.105706,0.000155947,4.28E-07,6.34E-06,3.46E-08,8.45E-14,9.16E-08
230100,0.000792771,0.0978431,0.0924996,0.000904334,0.00796463,0.14913,0.154685,0.105556,0.000154838,4.23E-07,6.27E-06,3.37E-08,8.07E-14,9.16E-08
230200,0.000783291,0.0976855,0.0924346,0.000897174,0.00793096,0.14903,0.154735,0.105666,0.000153959,4.23E-07,6.27E-06,3.35E-08,7.97E-14,8.78E-08
230300,0.000777282,0.0973909,0.0921834,0.000894483,0.00792033,0.149048,0.154805,0.105733,0.000153937,4.24E-07,6.29E-06,3.35E-08,7.93E-14,8.49E-08
230400,0.00077269,0.0972836,0.0921084,0.000891916,0.00791242,0.149134,0.154949,0.105851,0.000153673,4.24E-07,6.29E-06,3.34E-08,7.85E-14,8.29E-08
230500,0.000767612,0.0972521,0.0921034,0.000889203,0.00790986,0.149369,0.155243,0.106067,0.00015349,4.25E-07,6.29E-06,3.33E-08,7.79E-14,8.12E-08
230600,0.000765455,0.0970749,0.0919097,0.000890163,0.00792231,0.149565,0.155394,0.106128,0.000153936,4.25E-07,6.29E-06,3.33E-08,7.71E-14,7.99E-08
230700,0.00075987,0.0969251,0.0918118,0.000887583,0.00791588,0.149708,0.155613,0.10631,0.000153893,4.26E-07,6.30E-06,3.32E-08,7.65E-14,7.81E-08
230800,0.000754575,0.096791,0.0917144,0.000883047,0.00789397,0.149556,0.155513,0.106265,0.00015306,4.24E-07,6.27E-06,3.28E-08,7.47E-14,7.71E-08
230900,0.000755706,0.0968269,0.0916985,0.000885973,0.00791886,0.149875,0.155756,0.10637,0.000153507,4.22E-07,6.25E-06,3.26E-08,7.35E-14,7.74E-08
231000,0.000750003,0.0964699,0.0913688,0.000882519,0.00790057,0.149669,0.155559,0.106236,0.000153133,4.21E-07,6.23E-06,3.24E-08,7.26E-14,7.25E-08
231100,0.000745253,0.09627,0.0912075,0.000879996,0.00789037,0.149661,0.155597,0.106283,0.000152863,4.21E-07,6.22E-06,3.21E-08,7.06E-14,6.86E-08
231200,0.000736495,0.0959351,0.0909119,0.000872132,0.0078495,0.149242,0.155218,0.106036,0.000151607,4.18E-07,6.18E-06,3.17E-08,6.89E-14,6.48E-08
231300,0.000738426,0.096392,0.0913148,0.000876449,0.00789825,0.150197,0.156167,0.106644,0.000152406,4.19E-07,6.19E-06,3.16E-08,6.83E-14,6.34E-08
231400,0.000735928,0.0964746,0.0914182,0.000875831,0.00790498,0.150537,0.156573,0.106941,0.000152427,4.20E-07,6.20E-06,3.15E-08,6.77E-14,6.19E-08
231500,0.000739535,0.0965505,0.0913289,0.000879697,0.00793633,0.150712,0.156492,0.106701,0.000152579,4.13E-07,6.09E-06,3.09E-08,6.52E-14,6.18E-08
231600,0.000735203,0.096676,0.091476,0.000876452,0.00793236,0.151028,0.156901,0.107004,0.00015198,4.13E-07,6.08E-06,3.05E-08,6.27E-14,6.06E-08
231700,0.000728801,0.0965454,0.0914029,0.000870659,0.00790397,0.150879,0.156851,0.107021,0.000150978,4.11E-07,6.06E-06,3.01E-08,6.09E-14,5.91E-08
231800,0.000726701,0.0965641,0.0914074,0.000869643,0.00790747,0.151033,0.156994,0.107095,0.000150753,4.10E-07,6.04E-06,2.98E-08,5.96E-14,5.85E-08
231900,0.00072878,0.096575,0.0913284,0.000873329,0.00793646,0.151299,0.157111,0.107067,0.000151251,4.07E-07,5.99E-06,2.95E-08,5.82E-14,5.87E-08
232000,0.000727832,0.0964529,0.0911816,0.000874066,0.00794469,0.151393,0.157155,0.107058,0.000151425,4.06E-07,5.98E-06,2.94E-08,5.75E-14,5.86E-08
232100,0.000722685,0.0963211,0.0910764,0.00087274,0.00795305,0.151797,0.157618,0.107386,0.000151813,4.09E-07,6.02E-06,2.96E-08,5.78E-14,5.70E-08
232200,0.000718664,0.0962032,0.090961,0.000870381,0.00794915,0.151894,0.157728,0.10745,0.000151571,4.09E-07,6.01E-06,2.94E-08,5.71E-14,5.61E-08
232300,0.000711591,0.0960649,0.0908778,0.000862951,0.00790949,0.151558,0.157481,0.107326,0.000150221,4.07E-07,5.98E-06,2.90E-08,5.59E-14,5.53E-08
232400,0.000709698,0.0961399,0.0909531,0.000861713,0.00791011,0.151705,0.157648,0.107438,0.000149906,4.05E-07,5.95E-06,2.88E-08,5.49E-14,5.53E-08
232500,0.000708772,0.0961498,0.0909317,0.000861197,0.00791259,0.151776,0.157682,0.107422,0.000149593,4.02E-07,5.91E-06,2.84E-08,5.36E-14,5.56E-08
232600,0.000709903,0.0962484,0.0909592,0.000862078,0.00792387,0.151866,0.157672,0.10734,0.000149328,3.98E-07,5.85E-06,2.80E-08,5.22E-14,5.64E-08
232700,0.000709613,0.0963329,0.0910286,0.000863427,0.00794016,0.152195,0.157994,0.10754,0.000149572,3.98E-07,5.84E-06,2.79E-08,5.17E-14,5.56E-08
232800,0.000705874,0.0958907,0.0905809,0.000861611,0.00792694,0.151916,0.157657,0.107269,0.000149422,3.97E-07,5.82E-06,2.77E-08,5.09E-14,5.45E-08
232900,0.000704356,0.0959524,0.0906138,0.000861942,0.00794236,0.152248,0.157957,0.107434,0.000149556,3.96E-07,5.80E-06,2.76E-08,5.03E-14,5.35E-08
233000,0.000697632,0.0955997,0.0902974,0.000856412,0.007913,0.151957,0.157703,0.107273,0.000148807,3.95E-07,5.79E-06,2.74E-08,4.97E-14,5.22E-08
233100,0.000694281,0.0955174,0.0902136,0.000855413,0.00791964,0.152236,0.157995,0.107459,0.000148917,3.96E-07,5.80E-06,2.74E-08,4.94E-14,5.13E-08
233200,0.000692857,0.0954481,0.0900937,0.000851288,0.00789135,0.15168,0.157348,0.106959,0.000147396,3.88E-07,5.69E-06,2.65E-08,4.71E-14,5.20E-08
233300,0.000694056,0.0958504,0.0904332,0.000851568,0.00790722,0.151996,0.157616,0.107089,0.000146887,3.84E-07,5.62E-06,2.60E-08,4.55E-14,5.24E-08
233400,0.000691791,0.0961601,0.0907251,0.00084826,0.00790189,0.152128,0.157765,0.107179,0.00014587,3.80E-07,5.56E-06,2.55E-08,4.39E-14,5.21E-08
233500,0.000688002,0.0961452,0.0907256,0.000845131,0.00788922,0.15209,0.157753,0.107171,0.000145227,3.77E-07,5.51E-06,2.51E-08,4.27E-14,5.10E-08
233600,0.000689348,0.0962418,0.0907468,0.000847024,0.00790697,0.152257,0.157806,0.107121,0.000145204,3.73E-07,5.45E-06,2.47E-08,4.13E-14,5.10E-08
233700,0.000683321,0.0959858,0.0905482,0.000841185,0.00786977,0.151837,0.157449,0.106913,0.000144223,3.71E-07,5.42E-06,2.44E-08,4.06E-14,5.03E-08
233800,0.000682425,0.0961987,0.0907558,0.000839632,0.00786666,0.151923,0.157556,0.106986,0.000143628,3.69E-07,5.38E-06,2.41E-08,3.97E-14,5.08E-08
233900,0.00068134,0.0961842,0.0907209,0.000838015,0.00785699,0.151734,0.157322,0.106793,0.000143004,3.65E-07,5.32E-06,2.37E-08,3.86E-14,5.13E-08
234000,0.000684376,0.0964179,0.090854,0.000841238,0.00788533,0.152021,0.157464,0.106783,0.000143122,3.61E-07,5.26E-06,2.33E-08,3.75E-14,5.21E-08
234100,0.000680908,0.0961493,0.0905676,0.000835421,0.00784211,0.151217,0.156584,0.106142,0.000141522,3.54E-07,5.16E-06,2.27E-08,3.59E-14,5.23E-08
234200,0.000680063,0.0962935,0.0906971,0.00083435,0.00784149,0.151293,0.156657,0.106178,0.000141033,3.51E-07,5.12E-06,2.23E-08,3.50E-14,5.27E-08
234300,0.000680222,0.0967851,0.0911264,0.000833224,0.00785362,0.151688,0.157035,0.10639,0.000140296,3.48E-07,5.06E-06,2.19E-08,3.39E-14,5.32E-08
234400,0.000677816,0.0969562,0.0912444,0.000830191,0.00785105,0.151784,0.157087,0.106372,0.000139436,3.44E-07,5.00E-06,2.15E-08,3.28E-14,5.27E-08
234500,0.00067614,0.0972878,0.0915289,0.000828179,0.00785623,0.152079,0.157367,0.106518,0.000138729,3.40E-07,4.94E-06,2.10E-08,3.16E-14,5.24E-08
234600,0.000670561,0.0968528,0.0911257,0.000824096,0.00783028,0.151702,0.156985,0.106255,0.000138245,3.39E-07,4.92E-06,2.09E-08,3.11E-14,5.17E-08
234700,0.000666248,0.0965785,0.0909033,0.000822127,0.00782029,0.151681,0.157018,0.106306,0.000138233,3.40E-07,4.93E-06,2.09E-08,3.10E-14,5.12E-08
234800,0.000665307,0.0967212,0.0910415,0.000823645,0.00784375,0.152226,0.157588,0.106686,0.000138674,3.41E-07,4.94E-06,2.09E-08,3.07E-14,5.09E-08
234900,0.000658193,0.0966324,0.0910274,0.000818157,0.00782295,0.152317,0.157813,0.106901,0.000138105,3.42E-07,4.96E-06,2.08E-08,3.06E-14,4.98E-08
235000,0.000654469,0.0966234,0.0910347,0.000814669,0.00780889,0.152299,0.157837,0.106928,0.000137461,3.40E-07,4.94E-06,2.06E-08,3.01E-14,4.92E-08
