generation,stra.1,stra.2
604,1,2.28E-10
605,1,2.21E-10
606,1,2.14E-10
607,1,2.07E-10
608,1,2.00E-10
609,1,1.94E-10
610,1,1.87E-10
611,1,1.81E-10
612,1,1.75E-10
613,1,1.70E-10
614,1,1.64E-10
615,1,1.59E-10
616,1,1.54E-10
617,1,1.49E-10
618,1,1.44E-10
619,1,1.39E-10
620,1,1.35E-10
621,1,1.31E-10
622,1,1.26E-10
623,1,1.22E-10
624,1,1.18E-10
625,1,1.15E-10
626,1,1.11E-10
627,1,1.07E-10
628,1,1.04E-10
629,1,1.00E-10
630,1,9.72E-11
631,1,9.41E-11
632,1,9.11E-11
633,1,8.81E-11
634,1,8.53E-11
635,1,8.25E-11
636,1,7.99E-11
637,1,7.73E-11
638,1,7.48E-11
639,1,7.24E-11
640,1,7.00E-11
641,1,6.78E-11
642,1,6.56E-11
643,1,6.35E-11
644,1,6.14E-11
645,1,5.95E-11
646,1,5.75E-11
647,1,5.57E-11
648,1,5.39E-11
649,1,5.21E-11
650,1,5.05E-11
651,1,4.88E-11
652,1,4.73E-11
653,1,4.57E-11
654,1,4.43E-11
655,1,4.28E-11
656,1,4.14E-11
657,1,4.01E-11
658,1,3.88E-11
659,1,3.76E-11
660,1,3.63E-11
661,1,3.52E-11
662,1,3.40E-11
663,1,3.29E-11
664,1,3.19E-11
665,1,3.09E-11
666,1,2.99E-11
667,1,2.89E-11
668,1,2.80E-11
669,1,2.71E-11
670,1,2.62E-11
671,1,2.53E-11
672,1,2.45E-11
673,1,2.37E-11
674,1,2.30E-11
675,1,2.22E-11
676,1,2.15E-11
677,1,2.08E-11
678,1,2.01E-11
679,1,1.95E-11
680,1,1.89E-11
681,1,1.83E-11
682,1,1.77E-11
683,1,1.71E-11
684,1,1.65E-11
685,1,1.60E-11
686,1,1.55E-11
687,1,1.50E-11
688,1,1.45E-11
689,1,1.40E-11
690,1,1.36E-11
691,1,1.31E-11
692,1,1.27E-11
693,1,1.23E-11
694,1,1.19E-11
695,1,1.15E-11
696,1,1.12E-11
697,1,1.08E-11
698,1,1.05E-11
699,1,1.01E-11
700,1,9.79E-12
701,1,9.47E-12
702,1,9.17E-12
703,1,8.87E-12
704,1,8.58E-12
705,1,8.31E-12
706,1,8.04E-12
707,1,7.78E-12
708,1,7.53E-12
709,1,7.29E-12
710,1,7.05E-12
711,1,6.82E-12
712,1,6.60E-12
713,1,6.39E-12
714,1,6.18E-12
715,1,5.98E-12
716,1,5.79E-12
717,1,5.60E-12
718,1,5.42E-12
719,1,5.25E-12
720,1,5.08E-12
721,1,4.92E-12
722,1,4.76E-12
723,1,4.60E-12
724,1,4.45E-12
725,1,4.31E-12
726,1,4.17E-12
727,1,4.04E-12
728,1,3.91E-12
729,1,3.78E-12
730,1,3.66E-12
731,1,3.54E-12
732,1,3.43E-12
733,1,3.32E-12
734,1,3.21E-12
735,1,3.11E-12
736,1,3.01E-12
737,1,2.91E-12
738,1,2.81E-12
739,1,2.72E-12
740,1,2.64E-12
741,1,2.55E-12
742,1,2.47E-12
743,1,2.39E-12
744,1,2.31E-12
745,1,2.24E-12
746,1,2.16E-12
747,1,2.10E-12
748,1,2.03E-12
749,1,1.96E-12
750,1,1.90E-12
751,1,1.84E-12
752,1,1.78E-12
753,1,1.72E-12
754,1,1.67E-12
755,1,1.61E-12
756,1,1.56E-12
757,1,1.51E-12
758,1,1.46E-12
759,1,1.41E-12
760,1,1.37E-12
761,1,1.32E-12
762,1,1.28E-12
763,1,1.24E-12
764,1,1.20E-12
765,1,1.16E-12
766,1,1.12E-12
767,1,1.09E-12
768,1,1.05E-12
769,1,1.02E-12
770,1,9.85E-13
771,1,9.54E-13
772,1,9.23E-13
773,1,8.93E-13
774,1,8.64E-13
775,1,8.36E-13
776,1,8.09E-13
777,1,7.83E-13
778,1,7.58E-13
779,1,7.33E-13
780,1,7.10E-13
781,1,6.87E-13
782,1,6.65E-13
783,1,6.43E-13
784,1,6.23E-13
785,1,6.02E-13
786,1,5.83E-13
787,1,5.64E-13
788,1,5.46E-13
789,1,5.28E-13
790,1,5.11E-13
791,1,4.95E-13
792,1,4.79E-13
793,1,4.63E-13
794,1,4.48E-13
795,1,4.34E-13
796,1,4.20E-13
797,1,4.06E-13
798,1,3.93E-13
799,1,3.81E-13
800,1,3.68E-13
801,1,3.56E-13
802,1,3.45E-13
803,1,3.34E-13
804,1,3.23E-13
805,1,3.13E-13
806,1,3.03E-13
807,1,2.93E-13
808,1,2.83E-13
809,1,2.74E-13
810,1,2.65E-13
811,1,2.57E-13
812,1,2.48E-13
813,1,2.40E-13
814,1,2.33E-13
815,1,2.25E-13
816,1,2.18E-13
817,1,2.11E-13
818,1,2.04E-13
819,1,1.98E-13
820,1,1.91E-13
821,1,1.85E-13
822,1,1.79E-13
823,1,1.73E-13
824,1,1.68E-13
825,1,1.62E-13
826,1,1.57E-13
827,1,1.52E-13
828,1,1.47E-13
829,1,1.42E-13
830,1,1.38E-13
831,1,1.33E-13
832,1,1.29E-13
833,1,1.25E-13
834,1,1.21E-13
835,1,1.17E-13
836,1,1.13E-13
837,1,1.09E-13
838,1,1.06E-13
839,1,1.02E-13
840,1,9.92E-14
841,1,9.60E-14
842,1,9.29E-14
843,1,8.99E-14
844,1,8.70E-14
845,1,8.42E-14
846,1,8.15E-14
847,1,7.88E-14
848,1,7.63E-14
849,1,7.38E-14
850,1,7.15E-14
851,1,6.91E-14
852,1,6.69E-14
853,1,6.48E-14
854,1,6.27E-14
855,1,6.06E-14
856,1,5.87E-14
857,1,5.68E-14
858,1,5.50E-14
859,1,5.32E-14
860,1,5.15E-14
861,1,4.98E-14
862,1,4.82E-14
863,1,4.66E-14
864,1,4.51E-14
865,1,4.37E-14
866,1,4.23E-14
867,1,4.09E-14
868,1,3.96E-14
869,1,3.83E-14
870,1,3.71E-14
871,1,3.59E-14
872,1,3.47E-14
873,1,3.36E-14
874,1,3.25E-14
875,1,3.15E-14
876,1,3.05E-14
877,1,2.95E-14
878,1,2.85E-14
879,1,2.76E-14
880,1,2.67E-14
881,1,2.58E-14
882,1,2.50E-14
883,1,2.42E-14
884,1,2.34E-14
885,1,2.27E-14
886,1,2.19E-14
887,1,2.12E-14
888,1,2.05E-14
889,1,1.99E-14
890,1,1.92E-14
891,1,1.86E-14
892,1,1.80E-14
893,1,1.74E-14
894,1,1.69E-14
895,1,1.63E-14
896,1,1.58E-14
897,1,1.53E-14
898,1,1.48E-14
899,1,1.43E-14
900,1,1.39E-14
901,1,1.34E-14
902,1,1.30E-14
903,1,1.26E-14
904,1,1.22E-14
905,1,1.18E-14
906,1,1.14E-14
907,1,1.10E-14
908,1,1.07E-14
909,1,1.03E-14
910,1,9.98E-15
911,1,9.66E-15
912,1,9.35E-15
913,1,9.05E-15
914,1,8.76E-15
915,1,8.47E-15
916,1,8.20E-15
917,1,7.94E-15
918,1,7.68E-15
919,1,7.43E-15
920,1,7.19E-15
921,1,6.96E-15
922,1,6.74E-15
923,1,6.52E-15
924,1,6.31E-15
925,1,6.10E-15
926,1,5.91E-15
927,1,5.72E-15
928,1,5.53E-15
929,1,5.35E-15
930,1,5.18E-15
931,1,5.01E-15
932,1,4.85E-15
933,1,4.70E-15
934,1,4.54E-15
935,1,4.40E-15
936,1,4.26E-15
937,1,4.12E-15
938,1,3.99E-15
939,1,3.86E-15
940,1,3.73E-15
941,1,3.61E-15
942,1,3.50E-15
943,1,3.38E-15
944,1,3.27E-15
945,1,3.17E-15
946,1,3.07E-15
947,1,2.97E-15
948,1,2.87E-15
949,1,2.78E-15
950,1,2.69E-15
951,1,2.60E-15
952,1,2.52E-15
953,1,2.44E-15
954,1,2.36E-15
955,1,2.28E-15
956,1,2.21E-15
957,1,2.14E-15
958,1,2.07E-15
959,1,2.00E-15
960,1,1.94E-15
961,1,1.87E-15
962,1,1.81E-15
963,1,1.76E-15
964,1,1.70E-15
965,1,1.64E-15
966,1,1.59E-15
967,1,1.54E-15
968,1,1.49E-15
969,1,1.44E-15
970,1,1.40E-15
971,1,1.35E-15
972,1,1.31E-15
973,1,1.26E-15
974,1,1.22E-15
975,1,1.18E-15
976,1,1.15E-15
977,1,1.11E-15
978,1,1.07E-15
979,1,1.04E-15
980,1,1.01E-15
981,1,9.73E-16
982,1,9.41E-16
983,1,9.11E-16
984,1,8.82E-16
985,1,8.53E-16
986,1,8.26E-16
987,1,7.99E-16
988,1,7.73E-16
989,1,7.48E-16
990,1,7.24E-16
991,1,7.01E-16
992,1,6.78E-16
993,1,6.56E-16
994,1,6.35E-16
995,1,6.15E-16
996,1,5.95E-16
997,1,5.76E-16
998,1,5.57E-16
999,1,5.39E-16
1000,1,5.22E-16
1010,1,3.76E-16
1020,1,2.71E-16
1030,1,1.95E-16
1040,1,1.40E-16
1050,1,1.01E-16
1060,1,7.29E-17
1070,1,5.25E-17
1080,1,3.78E-17
1090,1,2.72E-17
1100,1,1.96E-17
1110,1,1.41E-17
1120,1,1.02E-17
1130,1,7.34E-18
1140,1,5.29E-18
1150,1,3.81E-18
1160,1,2.74E-18
1170,1,1.98E-18
1180,1,1.42E-18
1190,1,1.03E-18
1200,1,7.39E-19
1210,1,5.32E-19
1220,1,3.83E-19
1230,1,2.76E-19
1240,1,1.99E-19
1250,1,1.43E-19
1260,1,1.03E-19
1270,1,7.43E-20
1280,1,5.36E-20
1290,1,3.86E-20
1300,1,2.78E-20
1310,1,2.00E-20
1320,1,1.44E-20
1330,1,1.04E-20
1340,1,7.48E-21
1350,1,5.39E-21
1360,1,3.88E-21
1370,1,2.80E-21
1380,1,2.02E-21
1390,1,1.45E-21
1400,1,1.05E-21
1410,1,7.53E-22
1420,1,5.43E-22
1430,1,3.91E-22
1440,1,2.82E-22
1450,1,2.03E-22
1460,1,1.46E-22
1470,1,1.05E-22
1480,1,7.58E-23
1490,1,5.46E-23
1500,1,3.94E-23
1510,1,2.84E-23
1520,1,2.04E-23
1530,1,1.47E-23
1540,1,1.06E-23
1550,1,7.63E-24
1560,1,5.50E-24
1570,1,3.96E-24
1580,1,2.85E-24
1590,1,2.06E-24
1600,1,1.48E-24
1610,1,1.07E-24
