name,stra.112,stra.1443,stra.2774,stra.4105,stra.13542,stra.13663,stra.13784,stra.13905,stra.14026,stra.14642,stra.13321
49900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.91E-266,9.09E-172,2.87E-120,0.994771,1.0E-323
50000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.19E-266,4.41E-172,1.82E-120,0.995995,1.0E-323
50100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.59E-267,2.12E-172,1.15E-120,0.996473,1.0E-323
50200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.08E-267,1.02E-172,7.21E-121,0.994081,1.0E-323
50300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.28E-268,4.93E-173,4.53E-121,0.994794,1.0E-323
50400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.91E-269,2.37E-173,2.85E-121,0.993257,1.0E-323
50500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.99E-269,1.14E-173,1.78E-121,0.995341,1.0E-323
50600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,9.04E-270,5.49E-174,1.12E-121,0.993589,1.0E-323
50700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.74E-270,2.66E-174,7.06E-122,0.996382,1.0E-323
50800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,8.26E-271,1.28E-174,4.42E-122,0.994973,1.0E-323
50900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.50E-271,6.15E-175,2.78E-122,0.997334,1.0E-323
51000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,7.54E-272,2.96E-175,1.75E-122,0.996282,1.0E-323
51100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.28E-272,1.43E-175,1.10E-122,0.995911,1.0E-323
51200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.88E-273,6.87E-176,6.93E-123,0.996051,1.0E-323
51300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.09E-273,3.33E-176,4.39E-123,0.997021,1.0E-323
51400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,6.30E-274,1.61E-176,2.77E-123,0.995075,1.0E-323
51500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.89E-274,7.67E-177,1.72E-123,0.993733,1.0E-323
51600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.74E-275,3.71E-177,1.09E-123,0.995924,1.0E-323
51700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.73E-275,1.78E-177,6.79E-124,0.995958,1.0E-323
51800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,5.22E-276,8.56E-178,4.26E-124,0.995505,1.0E-323
51900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.58E-276,4.13E-178,2.69E-124,0.995029,1.0E-323
52000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.80E-277,2.00E-178,1.70E-124,0.996065,1.0E-323
52100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.45E-277,9.70E-179,1.08E-124,0.996524,1.0E-323
52200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.41E-278,4.70E-179,6.82E-125,0.996732,1.0E-323
52300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.33E-278,2.26E-179,4.29E-125,0.995849,1.0E-323
52400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,4.03E-279,1.09E-179,2.72E-125,0.997341,1.0E-323
52500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.22E-279,5.28E-180,1.71E-125,0.995267,1.0E-323
52600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.68E-280,2.54E-180,1.08E-125,0.99684,1.0E-323
52700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.11E-280,1.22E-180,6.75E-126,0.996052,1.0E-323
52800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,3.36E-281,5.90E-181,4.25E-126,0.995703,1.0E-323
52900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,1.02E-281,2.85E-181,2.68E-126,0.994043,1.0E-323
53000,3.45846e-323,3.45846e-323,1.44E-06,3.45846e-323,5.92879e-323,1.33398e-322,3.09E-282,1.38E-181,1.69E-126,0.995582,1.0E-323
53100,3.45846e-323,3.45846e-323,2.05E-10,3.45846e-323,5.92879e-323,1.33398e-322,9.39E-283,6.69E-182,1.07E-126,0.994261,1.0E-323
53200,3.45846e-323,3.45846e-323,2.88E-14,3.45846e-323,5.92879e-323,1.33398e-322,2.85E-283,3.24E-182,6.79E-127,0.996371,1.0E-323
53300,3.45846e-323,3.45846e-323,4.00E-18,3.45846e-323,5.92879e-323,1.33398e-322,8.61E-284,1.56E-182,4.26E-127,0.996167,1.0E-323
53400,3.45846e-323,3.45846e-323,5.45E-22,3.45846e-323,5.92879e-323,1.33398e-322,2.61E-284,7.54E-183,2.69E-127,0.99646,1.0E-323
53500,3.45846e-323,3.45846e-323,7.37E-26,3.45846e-323,5.92879e-323,1.33398e-322,7.90E-285,3.65E-183,1.70E-127,0.995499,1.0E-323
53600,3.45846e-323,3.45846e-323,1.03E-29,3.45846e-323,5.92879e-323,1.33398e-322,2.40E-285,1.77E-183,1.08E-127,0.996082,1.0E-323
53700,3.45846e-323,3.45846e-323,1.41E-33,3.45846e-323,5.92879e-323,1.33398e-322,7.26E-286,8.53E-184,6.79E-128,0.996183,1.0E-323
53800,3.45846e-323,3.45846e-323,1.91E-37,3.45846e-323,5.92879e-323,1.33398e-322,2.20E-286,4.12E-184,4.29E-128,0.995678,1.0E-323
53900,3.45846e-323,3.45846e-323,2.55E-41,3.45846e-323,5.92879e-323,1.33398e-322,6.66E-287,1.99E-184,2.71E-128,0.99642,1.0E-323
54000,3.45846e-323,3.45846e-323,3.37E-45,3.45846e-323,5.92879e-323,1.33398e-322,2.02E-287,9.67E-185,1.72E-128,0.996947,1.0E-323
54100,3.45846e-323,3.45846e-323,4.47E-49,3.45846e-323,5.92879e-323,1.33398e-322,6.11E-288,4.67E-185,1.09E-128,0.995588,1.0E-323
54200,3.45846e-323,3.45846e-323,5.91E-53,3.45846e-323,5.92879e-323,1.33398e-322,1.84E-288,2.24E-185,6.80E-129,0.996221,1.0E-323
54300,3.45846e-323,3.45846e-323,7.90E-57,3.45846e-323,5.92879e-323,1.33398e-322,5.57E-289,1.08E-185,4.29E-129,0.996739,1.0E-323
54400,3.45846e-323,3.45846e-323,1.07E-60,3.45846e-323,5.92879e-323,1.33398e-322,1.68E-289,5.23E-186,2.71E-129,0.996397,1.0E-323
54500,3.45846e-323,3.45846e-323,1.46E-64,3.45846e-323,5.92879e-323,1.33398e-322,5.11E-290,2.53E-186,1.71E-129,0.996754,1.0E-323
54600,3.45846e-323,3.45846e-323,1.96E-68,3.45846e-323,5.92879e-323,1.33398e-322,1.55E-290,1.22E-186,1.08E-129,0.996121,1.0E-323
54700,3.45846e-323,3.45846e-323,2.59E-72,3.45846e-323,5.92879e-323,1.33398e-322,4.70E-291,5.94E-187,6.88E-130,0.995876,1.0E-323
54800,3.45846e-323,3.45846e-323,3.50E-76,3.45846e-323,5.92879e-323,1.33398e-322,1.41E-291,2.84E-187,4.29E-130,0.996203,1.0E-323
54900,3.45846e-323,3.45846e-323,4.68E-80,3.45846e-323,5.92879e-323,1.33398e-322,4.27E-292,1.37E-187,2.70E-130,0.996034,1.0E-323
55000,3.45846e-323,3.45846e-323,6.34E-84,3.45846e-323,5.92879e-323,1.33398e-322,1.29E-292,6.57E-188,1.69E-130,0.996515,1.0E-323
55100,3.45846e-323,3.45846e-323,8.31E-88,3.45846e-323,5.92879e-323,1.33398e-322,3.88E-293,3.17E-188,1.06E-130,0.99666,1.0E-323
55200,3.45846e-323,3.45846e-323,1.08E-91,3.45846e-323,5.92879e-323,1.33398e-322,1.17E-293,1.52E-188,6.65E-131,0.996547,1.0E-323
55300,3.45846e-323,3.45846e-323,1.45E-95,3.45846e-323,5.92879e-323,1.33398e-322,3.54E-294,7.34E-189,4.19E-131,0.995926,1.0E-323
55400,3.45846e-323,3.45846e-323,2.02E-99,3.45846e-323,5.92879e-323,1.33398e-322,1.07E-294,3.54E-189,2.64E-131,0.994728,1.0E-323
55500,3.45846e-323,3.45846e-323,2.79E-103,3.45846e-323,5.92879e-323,1.33398e-322,3.24E-295,1.71E-189,1.67E-131,0.996408,1.0E-323
55600,3.45846e-323,3.45846e-323,3.82E-107,3.45846e-323,5.92879e-323,1.33398e-322,9.79E-296,8.24E-190,1.05E-131,0.996196,1.0E-323
55700,3.45846e-323,3.45846e-323,5.19E-111,3.45846e-323,5.92879e-323,1.33398e-322,2.96E-296,3.97E-190,6.59E-132,0.995935,1.0E-323
55800,3.45846e-323,3.45846e-323,6.98E-115,3.45846e-323,5.92879e-323,1.33398e-322,8.93E-297,1.91E-190,4.14E-132,0.993827,1.0E-323
55900,3.45846e-323,3.45846e-323,9.75E-119,3.45846e-323,5.92879e-323,1.33398e-322,2.70E-297,9.20E-191,2.60E-132,0.99572,1.0E-323
56000,3.45846e-323,3.45846e-323,1.32E-122,3.45846e-323,5.92879e-323,1.33398e-322,8.17E-298,4.44E-191,1.64E-132,0.995649,1.0E-323
56100,3.45846e-323,3.45846e-323,1.78E-126,3.45846e-323,5.92879e-323,1.33398e-322,2.47E-298,2.15E-191,1.03E-132,0.995759,1.0E-323
56200,3.45846e-323,3.45846e-323,2.40E-130,3.45846e-323,5.92879e-323,1.33398e-322,7.48E-299,1.04E-191,6.52E-133,0.996708,1.0E-323
56300,3.45846e-323,3.45846e-323,3.22E-134,3.45846e-323,5.92879e-323,1.33398e-322,2.27E-299,5.02E-192,4.13E-133,0.996072,1.0E-323
56400,3.45846e-323,3.45846e-323,4.37E-138,3.45846e-323,5.92879e-323,1.33398e-322,6.88E-300,2.43E-192,2.62E-133,0.995764,1.0E-323
56500,3.45846e-323,3.45846e-323,5.82E-142,3.45846e-323,5.92879e-323,1.33398e-322,2.08E-300,1.18E-192,1.65E-133,0.996446,1.0E-323
56600,3.45846e-323,3.45846e-323,7.67E-146,3.45846e-323,5.92879e-323,1.33398e-322,6.29E-301,5.66E-193,1.04E-133,0.995332,1.0E-323
56700,3.45846e-323,3.45846e-323,1.03E-149,3.45846e-323,5.92879e-323,1.33398e-322,1.90E-301,2.73E-193,6.54E-134,0.997141,1.0E-323
56800,3.45846e-323,3.45846e-323,1.36E-153,3.45846e-323,5.92879e-323,1.33398e-322,5.75E-302,1.32E-193,4.13E-134,0.996124,1.0E-323
56900,3.45846e-323,3.45846e-323,1.78E-157,3.45846e-323,5.92879e-323,1.33398e-322,1.74E-302,6.37E-194,2.61E-134,0.997678,1.0E-323
57000,3.45846e-323,3.45846e-323,2.28E-161,3.45846e-323,5.92879e-323,1.33398e-322,5.27E-303,3.08E-194,1.65E-134,0.997275,1.0E-323
57100,3.45846e-323,3.45846e-323,2.91E-165,3.45846e-323,5.92879e-323,1.33398e-322,1.59E-303,1.49E-194,1.04E-134,0.997305,1.0E-323
57200,3.45846e-323,3.45846e-323,3.75E-169,3.45846e-323,5.92879e-323,1.33398e-322,4.82E-304,7.20E-195,6.60E-135,0.99734,1.0E-323
57300,3.45846e-323,3.45846e-323,4.76E-173,3.45846e-323,5.92879e-323,1.33398e-322,1.46E-304,3.49E-195,4.18E-135,0.998038,1.0E-323
57400,3.45846e-323,3.45846e-323,6.02E-177,3.45846e-323,5.92879e-323,1.33398e-322,4.41E-305,1.68E-195,2.63E-135,0.997001,1.0E-323
57500,3.45846e-323,3.45846e-323,7.96E-181,3.45846e-323,5.92879e-323,1.33398e-322,1.33E-305,8.09E-196,1.66E-135,0.995423,1.0E-323
57600,3.45846e-323,3.45846e-323,1.12E-184,3.45846e-323,5.92879e-323,1.33398e-322,4.03E-306,3.92E-196,0.000938565,0.994984,1.0E-323
57700,3.45846e-323,3.45846e-323,1.57E-188,3.45846e-323,5.92879e-323,1.33398e-322,1.23E-306,1.90E-196,0.000596474,0.995298,1.0E-323
57800,3.45846e-323,3.45846e-323,2.18E-192,3.45846e-323,5.92879e-323,1.33398e-322,3.73E-307,9.24E-197,0.000378564,0.995642,1.0E-323
57900,3.45846e-323,3.45846e-323,2.97E-196,3.45846e-323,5.92879e-323,1.33398e-322,1.13E-307,4.47E-197,0.000239668,0.995941,1.0E-323
58000,3.45846e-323,3.45846e-323,4.10E-200,3.45846e-323,5.92879e-323,1.33398e-322,3.41E-308,2.15E-197,0.000150244,0.995825,1.0E-323
58100,3.45846e-323,3.45846e-323,5.46E-204,3.45846e-323,5.92879e-323,1.33398e-322,0.00E+00,1.03E-197,9.44E-05,0.995969,1.0E-323
58200,3.45846e-323,3.45846e-323,7.34E-208,3.45846e-323,5.92879e-323,1.33398e-322,0.00E+00,5.00E-198,5.96E-05,0.996674,1.0E-323
58300,3.45846e-323,3.45846e-323,1.03E-211,3.45846e-323,5.92879e-323,1.33398e-322,9.43796e-310,2.41E-198,3.76E-05,0.99549,1.0E-323
58400,3.45846e-323,3.45846e-323,1.42E-215,3.45846e-323,5.92879e-323,1.33398e-322,2.85931e-310,1.17E-198,2.37E-05,0.996279,1.0E-323
58500,3.45846e-323,3.45846e-323,1.93E-219,3.45846e-323,5.92879e-323,1.33398e-322,8.64878e-311,5.63E-199,1.49E-05,0.995175,1.0E-323
58600,3.45846e-323,3.45846e-323,2.68E-223,3.45846e-323,5.92879e-323,1.33398e-322,2.62699e-311,2.73E-199,9.47E-06,0.99618,1.0E-323
58700,3.45846e-323,3.45846e-323,3.60E-227,3.45846e-323,5.92879e-323,1.33398e-322,7.98523e-312,1.33E-199,6.02E-06,0.99692,1.0E-323
58800,3.45846e-323,3.45846e-323,4.81E-231,3.45846e-323,5.92879e-323,1.33398e-322,2.41191e-312,6.39E-200,3.79E-06,0.99652,1.0E-323
58900,3.45846e-323,3.45846e-323,6.55E-235,3.45846e-323,5.92879e-323,1.33398e-322,7.27039e-313,3.07E-200,2.37E-06,0.995471,1.0E-323
59000,3.45846e-323,3.45846e-323,8.69E-239,3.45846e-323,5.92879e-323,1.33398e-322,2.20486e-313,1.49E-200,1.50E-06,0.997303,1.0E-323
59100,3.45846e-323,3.45846e-323,1.21E-242,3.45846e-323,5.92879e-323,1.33398e-322,6.64541e-314,7.14E-201,9.40E-07,0.99468,1.0E-323
59200,3.45846e-323,3.45846e-323,1.65E-246,3.45846e-323,5.92879e-323,1.33398e-322,2.01064e-314,3.45E-201,5.93E-07,0.996187,1.0E-323
59300,3.45846e-323,3.45846e-323,2.19E-250,3.45846e-323,5.92879e-323,1.33398e-322,6.09292e-315,1.67E-201,3.76E-07,0.995813,1.0E-323
59400,3.45846e-323,3.45846e-323,3.11E-254,3.45846e-323,5.92879e-323,1.33398e-322,1.84557e-315,8.06E-202,2.37E-07,0.995695,1.0E-323
59500,3.45846e-323,3.45846e-323,4.35E-258,3.45846e-323,5.92879e-323,1.33398e-322,5.59684e-316,3.90E-202,1.50E-07,0.995591,1.0E-323
59600,3.45846e-323,3.45846e-323,6.08E-262,3.45846e-323,5.92879e-323,1.33398e-322,1.69443e-316,1.88E-202,9.45E-08,0.994385,1.0E-323
59700,3.45846e-323,3.45846e-323,8.45E-266,3.45846e-323,5.92879e-323,1.33398e-322,5.14274e-317,9.12E-203,5.98E-08,0.995657,1.0E-323
59800,3.45846e-323,3.45846e-323,1.14E-269,3.45846e-323,5.92879e-323,1.33398e-322,1.56076e-317,4.42E-203,3.79E-08,0.996656,1.0E-323
59900,3.45846e-323,3.45846e-323,1.58E-273,3.45846e-323,5.92879e-323,1.33398e-322,4.70413e-318,2.12E-203,2.37E-08,0.996467,1.0E-323
60000,3.45846e-323,3.45846e-323,2.10E-277,3.45846e-323,5.92879e-323,1.33398e-322,1.42463e-318,1.03E-203,1.50E-08,0.996608,1.0E-323
60100,3.45846e-323,3.45846e-323,2.76E-281,3.45846e-323,5.92879e-323,1.33398e-322,4.32011e-319,4.97E-204,9.49E-09,0.997515,1.0E-323
60200,3.45846e-323,3.45846e-323,3.62E-285,3.45846e-323,5.92879e-323,1.33398e-322,1.31031e-319,2.41E-204,6.02E-09,0.9969,1.0E-323
60300,3.45846e-323,3.45846e-323,4.76E-289,3.45846e-323,5.92879e-323,1.33398e-322,3.96043e-320,1.16E-204,3.80E-09,0.997323,1.0E-323
60400,3.45846e-323,3.45846e-323,6.17E-293,3.45846e-323,5.92879e-323,1.33398e-322,1.1986e-320,5.62E-205,2.40E-09,0.997297,1.0E-323
60500,3.45846e-323,3.45846e-323,8.18E-297,3.45846e-323,5.92879e-323,1.33398e-322,3.62644e-321,2.71E-205,1.51E-09,0.995051,1.0E-323
60600,3.45846e-323,3.45846e-323,1.11E-300,3.45846e-323,5.92879e-323,1.33398e-322,1.09683e-321,1.31E-205,9.55E-10,0.995464,1.0E-323
60700,3.45846e-323,3.45846e-323,1.47E-304,3.45846e-323,5.92879e-323,1.33398e-322,3.40905e-322,6.35E-206,6.05E-10,0.996164,1.0E-323
60800,3.45846e-323,3.45846e-323,0.00E+00,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.08E-206,3.83E-10,0.996571,1.0E-323
60900,3.45846e-323,3.45846e-323,2.53968e-312,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.48E-206,2.41E-10,0.996876,1.0E-323
61000,3.45846e-323,3.45846e-323,3.31238e-316,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,7.16E-207,1.52E-10,0.995793,1.0E-323
61100,3.45846e-323,3.45846e-323,4.37792e-320,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.44E-207,9.54E-11,0.994281,1.0E-323
61200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.66E-207,6.00E-11,0.994529,1.0E-323
61300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,8.01E-208,3.79E-11,0.995909,1.0E-323
61400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.86E-208,2.39E-11,0.995426,1.0E-323
61500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.86E-208,1.50E-11,0.99603,1.0E-323
61600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,8.97E-209,9.44E-12,0.99624,1.0E-323
61700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.30E-209,5.89E-12,0.995821,1.0E-323
61800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.07E-209,3.71E-12,0.993379,1.0E-323
61900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,9.97E-210,2.33E-12,0.994419,1.0E-323
62000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.81E-210,1.47E-12,0.995258,1.0E-323
62100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.32E-210,9.24E-13,0.994741,1.0E-323
62200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.12E-210,5.85E-13,0.996974,1.0E-323
62300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,5.43E-211,3.69E-13,0.996683,1.0E-323
62400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.62E-211,2.33E-13,0.996852,1.0E-323
62500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.27E-211,1.47E-13,0.996798,1.0E-323
62600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,6.09E-212,9.23E-14,0.995925,1.0E-323
62700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.94E-212,5.82E-14,0.996696,1.0E-323
62800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.42E-212,3.68E-14,0.996644,1.0E-323
62900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,6.89E-213,2.33E-14,0.995993,1.0E-323
63000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.34E-213,1.48E-14,0.997194,1.0E-323
63100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.62E-213,9.35E-15,0.996828,1.0E-323
63200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,7.79E-214,5.89E-15,0.996756,1.0E-323
63300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.75E-214,3.70E-15,0.99734,1.0E-323
63400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.81E-214,2.33E-15,0.997217,1.0E-323
63500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,8.77E-215,1.48E-15,0.997503,1.0E-323
63600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.23E-215,9.31E-16,0.997054,1.0E-323
63700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.03E-215,5.84E-16,0.995886,1.0E-323
63800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,9.80E-216,3.68E-16,0.996762,1.0E-323
63900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.72E-216,2.31E-16,0.996917,1.0E-323
64000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.28E-216,1.46E-16,0.997692,1.0E-323
64100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.10E-216,9.21E-17,0.997603,1.0E-323
64200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,5.30E-217,5.81E-17,0.998267,1.0E-323
64300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.56E-217,3.66E-17,0.996867,1.0E-323
64400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.23E-217,2.31E-17,0.997794,1.0E-323
64500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,5.96E-218,1.46E-17,0.997109,1.0E-323
64600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.86E-218,9.13E-18,0.997613,1.0E-323
64700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.38E-218,5.77E-18,0.9971,1.0E-323
64800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,6.64E-219,3.62E-18,0.996632,1.0E-323
64900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.19E-219,2.27E-18,0.997979,1.0E-323
65000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.54E-219,1.44E-18,0.997705,1.0E-323
65100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,7.41E-220,9.02E-19,0.996392,1.0E-323
65200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,3.57E-220,5.69E-19,0.997877,1.0E-323
65300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.73E-220,3.60E-19,0.996643,1.0E-323
65400,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,8.34E-221,2.27E-19,0.996637,1.0E-323
65500,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.02E-221,1.43E-19,0.99589,1.0E-323
65600,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.93E-221,8.98E-20,0.995833,1.0E-323
65700,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,9.33E-222,5.66E-20,0.998322,1.0E-323
65800,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,4.51E-222,3.58E-20,0.997595,1.0E-323
65900,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.17E-222,2.25E-20,0.996873,1.0E-323
66000,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.05E-222,1.42E-20,0.995869,1.0E-323
66100,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,5.07E-223,9.00E-21,0.997823,1.0E-323
66200,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,2.45E-223,5.69E-21,0.998267,1.0E-323
66300,3.45846e-323,3.45846e-323,3.45846e-323,3.45846e-323,5.92879e-323,1.33398e-322,2.42092e-322,1.19E-223,3.60E-21,0.998392,1.0E-323
