name,stra.13321,stra.13332,stra.13442,stra.14642
150100,0.999939,2.02E-58,1.25E-27,4.9E-324
150200,0.999715,1.85E-58,1.14E-27,4.9E-324
150300,0.999993,1.69E-58,1.03E-27,4.9E-324
150400,0.999998,1.55E-58,9.36E-28,4.9E-324
150500,0.999708,1.42E-58,8.49E-28,4.9E-324
150600,0.999903,1.30E-58,7.71E-28,4.9E-324
150700,0.999534,1.19E-58,6.99E-28,4.9E-324
150800,0.999861,1.09E-58,6.35E-28,4.9E-324
150900,0.999621,9.94E-59,5.76E-28,4.9E-324
151000,0.999954,9.10E-59,5.22E-28,4.9E-324
151100,0.999744,8.33E-59,4.74E-28,4.9E-324
151200,0.999021,7.62E-59,4.30E-28,4.9E-324
151300,0.999809,6.98E-59,3.90E-28,4.9E-324
151400,0.999971,6.39E-59,3.54E-28,4.9E-324
151500,0.999786,5.85E-59,3.22E-28,4.9E-324
151600,0.999598,5.35E-59,2.92E-28,4.9E-324
151700,0.999025,4.89E-59,2.65E-28,4.9E-324
151800,0.999577,4.48E-59,2.40E-28,4.9E-324
151900,0.999818,4.10E-59,2.18E-28,4.9E-324
152000,0.999919,3.76E-59,1.98E-28,4.9E-324
152100,0.999957,3.44E-59,1.80E-28,4.9E-324
152200,0.999982,3.15E-59,1.63E-28,4.9E-324
152300,0.999505,2.88E-59,1.48E-28,4.9E-324
152400,0.998815,2.63E-59,1.34E-28,4.9E-324
152500,0.999923,2.41E-59,1.22E-28,4.9E-324
152600,0.999867,2.21E-59,1.10E-28,4.9E-324
152700,0.999324,2.02E-59,1.00E-28,4.9E-324
152800,1,1.85E-59,9.10E-29,4.9E-324
152900,0.999728,1.69E-59,8.25E-29,4.9E-324
153000,0.999997,1.55E-59,7.49E-29,4.9E-324
153100,0.999283,1.42E-59,6.79E-29,4.9E-324
153200,0.999899,1.30E-59,6.17E-29,4.9E-324
153300,0.999874,1.19E-59,5.60E-29,4.9E-324
153400,0.999312,1.09E-59,5.08E-29,4.9E-324
153500,0.999467,9.94E-60,4.61E-29,4.9E-324
153600,0.999748,9.10E-60,4.18E-29,4.9E-324
153700,0.999261,8.33E-60,3.79E-29,4.9E-324
153800,0.999928,7.63E-60,3.44E-29,4.9E-324
153900,0.998937,6.98E-60,3.12E-29,4.9E-324
154000,0.999993,6.39E-60,2.84E-29,4.9E-324
154100,0.999999,5.85E-60,2.57E-29,4.9E-324
154200,0.999955,5.35E-60,2.34E-29,4.9E-324
154300,0.999854,4.90E-60,2.12E-29,4.9E-324
154400,0.999549,4.48E-60,1.92E-29,4.9E-324
154500,0.999728,4.10E-60,1.75E-29,4.9E-324
154600,0.999928,3.76E-60,1.58E-29,4.9E-324
154700,0.999499,3.43E-60,1.44E-29,4.9E-324
154800,0.998266,3.14E-60,1.30E-29,4.9E-324
154900,0.998472,2.87E-60,1.18E-29,4.9E-324
155000,0.999493,2.63E-60,1.07E-29,4.9E-324
155100,0.999786,2.41E-60,9.75E-30,4.9E-324
155200,0.999889,2.21E-60,8.85E-30,4.9E-324
155300,0.999926,2.02E-60,8.03E-30,4.9E-324
155400,0.999353,1.85E-60,7.28E-30,4.9E-324
155500,0.999977,1.69E-60,6.61E-30,4.9E-324
155600,0.999717,1.55E-60,6.00E-30,4.9E-324
155700,0.999642,1.42E-60,5.44E-30,4.9E-324
155800,0.999956,1.30E-60,4.94E-30,4.9E-324
155900,0.999417,1.19E-60,4.48E-30,4.9E-324
156000,0.999472,1.09E-60,4.07E-30,4.9E-324
156100,0.999752,9.93E-61,3.69E-30,4.9E-324
156200,0.999986,9.09E-61,3.35E-30,4.9E-324
156300,1,8.32E-61,3.04E-30,4.9E-324
156400,0.998696,7.61E-61,2.76E-30,4.9E-324
156500,0.999472,6.98E-61,2.50E-30,4.9E-324
156600,0.999644,6.39E-61,2.27E-30,4.9E-324
156700,0.9992,5.84E-61,2.06E-30,4.9E-324
156800,0.999545,5.35E-61,1.87E-30,4.9E-324
156900,0.99884,0.000968467,1.70E-30,4.9E-324
157000,0.99873,0.000886142,1.54E-30,4.9E-324
157100,0.998616,0.000811089,1.40E-30,4.9E-324
157200,0.998862,0.000742708,1.27E-30,4.9E-324
157300,0.999189,0.000679947,1.15E-30,4.9E-324
157400,0.999023,0.000622295,1.04E-30,4.9E-324
157500,0.999428,0.000569831,9.48E-31,4.9E-324
157600,0.999354,0.000521621,8.60E-31,4.9E-324
157700,0.999521,0.000477463,7.81E-31,4.9E-324
157800,0.999563,0.00043693,7.09E-31,4.9E-324
157900,0.9996,0.000399924,6.43E-31,4.9E-324
158000,0.999508,0.000366018,5.84E-31,4.9E-324
158100,0.999646,0.000334927,5.30E-31,4.9E-324
158200,0.998309,0.000305979,4.80E-31,4.9E-324
158300,0.99938,0.000280287,4.36E-31,4.9E-324
158400,0.999571,0.000256696,3.96E-31,4.9E-324
158500,0.999685,0.0002349,3.59E-31,4.9E-324
158600,0.999739,0.000214965,3.26E-31,4.9E-324
158700,0.999186,0.000196651,2.96E-31,4.9E-324
158800,0.999812,0.000180102,2.69E-31,4.9E-324
158900,0.999831,0.000164873,2.44E-31,4.9E-324
159000,0.998849,0.000150758,2.21E-31,4.9E-324
159100,0.999614,0.000138076,2.01E-31,4.9E-324
159200,0.99959,0.000126401,1.82E-31,4.9E-324
159300,0.999739,0.000115733,1.65E-31,4.9E-324
159400,0.99989,0.000105934,1.50E-31,4.9E-324
159500,0.999901,9.70E-05,1.36E-31,4.9E-324
159600,0.999876,8.88E-05,1.23E-31,4.9E-324
159700,0.997971,8.11E-05,1.12E-31,4.9E-324
159800,0.998266,7.42E-05,1.02E-31,4.9E-324
159900,0.999635,6.80E-05,9.22E-32,4.9E-324
160000,0.999151,6.22E-05,8.37E-32,4.9E-324
160100,0.99978,5.70E-05,7.60E-32,4.9E-324
160200,0.998387,5.20E-05,6.88E-32,4.9E-324
160300,0.999053,4.77E-05,6.25E-32,4.9E-324
160400,0.9992,4.36E-05,5.67E-32,4.9E-324
160500,0.999686,3.99E-05,5.15E-32,4.9E-324
160600,0.999902,3.66E-05,4.67E-32,4.9E-324
160700,0.999963,3.35E-05,4.24E-32,4.9E-324
160800,0.999764,3.06E-05,3.85E-32,4.9E-324
160900,0.999408,2.80E-05,3.49E-32,4.9E-324
161000,0.999566,2.56E-05,3.17E-32,4.9E-324
161100,0.999975,2.35E-05,2.88E-32,4.9E-324
161200,0.999979,2.15E-05,2.61E-32,4.9E-324
161300,0.998896,1.96E-05,2.37E-32,4.9E-324
161400,0.999822,1.80E-05,2.15E-32,4.9E-324
161500,0.998877,1.65E-05,1.95E-32,4.9E-324
161600,0.999468,1.51E-05,1.77E-32,4.9E-324
161700,0.999051,1.38E-05,1.61E-32,4.9E-324
161800,0.999859,1.26E-05,1.46E-32,4.9E-324
161900,0.999928,1.16E-05,1.32E-32,4.9E-324
162000,0.99979,1.06E-05,1.20E-32,4.9E-324
162100,0.998707,9.67E-06,1.09E-32,4.9E-324
162200,0.999639,8.86E-06,9.89E-33,4.9E-324
162300,0.999543,8.11E-06,8.98E-33,4.9E-324
162400,0.999409,7.42E-06,8.14E-33,4.9E-324
162500,0.999914,6.79E-06,7.39E-33,4.9E-324
162600,0.99997,6.22E-06,6.71E-33,4.9E-324
162700,0.999689,5.69E-06,6.08E-33,4.9E-324
162800,0.99883,5.20E-06,5.52E-33,4.9E-324
162900,0.999018,4.76E-06,5.01E-33,4.9E-324
163000,0.999425,4.36E-06,4.55E-33,4.9E-324
163100,0.998817,3.98E-06,4.12E-33,4.9E-324
163200,0.998794,3.64E-06,3.74E-33,4.9E-324
163300,0.998871,3.34E-06,3.40E-33,4.9E-324
163400,0.999539,3.05E-06,3.08E-33,4.9E-324
163500,0.999752,2.80E-06,2.80E-33,4.9E-324
163600,0.999472,2.56E-06,2.54E-33,4.9E-324
163700,0.99903,2.34E-06,2.30E-33,4.9E-324
163800,0.999798,2.14E-06,2.09E-33,4.9E-324
163900,0.999574,1.96E-06,1.90E-33,4.9E-324
164000,0.999708,1.79E-06,1.72E-33,4.9E-324
164100,0.998873,1.64E-06,1.56E-33,4.9E-324
164200,0.998635,1.50E-06,1.42E-33,4.9E-324
164300,0.999626,1.38E-06,1.29E-33,4.9E-324
164400,0.99998,1.26E-06,1.17E-33,4.9E-324
164500,0.99999,1.15E-06,1.06E-33,4.9E-324
164600,0.999188,1.05E-06,9.61E-34,4.9E-324
164700,0.999951,9.65E-07,8.73E-34,4.9E-324
164800,0.99969,8.83E-07,7.92E-34,4.9E-324
164900,0.999891,8.09E-07,7.19E-34,4.9E-324
165000,0.99999,7.40E-07,6.53E-34,4.9E-324
165100,0.999995,6.77E-07,5.92E-34,4.9E-324
165200,0.999997,6.20E-07,5.37E-34,4.9E-324
165300,0.99999,5.68E-07,4.88E-34,4.9E-324
165400,0.999628,5.19E-07,4.42E-34,4.9E-324
165500,0.999918,4.75E-07,4.01E-34,4.9E-324
165600,0.99997,4.35E-07,3.64E-34,4.9E-324
165700,0.999229,3.98E-07,3.30E-34,4.9E-324
165800,0.999934,3.65E-07,3.00E-34,4.9E-324
165900,0.999725,3.34E-07,2.72E-34,4.9E-324
166000,0.999148,3.05E-07,2.47E-34,4.9E-324
166100,0.999626,2.79E-07,2.24E-34,4.9E-324
166200,0.999668,2.56E-07,2.03E-34,4.9E-324
166300,0.99919,2.34E-07,1.84E-34,4.9E-324
166400,0.999427,2.14E-07,1.67E-34,4.9E-324
166500,0.999945,1.96E-07,1.52E-34,4.9E-324
166600,0.999958,1.80E-07,1.38E-34,4.9E-324
166700,1,1.64E-07,1.25E-34,4.9E-324
166800,0.999997,1.51E-07,1.14E-34,4.9E-324
166900,0.999197,1.38E-07,1.03E-34,4.9E-324
167000,0.999998,1.26E-07,9.36E-35,4.9E-324
167100,0.999841,1.15E-07,8.49E-35,4.9E-324
167200,0.999132,1.05E-07,7.70E-35,4.9E-324
167300,0.999228,9.65E-08,6.99E-35,4.9E-324
167400,0.999397,8.83E-08,6.34E-35,4.9E-324
167500,0.999955,8.09E-08,5.76E-35,4.9E-324
167600,0.999578,7.40E-08,5.23E-35,4.9E-324
167700,0.99991,6.78E-08,4.75E-35,4.9E-324
167800,0.999182,6.20E-08,4.30E-35,4.9E-324
167900,0.999116,5.67E-08,3.90E-35,4.9E-324
168000,0.99792,5.19E-08,3.54E-35,4.9E-324
168100,0.999594,4.75E-08,3.22E-35,4.9E-324
168200,0.999827,4.35E-08,2.92E-35,4.9E-324
168300,0.999796,3.98E-08,2.65E-35,4.9E-324
168400,0.999955,3.64E-08,2.40E-35,4.9E-324
168500,0.999989,3.34E-08,2.18E-35,4.9E-324
168600,0.999351,3.05E-08,1.98E-35,4.9E-324
168700,0.999985,2.79E-08,1.80E-35,4.9E-324
168800,0.999162,2.55E-08,1.63E-35,4.9E-324
168900,0.999376,2.34E-08,1.48E-35,4.9E-324
169000,0.99924,2.14E-08,1.34E-35,4.9E-324
169100,0.999098,1.96E-08,1.22E-35,4.9E-324
169200,0.999873,1.79E-08,1.11E-35,4.9E-324
169300,0.999973,1.64E-08,1.00E-35,4.9E-324
169400,0.999585,1.50E-08,9.10E-36,4.9E-324
169500,0.999947,1.38E-08,8.26E-36,4.9E-324
169600,0.99993,1.26E-08,7.49E-36,4.9E-324
169700,0.999174,1.15E-08,6.80E-36,4.9E-324
169800,0.999809,1.05E-08,6.17E-36,4.9E-324
169900,0.999974,9.65E-09,5.60E-36,4.9E-324
170000,0.999997,8.83E-09,5.08E-36,4.9E-324
170100,0.999664,8.08E-09,4.61E-36,4.9E-324
170200,0.999978,7.40E-09,4.19E-36,4.9E-324
170300,0.999738,6.77E-09,3.80E-36,4.9E-324
170400,0.998945,6.19E-09,3.44E-36,4.9E-324
170500,0.998077,5.66E-09,3.12E-36,4.9E-324
170600,0.998936,5.18E-09,2.83E-36,4.9E-324
170700,0.999638,4.75E-09,2.57E-36,4.9E-324
170800,0.998888,4.34E-09,2.33E-36,4.9E-324
170900,0.999689,3.98E-09,2.12E-36,4.9E-324
171000,0.999915,3.64E-09,1.92E-36,4.9E-324
171100,0.999929,3.33E-09,1.75E-36,4.9E-324
171200,0.998632,3.05E-09,1.58E-36,4.9E-324
171300,0.999974,2.79E-09,1.44E-36,4.9E-324
171400,0.999407,2.55E-09,1.30E-36,4.9E-324
171500,0.998698,2.33E-09,1.18E-36,4.9E-324
171600,0.999837,2.14E-09,1.08E-36,4.9E-324
171700,0.999427,1.96E-09,9.75E-37,4.9E-324
171800,0.999289,1.79E-09,8.85E-37,4.9E-324
171900,0.999643,1.64E-09,8.03E-37,4.9E-324
172000,0.999304,1.50E-09,7.28E-37,4.9E-324
172100,0.999841,1.37E-09,6.61E-37,4.9E-324
172200,0.99889,1.26E-09,6.00E-37,4.9E-324
172300,0.999713,1.15E-09,5.45E-37,4.9E-324
172400,0.999811,1.05E-09,4.94E-37,4.9E-324
172500,0.999535,9.64E-10,4.49E-37,4.9E-324
172600,0.999855,8.83E-10,4.07E-37,4.9E-324
172700,0.999743,8.08E-10,3.69E-37,4.9E-324
172800,0.999908,7.40E-10,3.35E-37,4.9E-324
172900,0.999996,6.77E-10,3.04E-37,4.9E-324
173000,0.999893,6.19E-10,2.76E-37,4.9E-324
173100,0.999513,5.67E-10,2.50E-37,4.9E-324
173200,0.998763,5.18E-10,2.27E-37,4.9E-324
173300,0.999446,4.75E-10,2.06E-37,4.9E-324
173400,0.999449,4.35E-10,1.87E-37,4.9E-324
173500,0.999713,3.98E-10,1.70E-37,4.9E-324
173600,0.999948,3.64E-10,1.54E-37,4.9E-324
173700,0.99998,3.34E-10,1.40E-37,4.9E-324
173800,0.999957,3.05E-10,1.27E-37,4.9E-324
173900,0.999281,2.79E-10,1.15E-37,4.9E-324
174000,0.999553,2.56E-10,1.05E-37,4.9E-324
174100,0.999999,2.34E-10,9.50E-38,4.9E-324
174200,0.999262,2.14E-10,8.61E-38,4.9E-324
174300,0.999652,1.96E-10,7.82E-38,4.9E-324
174400,0.999589,1.79E-10,7.10E-38,4.9E-324
174500,0.999327,1.64E-10,6.44E-38,4.9E-324
174600,0.999786,1.50E-10,5.85E-38,4.9E-324
174700,0.999402,1.38E-10,5.30E-38,4.9E-324
174800,0.999609,1.26E-10,4.81E-38,4.9E-324
174900,0.999841,1.15E-10,4.37E-38,4.9E-324
175000,0.999925,1.06E-10,3.96E-38,4.9E-324
175100,0.999918,9.66E-11,3.60E-38,4.9E-324
175200,0.99893,8.84E-11,3.26E-38,4.9E-324
175300,0.999865,8.09E-11,2.96E-38,4.9E-324
175400,0.998385,7.39E-11,2.68E-38,4.9E-324
175500,0.999662,6.77E-11,2.44E-38,4.9E-324
175600,0.99986,6.20E-11,2.21E-38,4.9E-324
175700,0.999387,5.67E-11,2.01E-38,4.9E-324
175800,0.999712,5.19E-11,1.82E-38,4.9E-324
175900,0.999851,4.75E-11,1.65E-38,4.9E-324
176000,0.999662,4.35E-11,1.50E-38,4.9E-324
176100,0.99996,3.98E-11,1.36E-38,4.9E-324
176200,0.999637,3.65E-11,1.24E-38,4.9E-324
176300,0.999534,3.34E-11,1.12E-38,4.9E-324
176400,0.999685,3.05E-11,1.02E-38,4.9E-324
176500,0.998613,2.79E-11,9.23E-39,4.9E-324
176600,0.999605,2.56E-11,8.38E-39,4.9E-324
176700,0.999392,2.34E-11,7.60E-39,4.9E-324
176800,0.999933,2.14E-11,6.91E-39,4.9E-324
176900,0.999938,1.96E-11,6.27E-39,4.9E-324
177000,0.998638,1.79E-11,5.68E-39,4.9E-324
177100,0.998982,1.64E-11,5.15E-39,4.9E-324
177200,0.999896,1.50E-11,4.68E-39,4.9E-324
177300,0.999856,1.38E-11,4.25E-39,4.9E-324
177400,0.999321,1.26E-11,3.85E-39,4.9E-324
177500,0.999104,1.15E-11,3.49E-39,4.9E-324
177600,0.998661,1.05E-11,3.17E-39,4.9E-324
177700,0.998509,9.65E-12,2.88E-39,4.9E-324
177800,0.998412,8.83E-12,2.61E-39,4.9E-324
177900,0.999194,8.09E-12,2.37E-39,4.9E-324
178000,0.999055,7.40E-12,2.15E-39,4.9E-324
178100,0.999114,6.77E-12,1.95E-39,4.9E-324
178200,0.999479,6.20E-12,1.77E-39,4.9E-324
178300,0.999315,5.67E-12,1.61E-39,4.9E-324
178400,0.999968,5.19E-12,1.46E-39,4.9E-324
178500,0.999984,4.75E-12,1.32E-39,4.9E-324
178600,0.999376,4.35E-12,1.20E-39,4.9E-324
178700,0.999679,3.98E-12,1.09E-39,4.9E-324
178800,0.997731,3.64E-12,9.88E-40,4.9E-324
178900,0.999028,3.33E-12,8.98E-40,4.9E-324
179000,0.999423,3.05E-12,8.15E-40,4.9E-324
179100,0.999095,2.79E-12,7.40E-40,4.9E-324
179200,0.998994,2.55E-12,6.72E-40,4.9E-324
179300,0.999867,2.34E-12,6.10E-40,4.9E-324
179400,0.99993,2.14E-12,5.54E-40,4.9E-324
179500,0.999835,1.96E-12,5.02E-40,4.9E-324
179600,0.999974,1.79E-12,4.56E-40,4.9E-324
179700,0.999894,1.64E-12,4.14E-40,4.9E-324
179800,0.999991,1.50E-12,3.75E-40,4.9E-324
179900,0.999619,1.38E-12,3.41E-40,4.9E-324
180000,0.999251,1.26E-12,3.09E-40,4.9E-324
180100,0.999925,1.15E-12,2.81E-40,4.9E-324
180200,0.999413,1.05E-12,2.54E-40,4.9E-324
180300,0.999797,9.65E-13,2.31E-40,4.9E-324
180400,0.999999,8.83E-13,2.10E-40,4.9E-324
180500,0.999997,8.09E-13,1.90E-40,4.9E-324
180600,0.998991,7.39E-13,1.72E-40,4.9E-324
180700,0.999998,6.77E-13,1.57E-40,4.9E-324
180800,0.998789,6.19E-13,1.42E-40,4.9E-324
180900,0.999461,5.67E-13,1.29E-40,4.9E-324
181000,0.998931,5.19E-13,1.17E-40,4.9E-324
181100,0.998502,4.75E-13,1.06E-40,4.9E-324
181200,0.999051,4.35E-13,9.63E-41,4.9E-324
181300,0.999608,3.98E-13,8.74E-41,4.9E-324
181400,0.999762,3.65E-13,7.94E-41,4.9E-324
181500,0.999844,3.34E-13,7.20E-41,4.9E-324
181600,0.999812,3.06E-13,6.54E-41,4.9E-324
181700,0.99992,2.80E-13,5.93E-41,4.9E-324
181800,0.999653,2.56E-13,5.38E-41,4.9E-324
181900,0.999889,2.34E-13,4.89E-41,4.9E-324
182000,0.999506,2.14E-13,4.43E-41,4.9E-324
182100,0.999502,1.96E-13,4.02E-41,4.9E-324
182200,0.999985,1.80E-13,3.65E-41,4.9E-324
182300,0.999258,1.64E-13,3.31E-41,4.9E-324
182400,0.999953,1.50E-13,3.01E-41,4.9E-324
182500,0.999993,1.38E-13,2.73E-41,4.9E-324
182600,0.999994,1.26E-13,2.48E-41,4.9E-324
182700,0.999008,1.15E-13,2.24E-41,4.9E-324
182800,0.999958,1.06E-13,2.04E-41,4.9E-324
182900,0.998564,9.65E-14,1.85E-41,4.9E-324
183000,0.999045,8.83E-14,1.68E-41,4.9E-324
183100,0.99935,8.09E-14,1.52E-41,4.9E-324
183200,0.999523,7.40E-14,1.38E-41,4.9E-324
183300,0.999044,6.77E-14,1.25E-41,4.9E-324
183400,0.998189,6.19E-14,1.14E-41,4.9E-324
183500,0.999362,5.67E-14,1.03E-41,4.9E-324
183600,0.999703,5.19E-14,9.37E-42,4.9E-324
183700,0.999815,4.75E-14,8.51E-42,4.9E-324
183800,0.999193,4.34E-14,7.71E-42,4.9E-324
183900,0.999703,3.98E-14,7.00E-42,4.9E-324
184000,0.999926,3.64E-14,6.36E-42,4.9E-324
184100,0.999008,3.33E-14,5.76E-42,4.9E-324
184200,0.999306,3.05E-14,5.23E-42,4.9E-324
184300,0.99972,2.79E-14,4.75E-42,4.9E-324
184400,0.999942,2.55E-14,4.31E-42,4.9E-324
184500,0.999312,2.34E-14,3.91E-42,4.9E-324
184600,0.999981,2.14E-14,3.55E-42,4.9E-324
184700,0.999981,1.96E-14,3.22E-42,4.9E-324
184800,0.999704,1.79E-14,2.92E-42,4.9E-324
184900,0.999964,1.64E-14,2.65E-42,4.9E-324
185000,0.999739,1.50E-14,2.41E-42,4.9E-324
185100,0.99999,1.37E-14,2.18E-42,4.9E-324
185200,0.999818,1.26E-14,1.98E-42,4.9E-324
185300,0.999941,1.15E-14,1.80E-42,4.9E-324
185400,0.999997,1.05E-14,1.63E-42,4.9E-324
185500,0.99986,9.64E-15,1.48E-42,4.9E-324
185600,0.999332,8.82E-15,1.34E-42,4.9E-324
185700,0.999998,8.08E-15,1.22E-42,4.9E-324
185800,0.999998,7.39E-15,1.11E-42,4.9E-324
185900,0.999258,6.76E-15,1.00E-42,4.9E-324
186000,0.999099,6.19E-15,9.10E-43,4.9E-324
186100,0.999927,5.67E-15,8.26E-43,4.9E-324
186200,0.999081,5.18E-15,7.49E-43,4.9E-324
186300,0.998407,4.74E-15,6.79E-43,4.9E-324
186400,0.999238,4.34E-15,6.17E-43,4.9E-324
186500,0.999881,3.98E-15,5.60E-43,4.9E-324
186600,0.999108,3.63E-15,5.08E-43,4.9E-324
186700,0.999764,3.33E-15,4.62E-43,4.9E-324
186800,0.999592,3.05E-15,4.19E-43,4.9E-324
186900,0.99995,2.79E-15,3.80E-43,4.9E-324
187000,0.99983,2.55E-15,3.45E-43,4.9E-324
187100,0.999101,2.33E-15,3.13E-43,4.9E-324
187200,0.999157,2.14E-15,2.84E-43,4.9E-324
187300,0.999595,1.96E-15,2.58E-43,4.9E-324
187400,0.9998,1.79E-15,2.34E-43,4.9E-324
187500,0.999638,1.64E-15,2.12E-43,4.9E-324
187600,0.999549,1.50E-15,1.93E-43,4.9E-324
187700,0.999898,1.37E-15,1.75E-43,4.9E-324
187800,0.999146,1.26E-15,1.59E-43,4.9E-324
187900,0.999464,1.15E-15,1.44E-43,4.9E-324
188000,0.998357,1.05E-15,1.30E-43,4.9E-324
188100,0.998762,9.62E-16,1.18E-43,4.9E-324
188200,0.998951,8.81E-16,1.08E-43,4.9E-324
188300,0.999229,8.06E-16,9.76E-44,4.9E-324
188400,0.999683,7.38E-16,8.86E-44,4.9E-324
188500,0.999968,6.75E-16,8.04E-44,4.9E-324
188600,0.999482,6.18E-16,7.29E-44,4.9E-324
188700,0.999459,5.65E-16,6.62E-44,4.9E-324
188800,0.999355,5.18E-16,6.01E-44,4.9E-324
188900,0.999921,4.74E-16,5.45E-44,4.9E-324
189000,0.999991,4.34E-16,4.95E-44,4.9E-324
189100,0.999994,3.97E-16,4.49E-44,4.9E-324
189200,0.999387,3.63E-16,4.07E-44,4.9E-324
189300,0.99972,3.32E-16,3.70E-44,4.9E-324
189400,0.999917,3.04E-16,3.36E-44,4.9E-324
189500,0.999544,2.78E-16,3.04E-44,4.9E-324
189600,0.999654,2.55E-16,2.77E-44,4.9E-324
189700,0.999954,2.33E-16,2.51E-44,4.9E-324
189800,0.999275,2.13E-16,2.28E-44,4.9E-324
189900,0.999301,1.95E-16,2.07E-44,4.9E-324
190000,0.999576,1.79E-16,1.87E-44,4.9E-324
190100,0.999986,1.64E-16,1.70E-44,4.9E-324
190200,0.999748,1.50E-16,1.54E-44,4.9E-324
190300,0.999958,1.37E-16,1.40E-44,4.9E-324
190400,0.99918,1.25E-16,1.27E-44,4.9E-324
190500,0.999899,1.15E-16,1.15E-44,4.9E-324
190600,0.999639,1.05E-16,1.05E-44,4.9E-324
190700,0.999041,9.61E-17,9.51E-45,4.9E-324
190800,0.999363,8.80E-17,8.63E-45,4.9E-324
190900,0.999833,8.06E-17,7.84E-45,4.9E-324
191000,0.999747,7.38E-17,7.11E-45,4.9E-324
191100,0.999922,6.75E-17,6.45E-45,4.9E-324
191200,0.999286,6.18E-17,5.85E-45,4.9E-324
191300,0.999875,5.66E-17,5.31E-45,4.9E-324
191400,0.999997,5.18E-17,4.82E-45,4.9E-324
191500,0.998968,4.73E-17,4.37E-45,4.9E-324
191600,0.999986,4.33E-17,3.97E-45,4.9E-324
191700,0.999902,3.96E-17,3.60E-45,4.9E-324
191800,0.999911,3.63E-17,3.27E-45,4.9E-324
191900,0.999795,3.32E-17,2.97E-45,4.9E-324
192000,0.999569,3.04E-17,2.69E-45,4.9E-324
192100,0.999824,2.78E-17,2.44E-45,4.9E-324
192200,0.999232,2.54E-17,2.22E-45,4.9E-324
192300,0.99967,2.33E-17,2.01E-45,4.9E-324
192400,0.999447,2.13E-17,1.83E-45,4.9E-324
192500,0.999936,1.95E-17,1.66E-45,4.9E-324
192600,0.999968,1.78E-17,1.50E-45,4.9E-324
192700,0.999865,1.63E-17,1.36E-45,4.9E-324
192800,0.999995,1.49E-17,1.24E-45,4.9E-324
192900,0.999441,1.37E-17,1.12E-45,4.9E-324
193000,0.999977,1.25E-17,1.02E-45,4.9E-324
193100,0.999918,1.15E-17,9.25E-46,4.9E-324
193200,0.999943,1.05E-17,8.40E-46,4.9E-324
193300,0.999976,9.60E-18,7.62E-46,4.9E-324
193400,0.999849,8.79E-18,6.91E-46,4.9E-324
193500,0.999999,8.04E-18,6.28E-46,4.9E-324
193600,0.999452,7.36E-18,5.69E-46,4.9E-324
193700,0.999264,6.73E-18,5.17E-46,4.9E-324
193800,0.999989,6.16E-18,4.69E-46,4.9E-324
193900,0.999711,5.64E-18,4.26E-46,4.9E-324
194000,0.999828,5.16E-18,3.86E-46,4.9E-324
194100,0.999997,4.72E-18,3.51E-46,4.9E-324
194200,0.999868,4.32E-18,3.18E-46,4.9E-324
194300,0.999711,3.95E-18,2.89E-46,4.9E-324
194400,0.999991,3.62E-18,2.62E-46,4.9E-324
194500,0.999412,3.31E-18,2.38E-46,4.9E-324
194600,0.999855,3.03E-18,2.16E-46,4.9E-324
194700,0.99998,2.78E-18,1.96E-46,4.9E-324
194800,0.999998,2.54E-18,1.78E-46,4.9E-324
194900,0.99912,2.32E-18,1.61E-46,4.9E-324
195000,0.999341,2.13E-18,1.46E-46,4.9E-324
195100,0.999846,1.95E-18,1.33E-46,4.9E-324
195200,0.999931,1.78E-18,1.21E-46,4.9E-324
195300,0.999908,1.63E-18,1.09E-46,4.9E-324
195400,0.998861,1.49E-18,9.92E-47,4.9E-324
195500,0.999412,1.37E-18,9.00E-47,4.9E-324
195600,0.99951,1.25E-18,8.17E-47,4.9E-324
195700,0.999773,1.14E-18,7.42E-47,4.9E-324
195800,0.999198,1.05E-18,6.73E-47,4.9E-324
195900,0.999565,9.58E-19,6.11E-47,4.9E-324
196000,0.999741,8.77E-19,5.54E-47,4.9E-324
196100,0.999584,8.03E-19,5.03E-47,4.9E-324
196200,0.999024,7.34E-19,4.56E-47,4.9E-324
196300,0.999235,6.72E-19,4.14E-47,4.9E-324
196400,0.999499,6.16E-19,3.76E-47,4.9E-324
196500,0.999981,5.64E-19,3.41E-47,4.9E-324
196600,0.999239,5.16E-19,3.09E-47,4.9E-324
196700,0.999022,4.72E-19,2.81E-47,4.9E-324
196800,0.999796,4.32E-19,2.55E-47,4.9E-324
196900,0.999127,3.95E-19,2.31E-47,4.9E-324
197000,0.999969,3.62E-19,2.10E-47,4.9E-324
197100,0.999994,3.31E-19,1.91E-47,4.9E-324
197200,0.999568,3.03E-19,1.73E-47,4.9E-324
197300,0.998923,2.77E-19,1.57E-47,4.9E-324
197400,0.999603,2.54E-19,1.42E-47,4.9E-324
197500,0.998862,2.32E-19,1.29E-47,4.9E-324
197600,0.999617,2.13E-19,1.17E-47,4.9E-324
197700,0.999745,1.95E-19,1.06E-47,4.9E-324
197800,0.999782,1.78E-19,9.66E-48,4.9E-324
197900,0.999429,1.63E-19,8.77E-48,4.9E-324
198000,0.999382,1.49E-19,7.95E-48,4.9E-324
198100,0.999951,1.37E-19,7.22E-48,4.9E-324
198200,0.999995,1.25E-19,6.55E-48,4.9E-324
198300,0.999752,1.15E-19,5.95E-48,4.9E-324
