name,stra.13320,stra.13321,stra.13463,stra.13563,stra.13682,stra.13695,stra.13926,stra.14642
786000,2.47E-10,0.999678,3.60E-123,2.25E-90,1.79E-53,1.34E-220,2.61855e-322,4.9E-324
786100,2.31E-10,0.999689,2.40E-123,1.78E-90,1.03E-53,7.92E-221,2.61855e-322,4.9E-324
786200,2.16E-10,0.99947,1.59E-123,1.42E-90,5.90E-54,4.69E-221,2.61855e-322,4.9E-324
786300,2.03E-10,0.999505,1.06E-123,1.13E-90,3.38E-54,2.77E-221,2.61855e-322,4.9E-324
786400,1.89E-10,0.998888,7.05E-124,8.93E-91,1.94E-54,1.64E-221,2.61855e-322,4.9E-324
786500,1.77E-10,0.999949,4.69E-124,7.10E-91,1.11E-54,9.69E-222,2.61855e-322,4.9E-324
786600,1.66E-10,0.999529,3.12E-124,5.64E-91,6.39E-55,5.73E-222,2.61855e-322,4.9E-324
786700,1.55E-10,0.999762,2.07E-124,4.48E-91,3.66E-55,3.39E-222,2.61855e-322,4.9E-324
786800,1.45E-10,0.99917,1.38E-124,3.55E-91,2.10E-55,2.00E-222,2.61855e-322,4.9E-324
786900,1.36E-10,0.999874,9.17E-125,2.82E-91,1.21E-55,1.18E-222,2.61855e-322,4.9E-324
787000,1.27E-10,0.999856,6.10E-125,2.24E-91,6.92E-56,7.01E-223,2.61855e-322,4.9E-324
787100,1.19E-10,0.999903,4.06E-125,1.78E-91,3.97E-56,4.14E-223,2.61855e-322,4.9E-324
787200,1.12E-10,0.999998,2.70E-125,1.41E-91,2.28E-56,2.45E-223,2.61855e-322,4.9E-324
787300,1.04E-10,0.99883,1.79E-125,1.12E-91,1.31E-56,1.45E-223,2.61855e-322,4.9E-324
787400,9.78E-11,0.999961,1.19E-125,8.92E-92,7.52E-57,8.56E-224,2.61855e-322,4.9E-324
787500,9.15E-11,0.99967,7.92E-126,7.08E-92,4.31E-57,5.06E-224,2.61855e-322,4.9E-324
787600,8.56E-11,0.99983,5.27E-126,5.63E-92,2.47E-57,2.99E-224,2.61855e-322,4.9E-324
787700,8.01E-11,0.999313,3.50E-126,4.46E-92,1.42E-57,1.77E-224,2.61855e-322,4.9E-324
787800,7.49E-11,0.999486,2.33E-126,3.54E-92,8.13E-58,1.04E-224,2.61855e-322,4.9E-324
787900,7.01E-11,0.999088,1.55E-126,2.81E-92,4.66E-58,6.18E-225,2.61855e-322,4.9E-324
788000,6.56E-11,0.999671,1.03E-126,2.24E-92,2.67E-58,3.65E-225,2.61855e-322,4.9E-324
788100,6.14E-11,0.999404,6.84E-127,1.78E-92,1.53E-58,2.16E-225,2.61855e-322,4.9E-324
788200,5.74E-11,0.99987,4.55E-127,1.41E-92,8.81E-59,1.28E-225,2.61855e-322,4.9E-324
788300,5.38E-11,0.999714,3.03E-127,1.12E-92,5.05E-59,7.56E-226,2.61855e-322,4.9E-324
788400,5.03E-11,0.999052,2.01E-127,8.90E-93,2.90E-59,4.47E-226,2.61855e-322,4.9E-324
788500,4.71E-11,0.998614,1.34E-127,7.05E-93,1.66E-59,2.64E-226,2.61855e-322,4.9E-324
788600,4.41E-11,0.998174,8.87E-128,5.60E-93,9.53E-60,1.55E-226,2.61855e-322,4.9E-324
788700,4.12E-11,0.997836,5.90E-128,4.44E-93,5.46E-60,9.19E-227,2.61855e-322,4.9E-324
788800,3.87E-11,0.999772,3.93E-128,3.53E-93,3.14E-60,5.44E-227,2.61855e-322,4.9E-324
788900,3.62E-11,0.999607,2.61E-128,2.80E-93,1.80E-60,3.21E-227,2.61855e-322,4.9E-324
789000,3.38E-11,0.999393,1.74E-128,2.22E-93,1.03E-60,1.90E-227,2.61855e-322,4.9E-324
789100,3.17E-11,0.999149,1.15E-128,1.77E-93,5.92E-61,1.12E-227,2.61855e-322,4.9E-324
789200,2.96E-11,0.999923,7.68E-129,1.40E-93,3.40E-61,6.65E-228,2.61855e-322,4.9E-324
789300,2.78E-11,0.999948,5.11E-129,1.12E-93,1.95E-61,3.93E-228,2.61855e-322,4.9E-324
789400,2.60E-11,0.999833,3.39E-129,8.85E-94,1.12E-61,2.32E-228,2.61855e-322,4.9E-324
789500,2.43E-11,0.999558,2.26E-129,7.03E-94,6.42E-62,1.37E-228,2.61855e-322,4.9E-324
789600,2.27E-11,0.999592,1.50E-129,5.58E-94,3.68E-62,8.11E-229,2.61855e-322,4.9E-324
789700,2.13E-11,0.999626,9.95E-130,4.43E-94,2.11E-62,4.79E-229,2.61855e-322,4.9E-324
789800,1.99E-11,0.999117,6.61E-130,3.52E-94,1.21E-62,2.83E-229,2.61855e-322,4.9E-324
789900,1.87E-11,0.999338,4.40E-130,2.79E-94,6.96E-63,1.67E-229,2.61855e-322,4.9E-324
790000,1.75E-11,0.99935,2.92E-130,2.22E-94,3.99E-63,9.88E-230,2.61855e-322,4.9E-324
790100,1.64E-11,0.999874,1.94E-130,1.76E-94,2.29E-63,5.85E-230,2.61855e-322,4.9E-324
790200,1.53E-11,0.999957,1.29E-130,1.40E-94,1.32E-63,3.46E-230,2.61855e-322,4.9E-324
790300,1.43E-11,0.999928,8.59E-131,1.11E-94,7.54E-64,2.04E-230,2.61855e-322,4.9E-324
790400,1.34E-11,0.999841,5.71E-131,8.83E-95,4.33E-64,1.21E-230,2.61855e-322,4.9E-324
790500,1.25E-11,0.99977,3.80E-131,7.01E-95,2.48E-64,7.15E-231,2.61855e-322,4.9E-324
790600,1.17E-11,0.999949,2.53E-131,5.57E-95,1.42E-64,4.22E-231,2.61855e-322,4.9E-324
790700,1.10E-11,0.999305,1.68E-131,4.41E-95,8.15E-65,2.49E-231,2.61855e-322,4.9E-324
790800,1.03E-11,0.999968,1.11E-131,3.51E-95,4.68E-65,1.47E-231,2.61855e-322,4.9E-324
790900,9.62E-12,0.999979,7.41E-132,2.79E-95,2.68E-65,8.70E-232,2.61855e-322,4.9E-324
791000,9.00E-12,0.999623,4.93E-132,2.21E-95,1.54E-65,5.14E-232,2.61855e-322,4.9E-324
791100,8.43E-12,0.999701,3.27E-132,1.75E-95,8.83E-66,3.03E-232,2.61855e-322,4.9E-324
791200,7.89E-12,0.999651,2.18E-132,1.39E-95,5.06E-66,1.79E-232,2.61855e-322,4.9E-324
791300,7.38E-12,0.999502,1.45E-132,1.11E-95,2.90E-66,1.06E-232,2.61855e-322,4.9E-324
791400,6.91E-12,0.999532,9.62E-133,8.78E-96,1.67E-66,6.26E-233,2.61855e-322,4.9E-324
791500,6.47E-12,0.999963,6.40E-133,6.97E-96,9.57E-67,3.70E-233,2.61855e-322,4.9E-324
791600,6.05E-12,0.999711,4.26E-133,5.54E-96,5.49E-67,2.19E-233,2.61855e-322,4.9E-324
791700,5.66E-12,0.99984,2.83E-133,4.40E-96,3.15E-67,1.29E-233,2.61855e-322,4.9E-324
791800,5.30E-12,0.999446,1.88E-133,3.49E-96,1.81E-67,7.65E-234,2.61855e-322,4.9E-324
791900,4.96E-12,0.999753,1.25E-133,2.77E-96,1.04E-67,4.52E-234,2.61855e-322,4.9E-324
792000,4.65E-12,0.999914,8.31E-134,2.20E-96,5.94E-68,2.67E-234,2.61855e-322,4.9E-324
792100,4.35E-12,0.999996,5.52E-134,1.75E-96,3.41E-68,1.58E-234,2.61855e-322,4.9E-324
792200,4.07E-12,0.999245,3.67E-134,1.39E-96,1.96E-68,9.33E-235,2.61855e-322,4.9E-324
792300,3.81E-12,0.999051,2.44E-134,1.10E-96,1.12E-68,5.51E-235,2.61855e-322,4.9E-324
792400,3.56E-12,0.998986,1.62E-134,8.74E-97,6.43E-69,3.26E-235,2.61855e-322,4.9E-324
792500,3.34E-12,0.999444,1.08E-134,6.94E-97,3.69E-69,1.93E-235,2.61855e-322,4.9E-324
792600,3.12E-12,0.999843,7.16E-135,5.52E-97,2.12E-69,1.14E-235,2.61855e-322,4.9E-324
792700,2.92E-12,0.998984,4.76E-135,4.37E-97,1.21E-69,6.73E-236,2.61855e-322,4.9E-324
792800,2.73E-12,0.99928,3.17E-135,3.47E-97,6.96E-70,3.98E-236,2.61855e-322,4.9E-324
792900,2.56E-12,0.999907,2.11E-135,2.76E-97,4.00E-70,2.36E-236,2.61855e-322,4.9E-324
793000,2.39E-12,0.999309,1.40E-135,2.19E-97,2.29E-70,1.39E-236,2.61855e-322,4.9E-324
793100,2.24E-12,0.999925,9.32E-136,1.74E-97,1.32E-70,8.23E-237,2.61855e-322,4.9E-324
793200,2.10E-12,0.999932,6.20E-136,1.38E-97,7.54E-71,4.87E-237,2.61855e-322,4.9E-324
793300,1.96E-12,0.999843,4.12E-136,1.10E-97,4.33E-71,2.88E-237,2.61855e-322,4.9E-324
793400,1.83E-12,0.999838,2.74E-136,8.73E-98,2.48E-71,1.70E-237,2.61855e-322,4.9E-324
793500,1.72E-12,0.99999,1.82E-136,6.93E-98,1.42E-71,1.01E-237,2.61855e-322,4.9E-324
793600,1.60E-12,0.997512,1.21E-136,5.49E-98,8.15E-72,5.94E-238,2.61855e-322,4.9E-324
793700,1.50E-12,0.996957,8.02E-137,4.35E-98,4.67E-72,3.51E-238,2.61855e-322,4.9E-324
793800,1.41E-12,0.998659,5.34E-137,3.46E-98,2.68E-72,2.08E-238,2.61855e-322,4.9E-324
793900,1.32E-12,0.997837,3.55E-137,2.75E-98,1.54E-72,1.22E-238,2.61855e-322,4.9E-324
794000,1.23E-12,0.99871,2.36E-137,2.18E-98,8.83E-73,7.25E-239,2.61855e-322,4.9E-324
794100,1.15E-12,0.998958,1.57E-137,1.74E-98,5.07E-73,4.29E-239,2.61855e-322,4.9E-324
794200,1.08E-12,0.998046,1.04E-137,1.38E-98,2.91E-73,2.53E-239,2.61855e-322,4.9E-324
794300,1.01E-12,0.998857,6.95E-138,1.09E-98,1.67E-73,1.50E-239,2.61855e-322,4.9E-324
794400,9.46E-13,0.999068,4.62E-138,8.68E-99,9.58E-74,8.86E-240,2.61855e-322,4.9E-324
794500,8.85E-13,0.999458,3.07E-138,6.90E-99,5.49E-74,5.24E-240,2.61855e-322,4.9E-324
794600,8.29E-13,0.999722,2.04E-138,5.48E-99,3.15E-74,3.10E-240,2.61855e-322,4.9E-324
794700,7.76E-13,0.99907,1.36E-138,4.35E-99,1.81E-74,1.83E-240,2.61855e-322,4.9E-324
794800,7.26E-13,0.999768,9.04E-139,3.45E-99,1.04E-74,1.08E-240,2.61855e-322,4.9E-324
794900,6.80E-13,0.999873,6.01E-139,2.74E-99,5.95E-75,6.40E-241,2.61855e-322,4.9E-324
795000,6.36E-13,0.999412,4.00E-139,2.18E-99,3.41E-75,3.78E-241,2.61855e-322,4.9E-324
795100,5.95E-13,0.999891,2.66E-139,1.73E-99,1.96E-75,2.24E-241,2.61855e-322,4.9E-324
795200,5.57E-13,0.999041,1.77E-139,1.37E-99,1.12E-75,1.32E-241,2.61855e-322,4.9E-324
795300,5.21E-13,0.999292,1.18E-139,1.09E-99,6.44E-76,7.82E-242,2.61855e-322,4.9E-324
795400,4.88E-13,0.999838,7.83E-140,8.65E-100,3.70E-76,4.62E-242,2.61855e-322,4.9E-324
795500,4.57E-13,0.99995,5.20E-140,6.87E-100,2.12E-76,2.73E-242,2.61855e-322,4.9E-324
795600,4.28E-13,0.999561,3.46E-140,5.45E-100,1.22E-76,1.61E-242,2.61855e-322,4.9E-324
795700,4.01E-13,0.999654,2.30E-140,4.33E-100,6.99E-77,9.53E-243,2.61855e-322,4.9E-324
795800,3.75E-13,0.999634,1.53E-140,3.43E-100,4.01E-77,5.63E-243,2.61855e-322,4.9E-324
795900,3.51E-13,0.999967,1.02E-140,2.73E-100,2.30E-77,3.32E-243,2.61855e-322,4.9E-324
796000,3.28E-13,0.999627,6.74E-141,2.16E-100,1.32E-77,1.96E-243,2.61855e-322,4.9E-324
796100,3.07E-13,0.999142,4.48E-141,1.72E-100,7.56E-78,1.16E-243,2.61855e-322,4.9E-324
796200,2.88E-13,0.999963,2.99E-141,1.37E-100,4.34E-78,6.88E-244,2.61855e-322,4.9E-324
796300,2.69E-13,0.999712,1.99E-141,1.08E-100,2.49E-78,4.06E-244,2.61855e-322,4.9E-324
796400,2.52E-13,0.99997,1.32E-141,8.61E-101,1.43E-78,2.40E-244,2.61855e-322,4.9E-324
796500,2.36E-13,0.9997,8.79E-142,6.84E-101,8.18E-79,1.42E-244,2.61855e-322,4.9E-324
796600,2.20E-13,0.999135,5.84E-142,5.42E-101,4.69E-79,8.39E-245,2.61855e-322,4.9E-324
796700,2.06E-13,0.999897,3.88E-142,4.31E-101,2.69E-79,4.96E-245,2.61855e-322,4.9E-324
796800,1.93E-13,0.999447,2.58E-142,3.42E-101,1.54E-79,2.93E-245,2.61855e-322,4.9E-324
796900,1.81E-13,0.999995,1.72E-142,2.72E-101,8.86E-80,1.74E-245,2.61855e-322,4.9E-324
797000,1.69E-13,0.99913,1.14E-142,2.16E-101,5.08E-80,1.03E-245,2.61855e-322,4.9E-324
797100,1.58E-13,0.999823,7.60E-143,1.72E-101,2.92E-80,6.08E-246,2.61855e-322,4.9E-324
797200,1.48E-13,0.99988,5.06E-143,1.36E-101,1.67E-80,3.59E-246,2.61855e-322,4.9E-324
797300,1.39E-13,0.999016,3.36E-143,1.08E-101,9.61E-81,2.12E-246,2.61855e-322,4.9E-324
797400,1.30E-13,0.999577,2.23E-143,8.60E-102,5.52E-81,1.26E-246,2.61855e-322,4.9E-324
797500,1.21E-13,0.99902,1.48E-143,6.82E-102,3.16E-81,7.42E-247,2.61855e-322,4.9E-324
797600,1.14E-13,0.999418,9.87E-144,5.42E-102,1.82E-81,4.38E-247,2.61855e-322,4.9E-324
797700,1.06E-13,0.999357,6.56E-144,4.30E-102,1.04E-81,2.59E-247,2.61855e-322,4.9E-324
797800,9.96E-14,0.999988,4.37E-144,3.42E-102,5.99E-82,1.53E-247,2.61855e-322,4.9E-324
797900,9.32E-14,0.999854,2.90E-144,2.71E-102,3.43E-82,9.08E-248,2.61855e-322,4.9E-324
798000,8.72E-14,0.999133,1.93E-144,2.15E-102,1.97E-82,5.37E-248,2.61855e-322,4.9E-324
798100,8.15E-14,0.998241,1.28E-144,1.71E-102,1.13E-82,3.17E-248,2.61855e-322,4.9E-324
798200,7.64E-14,0.999941,8.54E-145,1.36E-102,6.48E-83,1.88E-248,2.61855e-322,4.9E-324
798300,7.14E-14,0.999378,5.68E-145,1.08E-102,3.71E-83,1.11E-248,2.61855e-322,4.9E-324
798400,6.69E-14,0.999821,3.77E-145,8.57E-103,2.13E-83,6.55E-249,2.61855e-322,4.9E-324
798500,6.26E-14,0.999566,2.50E-145,6.80E-103,1.22E-83,3.87E-249,2.61855e-322,4.9E-324
798600,5.85E-14,0.99929,1.66E-145,5.40E-103,7.00E-84,2.29E-249,2.61855e-322,4.9E-324
798700,5.48E-14,0.999377,1.11E-145,4.29E-103,4.02E-84,1.35E-249,2.61855e-322,4.9E-324
798800,5.13E-14,0.998912,7.35E-146,3.40E-103,2.31E-84,7.99E-250,2.61855e-322,4.9E-324
798900,4.80E-14,0.999918,4.90E-146,2.71E-103,1.32E-84,4.73E-250,2.61855e-322,4.9E-324
799000,4.49E-14,0.999861,3.26E-146,2.15E-103,7.60E-85,2.80E-250,2.61855e-322,4.9E-324
799100,4.21E-14,0.999977,2.16E-146,1.71E-103,4.36E-85,1.65E-250,2.61855e-322,4.9E-324
799200,3.94E-14,0.999727,1.44E-146,1.35E-103,2.50E-85,9.76E-251,2.61855e-322,4.9E-324
799300,3.68E-14,0.999033,9.56E-147,1.07E-103,1.43E-85,5.77E-251,2.61855e-322,4.9E-324
799400,3.45E-14,0.998957,6.36E-147,8.52E-104,8.21E-86,3.41E-251,2.61855e-322,4.9E-324
799500,3.23E-14,0.999562,4.23E-147,6.77E-104,4.71E-86,2.02E-251,2.61855e-322,4.9E-324
799600,3.02E-14,0.999706,2.81E-147,5.38E-104,2.71E-86,1.19E-251,2.61855e-322,4.9E-324
799700,2.83E-14,0.998886,1.87E-147,4.27E-104,1.55E-86,7.05E-252,2.61855e-322,4.9E-324
799800,2.65E-14,0.999573,1.24E-147,3.39E-104,8.91E-87,4.17E-252,2.61855e-322,4.9E-324
799900,2.48E-14,0.999721,8.27E-148,2.69E-104,5.11E-87,2.46E-252,2.61855e-322,4.9E-324
800000,2.32E-14,0.999548,5.50E-148,2.14E-104,2.94E-87,1.46E-252,2.61855e-322,4.9E-324
800100,2.17E-14,0.999,3.66E-148,1.70E-104,1.68E-87,8.62E-253,2.61855e-322,4.9E-324
800200,2.03E-14,0.999507,2.44E-148,1.35E-104,9.67E-88,5.10E-253,2.61855e-322,4.9E-324
800300,1.90E-14,0.99915,1.62E-148,1.07E-104,5.55E-88,3.02E-253,2.61855e-322,4.9E-324
800400,1.78E-14,0.998692,1.08E-148,8.51E-105,3.18E-88,1.78E-253,2.61855e-322,4.9E-324
800500,1.66E-14,0.998778,7.16E-149,6.76E-105,1.83E-88,1.05E-253,2.61855e-322,4.9E-324
800600,1.56E-14,0.999872,4.77E-149,5.37E-105,1.05E-88,6.25E-254,2.61855e-322,4.9E-324
800700,1.46E-14,0.999907,3.17E-149,4.27E-105,6.03E-89,3.69E-254,2.61855e-322,4.9E-324
800800,1.36E-14,0.999538,2.11E-149,3.39E-105,3.46E-89,2.18E-254,2.61855e-322,4.9E-324
800900,1.28E-14,0.999958,1.40E-149,2.69E-105,1.98E-89,1.29E-254,2.61855e-322,4.9E-324
801000,1.19E-14,0.999962,9.32E-150,2.14E-105,1.14E-89,7.64E-255,2.61855e-322,4.9E-324
801100,1.12E-14,0.999838,6.19E-150,1.70E-105,6.53E-90,4.51E-255,2.61855e-322,4.9E-324
801200,1.05E-14,0.999975,4.12E-150,1.35E-105,3.75E-90,2.67E-255,2.61855e-322,4.9E-324
801300,9.80E-15,0.999687,2.74E-150,1.07E-105,2.15E-90,1.58E-255,2.61855e-322,4.9E-324
801400,9.16E-15,0.998969,1.82E-150,8.50E-106,1.23E-90,9.32E-256,2.61855e-322,4.9E-324
801500,8.56E-15,0.997782,1.21E-150,6.74E-106,7.07E-91,5.50E-256,2.61855e-322,4.9E-324
801600,8.02E-15,0.998003,8.02E-151,5.35E-106,4.06E-91,3.25E-256,2.61855e-322,4.9E-324
801700,7.50E-15,0.998303,5.33E-151,4.25E-106,2.33E-91,1.93E-256,2.61855e-322,4.9E-324
801800,7.03E-15,0.999062,3.54E-151,3.38E-106,1.34E-91,1.14E-256,2.61855e-322,4.9E-324
801900,6.58E-15,0.999067,2.36E-151,2.68E-106,7.66E-92,6.72E-257,2.61855e-322,4.9E-324
802000,6.16E-15,0.999121,1.57E-151,2.13E-106,4.40E-92,3.98E-257,2.61855e-322,4.9E-324
802100,5.75E-15,0.997973,1.04E-151,1.69E-106,2.52E-92,2.35E-257,2.61855e-322,4.9E-324
802200,5.39E-15,0.998558,6.93E-152,1.34E-106,1.45E-92,1.39E-257,2.61855e-322,4.9E-324
802300,5.05E-15,0.999694,4.62E-152,1.07E-106,8.30E-93,8.23E-258,2.61855e-322,4.9E-324
802400,4.72E-15,0.999327,3.07E-152,8.47E-107,4.76E-93,4.86E-258,2.61855e-322,4.9E-324
802500,4.42E-15,0.998652,2.04E-152,6.72E-107,2.73E-93,2.87E-258,2.61855e-322,4.9E-324
802600,4.13E-15,0.999088,1.35E-152,5.34E-107,1.56E-93,1.70E-258,2.61855e-322,4.9E-324
802700,3.88E-15,0.999801,9.01E-153,4.24E-107,9.00E-94,1.00E-258,2.61855e-322,4.9E-324
802800,3.63E-15,0.999695,5.99E-153,3.37E-107,5.16E-94,5.93E-259,2.61855e-322,4.9E-324
802900,3.39E-15,0.999748,3.98E-153,2.67E-107,2.96E-94,3.51E-259,2.61855e-322,4.9E-324
803000,3.18E-15,0.999976,2.65E-153,2.12E-107,1.70E-94,2.07E-259,2.61855e-322,4.9E-324
803100,2.97E-15,0.999997,1.76E-153,1.69E-107,9.73E-95,1.22E-259,2.61855e-322,4.9E-324
803200,2.78E-15,0.999177,1.17E-153,1.34E-107,5.58E-95,7.24E-260,2.61855e-322,4.9E-324
803300,2.60E-15,0.999445,7.78E-154,1.06E-107,3.20E-95,4.28E-260,2.61855e-322,4.9E-324
803400,2.44E-15,0.999896,5.17E-154,8.44E-108,1.84E-95,2.53E-260,2.61855e-322,4.9E-324
803500,2.28E-15,0.999975,3.43E-154,6.71E-108,1.05E-95,1.49E-260,2.61855e-322,4.9E-324
803600,2.13E-15,0.999992,2.28E-154,5.33E-108,6.05E-96,8.84E-261,2.61855e-322,4.9E-324
803700,2.00E-15,0.999993,1.52E-154,4.23E-108,3.47E-96,5.23E-261,2.61855e-322,4.9E-324
803800,1.87E-15,0.997828,1.01E-154,3.35E-108,1.99E-96,3.08E-261,2.61855e-322,4.9E-324
803900,1.75E-15,0.998555,6.71E-155,2.66E-108,1.14E-96,1.82E-261,2.61855e-322,4.9E-324
804000,1.64E-15,0.998991,4.46E-155,2.11E-108,6.54E-97,1.08E-261,2.61855e-322,4.9E-324
804100,1.53E-15,0.998483,2.96E-155,1.68E-108,3.75E-97,6.35E-262,2.61855e-322,4.9E-324
804200,1.43E-15,0.999011,1.97E-155,1.33E-108,2.15E-97,3.75E-262,2.61855e-322,4.9E-324
804300,1.34E-15,0.998875,1.31E-155,1.06E-108,1.23E-97,2.22E-262,2.61855e-322,4.9E-324
804400,1.26E-15,0.999039,8.70E-156,8.39E-109,7.07E-98,1.31E-262,2.61855e-322,4.9E-324
804500,1.18E-15,0.999748,5.79E-156,6.66E-109,4.06E-98,7.76E-263,2.61855e-322,4.9E-324
804600,1.10E-15,0.99986,3.85E-156,5.29E-109,2.33E-98,4.59E-263,2.61855e-322,4.9E-324
804700,1.03E-15,0.999185,2.56E-156,4.20E-109,1.34E-98,2.71E-263,2.61855e-322,4.9E-324
804800,9.65E-16,0.999663,1.70E-156,3.33E-109,7.68E-99,1.60E-263,2.61855e-322,4.9E-324
804900,9.02E-16,0.998895,1.13E-156,2.64E-109,4.40E-99,9.45E-264,2.61855e-322,4.9E-324
805000,8.45E-16,0.999003,7.52E-157,2.10E-109,2.52E-99,5.59E-264,2.61855e-322,4.9E-324
805100,7.91E-16,0.999551,4.99E-157,1.67E-109,1.45E-99,3.30E-264,2.61855e-322,4.9E-324
805200,7.40E-16,0.999854,3.32E-157,1.33E-109,8.30E-100,1.95E-264,2.61855e-322,4.9E-324
805300,6.92E-16,0.998683,2.21E-157,1.05E-109,4.75E-100,1.15E-264,2.61855e-322,4.9E-324
805400,6.47E-16,0.998652,1.47E-157,8.35E-110,2.73E-100,6.82E-265,2.61855e-322,4.9E-324
805500,6.06E-16,0.999109,9.76E-158,6.63E-110,1.57E-100,4.04E-265,2.61855e-322,4.9E-324
805600,5.67E-16,0.999269,6.49E-158,5.27E-110,8.98E-101,2.39E-265,2.61855e-322,4.9E-324
805700,5.31E-16,0.99905,4.32E-158,4.18E-110,5.15E-101,1.41E-265,2.61855e-322,4.9E-324
805800,4.97E-16,0.999487,2.87E-158,3.32E-110,2.96E-101,8.35E-266,2.61855e-322,4.9E-324
805900,4.65E-16,0.99928,1.91E-158,2.64E-110,1.70E-101,4.94E-266,2.61855e-322,4.9E-324
806000,4.35E-16,0.998513,1.27E-158,2.09E-110,9.74E-102,2.92E-266,2.61855e-322,4.9E-324
806100,4.07E-16,0.999252,8.45E-159,1.66E-110,5.59E-102,1.73E-266,2.61855e-322,4.9E-324
806200,3.81E-16,0.999634,5.61E-159,1.32E-110,3.21E-102,1.02E-266,2.61855e-322,4.9E-324
806300,3.57E-16,0.999501,3.73E-159,1.05E-110,1.84E-102,6.03E-267,2.61855e-322,4.9E-324
806400,3.34E-16,0.999876,2.48E-159,8.33E-111,1.06E-102,3.57E-267,2.61855e-322,4.9E-324
806500,3.13E-16,0.99987,1.65E-159,6.61E-111,6.06E-103,2.11E-267,2.61855e-322,4.9E-324
806600,2.93E-16,0.999892,1.10E-159,5.25E-111,3.48E-103,1.25E-267,2.61855e-322,4.9E-324
806700,2.74E-16,0.99914,7.29E-160,4.17E-111,2.00E-103,7.36E-268,2.61855e-322,4.9E-324
806800,2.56E-16,0.998973,4.85E-160,3.31E-111,1.14E-103,4.35E-268,2.61855e-322,4.9E-324
806900,2.40E-16,0.999634,3.22E-160,2.63E-111,6.56E-104,2.57E-268,2.61855e-322,4.9E-324
807000,2.24E-16,0.998559,2.14E-160,2.09E-111,3.76E-104,1.52E-268,2.61855e-322,4.9E-324
807100,2.10E-16,0.99853,1.43E-160,1.66E-111,2.16E-104,9.00E-269,2.61855e-322,4.9E-324
807200,1.96E-16,0.997698,9.48E-161,1.32E-111,1.24E-104,5.32E-269,2.61855e-322,4.9E-324
807300,1.84E-16,0.998904,6.31E-161,1.05E-111,7.11E-105,3.15E-269,2.61855e-322,4.9E-324
807400,1.72E-16,0.999093,4.20E-161,8.31E-112,4.08E-105,1.86E-269,2.61855e-322,4.9E-324
807500,1.61E-16,0.999157,2.80E-161,6.60E-112,2.34E-105,1.10E-269,2.61855e-322,4.9E-324
807600,1.51E-16,0.998755,1.86E-161,5.24E-112,1.34E-105,6.51E-270,2.61855e-322,4.9E-324
807700,1.41E-16,0.999758,1.24E-161,4.17E-112,7.72E-106,3.86E-270,2.61855e-322,4.9E-324
807800,1.32E-16,0.999086,8.22E-162,3.31E-112,4.43E-106,2.28E-270,2.61855e-322,4.9E-324
807900,1.24E-16,0.99947,5.47E-162,2.63E-112,2.54E-106,1.35E-270,2.61855e-322,4.9E-324
808000,1.16E-16,0.999212,3.64E-162,2.09E-112,1.46E-106,7.97E-271,2.61855e-322,4.9E-324
808100,1.08E-16,0.999716,2.42E-162,1.66E-112,8.37E-107,4.72E-271,2.61855e-322,4.9E-324
808200,1.01E-16,0.999199,1.61E-162,1.32E-112,4.80E-107,2.79E-271,2.61855e-322,4.9E-324
808300,9.48E-17,0.999923,1.07E-162,1.05E-112,2.75E-107,1.65E-271,2.61855e-322,4.9E-324
808400,8.87E-17,0.999879,7.12E-163,8.32E-113,1.58E-107,9.77E-272,2.61855e-322,4.9E-324
808500,8.30E-17,0.999889,4.73E-163,6.60E-113,9.06E-108,5.77E-272,2.61855e-322,4.9E-324
808600,7.77E-17,0.999861,3.15E-163,5.24E-113,5.21E-108,3.41E-272,2.61855e-322,4.9E-324
808700,7.27E-17,0.999937,2.09E-163,4.16E-113,2.99E-108,2.02E-272,2.61855e-322,4.9E-324
808800,6.80E-17,0.999338,1.39E-163,3.30E-113,1.71E-108,1.19E-272,2.61855e-322,4.9E-324
808900,6.37E-17,0.999813,9.25E-164,2.62E-113,9.82E-109,7.04E-273,2.61855e-322,4.9E-324
809000,5.96E-17,0.999421,6.14E-164,2.08E-113,5.63E-109,4.16E-273,2.61855e-322,4.9E-324
809100,5.58E-17,0.999992,4.08E-164,1.65E-113,3.23E-109,2.46E-273,2.61855e-322,4.9E-324
809200,5.22E-17,0.999972,2.71E-164,1.31E-113,1.86E-109,1.45E-273,2.61855e-322,4.9E-324
809300,4.88E-17,0.999546,1.80E-164,1.04E-113,1.07E-109,8.60E-274,2.61855e-322,4.9E-324
809400,4.57E-17,0.999667,1.20E-164,8.28E-114,6.10E-110,5.08E-274,2.61855e-322,4.9E-324
809500,4.28E-17,0.999663,7.99E-165,6.58E-114,3.50E-110,3.01E-274,2.61855e-322,4.9E-324
809600,4.00E-17,0.999096,5.31E-165,5.22E-114,2.01E-110,1.78E-274,2.61855e-322,4.9E-324
809700,3.75E-17,0.999877,3.53E-165,4.15E-114,1.15E-110,1.05E-274,2.61855e-322,4.9E-324
809800,3.50E-17,0.999432,2.35E-165,3.29E-114,6.62E-111,6.22E-275,2.61855e-322,4.9E-324
809900,3.28E-17,0.999543,1.56E-165,2.62E-114,3.80E-111,3.68E-275,2.61855e-322,4.9E-324
