name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13787,stra.13788,stra.13790,stra.13905,stra.13906,stra.13908,stra.14026,stra.14147,stra.13321
601200,6.06E-09,5.29E-09,7.57E-28,0.000440697,0.159761,0.101552,0.605744,7.37E-16,5.17E-05,0.0868032,7.41E-21,1.06E-09,1.38E-300
601300,5.82E-09,5.18E-09,7.37E-28,0.000436516,0.15934,0.101413,0.605639,7.23E-16,5.14E-05,0.086942,7.30E-21,1.04E-09,7.50E-301
601400,5.63E-09,5.09E-09,7.20E-28,0.000432726,0.158751,0.101105,0.603871,7.12E-16,5.13E-05,0.0869486,7.21E-21,1.03E-09,4.13E-301
601500,5.58E-09,5.10E-09,7.19E-28,0.000435467,0.159635,0.101482,0.60337,7.11E-16,5.16E-05,0.0873256,0.00100016,1.02E-09,2.37E-301
601600,5.47E-09,5.05E-09,7.11E-28,0.000434528,0.159596,0.101441,0.602478,7.07E-16,5.16E-05,0.0874956,0.000995913,1.02E-09,1.30E-301
601700,5.38E-09,5.02E-09,7.03E-28,0.000433331,0.159739,0.101571,0.602974,6.99E-16,5.14E-05,0.0873931,0.000981381,9.95E-10,7.44E-302
601800,5.24E-09,4.95E-09,6.92E-28,0.000431033,0.159789,0.101709,0.604245,6.91E-16,5.13E-05,0.0875701,0.000970655,9.82E-10,4.18E-302
601900,5.18E-09,4.92E-09,6.90E-28,0.000431953,0.16023,0.101904,0.603819,6.91E-16,5.16E-05,0.0879422,0.000970369,9.77E-10,2.32E-302
602000,5.07E-09,4.86E-09,6.85E-28,0.000431458,0.160445,0.102068,0.60461,6.93E-16,5.19E-05,0.0886142,0.000976942,9.86E-10,1.22E-302
602100,4.96E-09,4.79E-09,6.79E-28,0.000430114,0.160207,0.10191,0.603174,6.92E-16,5.21E-05,0.0889873,0.000980831,9.92E-10,6.48E-303
602200,4.87E-09,4.73E-09,6.74E-28,0.000429165,0.160222,0.101927,0.602754,6.91E-16,5.22E-05,0.0892917,0.000980003,9.89E-10,3.54E-303
602300,4.76E-09,4.67E-09,6.65E-28,0.000426758,0.159968,0.101839,0.602419,6.85E-16,5.21E-05,0.0893572,0.000973516,9.81E-10,1.92E-303
602400,4.68E-09,4.63E-09,6.58E-28,0.000425152,0.159941,0.101864,0.602353,6.80E-16,5.20E-05,0.0894043,0.000965739,9.70E-10,1.01E-303
602500,4.64E-09,4.61E-09,6.58E-28,0.000426738,0.160609,0.102225,0.603372,6.82E-16,5.22E-05,0.0898508,0.000967432,9.68E-10,5.34E-304
602600,4.48E-09,4.52E-09,6.42E-28,0.000421527,0.159812,0.1019,0.602759,6.68E-16,5.18E-05,0.0896358,0.000950241,9.50E-10,3.00E-304
602700,4.38E-09,4.47E-09,6.33E-28,0.000419902,0.159887,0.101998,0.603135,6.62E-16,5.18E-05,0.0899,0.000942429,9.41E-10,1.69E-304
602800,4.25E-09,4.41E-09,6.21E-28,0.000417689,0.159705,0.101951,0.60309,6.54E-16,5.18E-05,0.0901471,0.000934791,9.34E-10,9.24E-305
602900,4.19E-09,4.39E-09,6.14E-28,0.000416977,0.159671,0.10188,0.601496,6.47E-16,5.16E-05,0.0898978,0.000920855,9.14E-10,5.62E-305
603000,4.13E-09,4.37E-09,6.10E-28,0.000417029,0.159812,0.101894,0.600179,6.43E-16,5.16E-05,0.0898666,0.000912417,9.01E-10,3.45E-305
603100,4.05E-09,4.34E-09,6.01E-28,0.000416601,0.160328,0.10229,0.60265,6.35E-16,5.15E-05,0.0901071,0.00090084,8.86E-10,2.04E-305
603200,3.91E-09,4.29E-09,5.84E-28,0.000412716,0.159896,0.102128,0.602169,6.17E-16,5.10E-05,0.089652,0.000873691,8.55E-10,1.23E-305
603300,3.85E-09,4.30E-09,5.79E-28,0.000414662,0.160881,0.102659,0.603517,6.13E-16,5.12E-05,0.0900176,0.000864298,8.40E-10,7.19E-306
603400,3.79E-09,4.26E-09,5.73E-28,0.000413887,0.16081,0.102583,0.602314,6.09E-16,5.12E-05,0.0900717,0.000858673,8.32E-10,3.95E-306
603500,3.72E-09,4.22E-09,5.67E-28,0.000411626,0.160376,0.102349,0.600982,6.02E-16,5.09E-05,0.0896741,0.000846225,8.15E-10,2.38E-306
603600,3.70E-09,4.22E-09,5.65E-28,0.000412898,0.160928,0.102594,0.600703,6.00E-16,5.09E-05,0.0897012,0.000839211,8.01E-10,1.35E-306
603700,3.64E-09,4.19E-09,5.60E-28,0.000412744,0.161494,0.102989,0.602723,5.96E-16,5.10E-05,0.0900339,0.000833252,7.92E-10,7.21E-307
603800,3.54E-09,4.12E-09,5.51E-28,0.000409515,0.161039,0.102784,0.601801,5.90E-16,5.09E-05,0.0901879,0.000827751,7.87E-10,3.74E-307
603900,3.49E-09,4.09E-09,5.50E-28,0.00041021,0.16167,0.1032,0.60388,5.93E-16,5.12E-05,0.0909601,0.000833666,7.94E-10,1.94E-307
604000,3.41E-09,4.02E-09,5.43E-28,0.000407396,0.160999,0.102816,0.601659,5.90E-16,5.12E-05,0.0910946,0.000834005,7.95E-10,9.93E-308
604100,3.34E-09,3.95E-09,5.38E-28,0.000405716,0.160989,0.102914,0.602912,5.90E-16,5.14E-05,0.09168,0.000837738,8.01E-10,5.27E-308
604200,3.20E-09,3.84E-09,5.21E-28,0.000397593,0.159206,0.101965,0.598408,5.73E-16,5.06E-05,0.0909082,0.000815797,7.80E-10,2.94E-308
604300,3.16E-09,3.83E-09,5.18E-28,0.000398166,0.15999,0.102488,0.601094,5.71E-16,5.07E-05,0.0913373,0.000811002,7.71E-10,0.00E+00
604400,3.11E-09,3.79E-09,5.15E-28,0.000397559,0.15999,0.102475,0.600406,5.70E-16,5.08E-05,0.0915325,0.000810896,7.69E-10,0.00E+00
604500,3.02E-09,3.72E-09,5.05E-28,0.000394261,0.159907,0.102625,0.602757,5.64E-16,5.07E-05,0.0919875,0.000805833,7.67E-10,0.00E+00
604600,2.93E-09,3.64E-09,4.96E-28,0.000390083,0.15918,0.102308,0.601869,5.57E-16,5.05E-05,0.0920046,0.000799516,7.62E-10,0.00E+00
604700,2.85E-09,3.58E-09,4.88E-28,0.0003877,0.159079,0.102361,0.602818,5.53E-16,5.05E-05,0.0924745,0.000797275,7.62E-10,0.00E+00
604800,2.80E-09,3.56E-09,4.84E-28,0.000387819,0.159295,0.102386,0.601015,5.50E-16,5.07E-05,0.0927961,0.000793897,7.57E-10,7.6214938384531E-310
604900,2.74E-09,3.52E-09,4.78E-28,0.000385915,0.158986,0.102159,0.598602,5.45E-16,5.05E-05,0.0926244,0.000784647,7.45E-10,4.19971875315564E-310
605000,2.69E-09,3.48E-09,4.72E-28,0.000384194,0.159072,0.102316,0.599979,5.42E-16,5.05E-05,0.0929613,0.000781977,7.42E-10,2.19244591314963E-310
605100,2.58E-09,3.42E-09,4.59E-28,0.000381088,0.159074,0.102418,0.600548,5.31E-16,5.03E-05,0.0932556,0.000768735,0.000995604,1.20085806911025E-310
605200,2.52E-09,3.38E-09,4.52E-28,0.000378679,0.158737,0.102243,0.599301,5.24E-16,5.01E-05,0.0931158,0.000758649,0.000979603,6.3651868138123E-311
605300,2.51E-09,3.39E-09,4.53E-28,0.000381861,0.159745,0.102671,0.598814,5.24E-16,5.05E-05,0.0934939,0.00075674,0.000969717,3.5692524586064E-311
605400,2.47E-09,3.37E-09,4.49E-28,0.00038213,0.160099,0.10286,0.599004,5.22E-16,5.06E-05,0.093877,0.000754871,0.000965895,1.866017920747E-311
605500,2.42E-09,3.34E-09,4.44E-28,0.000380891,0.160014,0.102826,0.598527,5.19E-16,5.06E-05,0.0940026,0.000749854,0.000957646,9.968027321765E-312
605600,2.35E-09,3.29E-09,4.37E-28,0.000379249,0.160139,0.103004,0.600003,5.15E-16,5.08E-05,0.0946224,0.000749419,0.000959787,5.12669247348E-312
605700,2.30E-09,3.24E-09,4.31E-28,0.000377467,0.159804,0.102769,0.597754,5.11E-16,5.07E-05,0.0946222,0.000744786,0.000952165,2.688291698333E-312
605800,2.23E-09,3.20E-09,4.23E-28,0.000375131,0.159542,0.102643,0.596741,5.04E-16,5.05E-05,0.094594,0.000735694,0.000938698,1.468890791436E-312
605900,2.15E-09,3.15E-09,4.12E-28,0.000371717,0.159526,0.102814,0.59872,4.93E-16,5.02E-05,0.0946115,0.000719535,0.000916437,8.5703284089E-313
606000,2.09E-09,3.10E-09,4.04E-28,0.000368969,0.159106,0.102612,0.597606,4.86E-16,4.99E-05,0.0945144,0.000710257,0.000903217,4.9112652658E-313
606100,2.03E-09,3.07E-09,3.95E-28,0.000367237,0.159208,0.102697,0.597411,4.77E-16,4.98E-05,0.0946511,0.000698526,0.000886531,2.9296024728E-313
606200,2.01E-09,3.06E-09,3.94E-28,0.000368421,0.159447,0.102665,0.594832,4.77E-16,5.00E-05,0.0947134,0.000696173,0.000878649,1.7626113308E-313
606300,1.97E-09,3.03E-09,3.91E-28,0.000368173,0.159669,0.102767,0.594384,4.76E-16,5.02E-05,0.0951725,0.000696022,0.00087775,9.613004138E-314
606400,1.93E-09,3.00E-09,3.85E-28,0.00036621,0.159468,0.10266,0.593225,4.70E-16,5.00E-05,0.095118,0.000687511,0.000863324,5.1821320423E-314
606500,1.91E-09,3.00E-09,3.84E-28,0.000367513,0.160318,0.103178,0.595343,4.70E-16,5.02E-05,0.0955084,0.000684686,0.000854489,2.834844534E-314
606600,1.88E-09,2.96E-09,3.81E-28,0.000366529,0.16026,0.103142,0.594515,4.68E-16,5.02E-05,0.0957404,0.000683322,0.000851021,1.473197659E-314
606700,1.83E-09,2.91E-09,3.75E-28,0.000363586,0.1595,0.102703,0.592019,4.63E-16,5.00E-05,0.0955766,0.000677024,0.000842274,7.70434925E-315
606800,1.80E-09,2.90E-09,3.72E-28,0.000363516,0.159964,0.103036,0.593796,4.60E-16,5.01E-05,0.0958329,0.000671364,0.00083149,4.58607991E-315
606900,1.75E-09,2.85E-09,3.67E-28,0.000361409,0.159711,0.102973,0.59404,4.57E-16,5.01E-05,0.0961481,0.000669313,0.000830044,2.542618195E-315
607000,1.70E-09,2.80E-09,3.60E-28,0.000358912,0.159528,0.102952,0.594202,4.52E-16,5.00E-05,0.0963826,0.000663676,0.000822749,1.38725562E-315
607100,1.65E-09,2.75E-09,3.53E-28,0.000355563,0.15899,0.102695,0.592898,4.45E-16,4.97E-05,0.0963639,0.000655119,0.000811649,7.52626626E-316
607200,1.61E-09,2.72E-09,3.48E-28,0.000354023,0.159079,0.102823,0.593693,4.41E-16,4.97E-05,0.0966025,0.0006505,0.000804579,4.36753166E-316
607300,1.58E-09,2.69E-09,3.45E-28,0.000353044,0.159125,0.102884,0.593788,4.39E-16,4.97E-05,0.0968154,0.000647951,0.000799676,2.46004336E-316
607400,1.56E-09,2.66E-09,3.43E-28,0.000352432,0.159076,0.10282,0.592562,4.39E-16,4.98E-05,0.0970625,0.000647868,0.000798248,1.3696224E-316
607500,1.53E-09,2.64E-09,3.40E-28,0.000351678,0.159479,0.103141,0.594256,4.35E-16,4.98E-05,0.0973284,0.000641624,0.000786887,7.9595977E-317
607600,1.51E-09,2.61E-09,3.37E-28,0.000350518,0.159305,0.103039,0.593276,4.34E-16,4.98E-05,0.0975325,0.000640779,0.000784907,4.3414413E-317
607700,1.49E-09,2.59E-09,3.35E-28,0.000350591,0.159749,0.103338,0.594553,4.33E-16,4.99E-05,0.0979917,0.000640515,0.000782917,2.4773356E-317
607800,1.46E-09,2.56E-09,3.32E-28,0.000348976,0.159348,0.103059,0.592117,4.31E-16,4.98E-05,0.0978868,0.000635984,0.00077478,1.3591884E-317
607900,1.43E-09,2.53E-09,3.29E-28,0.000347802,0.159367,0.103146,0.592891,4.29E-16,4.99E-05,0.0982651,0.000635814,0.000774551,7.478993E-318
608000,1.40E-09,2.49E-09,3.25E-28,0.000344852,0.158626,0.102738,0.590741,4.25E-16,4.96E-05,0.0979652,0.000629582,0.000765512,4.169464E-318
608100,1.39E-09,2.48E-09,3.23E-28,0.000345015,0.159094,0.103007,0.59117,4.24E-16,4.97E-05,0.0983461,0.000627713,0.000760504,2.459256E-318
608200,1.36E-09,2.45E-09,3.20E-28,0.000343561,0.158883,0.102904,0.59043,4.23E-16,4.98E-05,0.0986096,0.000627805,0.000760966,1.417114E-318
608300,1.34E-09,2.42E-09,3.18E-28,0.000342643,0.158814,0.102873,0.589926,4.21E-16,4.97E-05,0.0986714,0.00062511,0.000755248,8.0269E-319
608400,1.32E-09,2.41E-09,3.17E-28,0.00034252,0.15897,0.102955,0.589739,4.21E-16,4.98E-05,0.09892,0.000624793,0.000752633,4.3781E-319
608500,1.30E-09,2.38E-09,3.12E-28,0.000339762,0.158473,0.102741,0.589073,4.16E-16,4.95E-05,0.0985886,0.00061632,0.000739669,2.48574E-319
608600,1.26E-09,2.34E-09,3.05E-28,0.000336099,0.157934,0.102551,0.588944,4.07E-16,4.89E-05,0.0979928,0.000601705,0.000718538,1.38907E-319
608700,1.23E-09,2.32E-09,3.00E-28,0.0003339,0.157853,0.102565,0.588707,4.01E-16,4.86E-05,0.0977574,0.00059168,0.000702573,7.676E-320
608800,1.20E-09,2.30E-09,2.95E-28,0.00033261,0.1582,0.102842,0.589855,3.95E-16,4.84E-05,0.0979128,0.000582155,0.000688388,4.189E-320
608900,1.17E-09,2.27E-09,2.88E-28,0.000330529,0.158219,0.10289,0.589517,3.86E-16,4.81E-05,0.0977707,0.000568353,0.000669056,2.346E-320
609000,1.15E-09,2.26E-09,2.85E-28,0.000330241,0.158488,0.103031,0.589286,3.82E-16,4.81E-05,0.097798,0.000561658,0.000657499,1.369E-320
609100,1.13E-09,2.24E-09,2.81E-28,0.000328434,0.15816,0.102826,0.587554,3.76E-16,4.77E-05,0.0971743,0.000549842,0.000638434,8.735E-321
609200,1.12E-09,2.25E-09,2.81E-28,0.000330002,0.158849,0.103145,0.587478,3.76E-16,4.78E-05,0.0973148,0.000546995,0.000630114,5.26E-321
609300,1.11E-09,2.24E-09,2.80E-28,0.000330159,0.159198,0.103355,0.587973,3.75E-16,4.79E-05,0.0975606,0.000544829,0.000624636,3.157E-321
609400,1.10E-09,2.23E-09,2.79E-28,0.000330712,0.159679,0.103641,0.588782,3.76E-16,4.81E-05,0.0980648,0.00054565,0.00062395,1.793E-321
609500,1.08E-09,2.20E-09,2.77E-28,0.000329413,0.159214,0.103301,0.585966,3.74E-16,4.80E-05,0.0979818,0.000543569,0.000619816,9.8E-322
609600,1.08E-09,2.21E-09,2.78E-28,0.000331044,0.159918,0.103639,0.586154,3.74E-16,4.81E-05,0.0980129,0.000540111,0.000610134,5.4E-322
609700,1.06E-09,2.19E-09,2.74E-28,0.00033002,0.159917,0.103612,0.585005,3.69E-16,4.79E-05,0.097817,0.000531331,0.000596348,4.9E-322
609800,1.05E-09,2.19E-09,2.73E-28,0.000330224,0.16015,0.103707,0.584539,3.68E-16,4.80E-05,0.0978321,0.000528053,0.000589248,4.05E-322
609900,1.04E-09,2.17E-09,2.72E-28,0.000330037,0.160542,0.104015,0.586394,3.68E-16,4.81E-05,0.0984269,0.000529645,0.000591022,4.0E-322
610000,1.02E-09,2.14E-09,2.71E-28,0.000329838,0.160665,0.104077,0.586194,3.69E-16,4.84E-05,0.0989603,0.000533053,0.000595394,3.95E-322
610100,1.01E-09,2.13E-09,2.70E-28,0.000329611,0.160553,0.103938,0.584387,3.69E-16,4.85E-05,0.099009,0.000533006,0.000593481,3.95E-322
610200,9.93E-10,2.11E-09,2.67E-28,0.000329258,0.160755,0.103984,0.583036,3.66E-16,4.85E-05,0.0990783,0.00052677,0.00058347,3.9E-322
610300,9.74E-10,2.10E-09,2.63E-28,0.000328405,0.161119,0.104274,0.58448,3.62E-16,4.84E-05,0.0992875,0.000520267,0.000573537,3.9E-322
610400,9.61E-10,2.08E-09,2.61E-28,0.000327844,0.161169,0.104261,0.583257,3.60E-16,4.84E-05,0.0993747,0.000516363,0.000566525,3.9E-322
610500,9.47E-10,2.06E-09,2.59E-28,0.000326879,0.160951,0.10409,0.581487,3.58E-16,4.83E-05,0.0994025,0.000514248,0.000562737,3.9E-322
610600,9.33E-10,2.04E-09,2.57E-28,0.000325397,0.160523,0.103799,0.579172,3.56E-16,4.81E-05,0.099087,0.000509662,0.000555217,3.9E-322
610700,9.31E-10,2.05E-09,2.56E-28,0.000326151,0.161063,0.104072,0.579243,3.53E-16,4.80E-05,0.0987875,0.000502437,0.000541176,3.9E-322
610800,9.21E-10,2.04E-09,2.55E-28,0.000325688,0.161506,0.104419,0.581073,3.51E-16,4.78E-05,0.0987924,0.000496545,0.000531208,3.9E-322
610900,9.09E-10,2.03E-09,2.53E-28,0.000325033,0.161797,0.104643,0.581943,3.48E-16,4.77E-05,0.0988564,0.000491442,0.000522557,3.9E-322
611000,8.95E-10,2.02E-09,2.50E-28,0.000323303,0.161654,0.104623,0.581918,3.44E-16,4.74E-05,0.0985176,0.000483616,0.000510848,3.9E-322
611100,8.80E-10,2.00E-09,2.46E-28,0.00032159,0.161478,0.104518,0.580605,3.37E-16,4.69E-05,0.0978229,0.000470863,0.000492167,3.9E-322
611200,8.74E-10,2.02E-09,2.44E-28,0.000323561,0.162553,0.10504,0.580961,3.33E-16,4.69E-05,0.0976982,0.000460824,0.000475351,3.9E-322
611300,8.57E-10,2.01E-09,2.40E-28,0.00032301,0.163047,0.10538,0.582229,3.28E-16,4.67E-05,0.097682,0.000451799,0.000462986,3.9E-322
611400,8.31E-10,1.99E-09,2.35E-28,0.000320453,0.162882,0.10541,0.583078,3.22E-16,4.65E-05,0.0976931,0.000443871,0.000454557,3.9E-322
611500,8.13E-10,1.96E-09,2.31E-28,0.000318569,0.162524,0.105222,0.581912,3.18E-16,4.63E-05,0.0975131,0.000438202,0.000447598,3.9E-322
611600,7.90E-10,1.94E-09,2.26E-28,0.000316186,0.162276,0.1052,0.58261,3.13E-16,4.60E-05,0.0975131,0.000432021,0.000441093,3.9E-322
611700,7.76E-10,1.92E-09,2.24E-28,0.000315319,0.162329,0.105265,0.582774,3.10E-16,4.60E-05,0.0975894,0.00042785,0.000435717,3.9E-322
611800,7.56E-10,1.89E-09,2.20E-28,0.00031295,0.161847,0.105062,0.58229,3.07E-16,4.58E-05,0.0976672,0.000425035,0.000433339,3.9E-322
611900,7.40E-10,1.87E-09,2.18E-28,0.000311711,0.161697,0.104979,0.581351,3.05E-16,4.59E-05,0.0979605,0.000424472,0.000433165,3.9E-322
612000,7.38E-10,1.87E-09,2.18E-28,0.000313865,0.162652,0.105424,0.581323,3.06E-16,4.62E-05,0.0983901,0.000424325,0.00043015,3.9E-322
612100,7.31E-10,1.87E-09,2.18E-28,0.000314537,0.163096,0.105627,0.581019,3.06E-16,4.64E-05,0.0987983,0.000424603,0.000429083,3.9E-322
612200,7.10E-10,1.83E-09,2.14E-28,0.000312005,0.162766,0.10551,0.580523,3.03E-16,4.62E-05,0.0988568,0.000420605,0.000424803,3.9E-322
612300,6.87E-10,1.81E-09,2.09E-28,0.000309856,0.162814,0.105626,0.581057,2.97E-16,4.60E-05,0.0989307,0.000412894,0.000416001,3.9E-322
612400,6.68E-10,1.78E-09,2.05E-28,0.00030701,0.162407,0.105484,0.580686,2.92E-16,4.57E-05,0.098727,0.000405946,0.000407982,3.9E-322
612500,6.55E-10,1.77E-09,2.02E-28,0.000306462,0.162968,0.105902,0.582809,2.88E-16,4.55E-05,0.0987674,0.000399101,0.000398634,3.9E-322
612600,6.40E-10,1.75E-09,1.99E-28,0.000303861,0.16249,0.105745,0.582952,2.84E-16,4.52E-05,0.0985857,0.00039442,0.000393091,3.9E-322
612700,6.26E-10,1.72E-09,1.95E-28,0.000300727,0.161772,0.10543,0.582102,2.79E-16,4.47E-05,0.0978794,0.000386341,0.0003825,3.9E-322
612800,6.13E-10,1.70E-09,1.93E-28,0.000299105,0.161878,0.105651,0.584163,2.77E-16,4.46E-05,0.0980067,0.000382673,0.000377714,3.9E-322
612900,6.00E-10,1.68E-09,1.90E-28,0.000297295,0.161676,0.105625,0.584499,2.75E-16,4.44E-05,0.0980461,0.000379889,0.000374335,3.9E-322
613000,5.87E-10,1.66E-09,1.88E-28,0.000295487,0.161524,0.105669,0.585695,2.73E-16,4.44E-05,0.0983097,0.000378635,0.000373299,3.9E-322
613100,5.72E-10,1.63E-09,1.85E-28,0.000292435,0.160929,0.105469,0.585824,2.70E-16,4.41E-05,0.0982111,0.000374771,0.000369417,3.9E-322
613200,5.54E-10,1.60E-09,1.81E-28,0.000289379,0.160326,0.105213,0.58509,2.65E-16,4.38E-05,0.0980487,0.000369018,0.000363596,3.9E-322
613300,5.40E-10,1.58E-09,1.77E-28,0.000287824,0.160409,0.105318,0.585325,2.61E-16,4.36E-05,0.0980615,0.000362432,0.000355685,3.9E-322
613400,5.32E-10,1.58E-09,1.75E-28,0.00028707,0.160648,0.105443,0.584797,2.55E-16,4.31E-05,0.0973317,0.000350799,0.000339704,3.9E-322
613500,5.28E-10,1.58E-09,1.73E-28,0.00028714,0.161107,0.105724,0.585535,2.52E-16,4.29E-05,0.0970181,0.000344544,0.000330201,3.9E-322
613600,5.19E-10,1.57E-09,1.71E-28,0.000285401,0.161052,0.105799,0.586347,2.48E-16,4.26E-05,0.0966367,0.000337553,0.000321177,3.9E-322
613700,5.04E-10,1.56E-09,1.66E-28,0.000282493,0.160863,0.105855,0.58759,2.41E-16,4.20E-05,0.0960461,0.000326232,0.000308144,3.9E-322
613800,4.82E-10,1.53E-09,1.59E-28,0.000278209,0.160151,0.105581,0.586911,2.31E-16,4.12E-05,0.0951356,0.000311229,0.00029203,3.9E-322
613900,4.65E-10,1.51E-09,1.54E-28,0.000275592,0.160241,0.105838,0.589283,2.23E-16,4.07E-05,0.0948548,0.000300356,0.000280249,3.9E-322
614000,4.55E-10,1.50E-09,1.52E-28,0.000274176,0.160265,0.105937,0.589965,2.20E-16,4.05E-05,0.0946787,0.00029444,0.000273275,3.9E-322
614100,4.49E-10,1.50E-09,1.51E-28,0.000274308,0.16072,0.106229,0.590935,2.18E-16,4.05E-05,0.0947969,0.000291585,0.000269004,3.9E-322
614200,4.40E-10,1.48E-09,1.48E-28,0.000272613,0.160695,0.10634,0.592117,2.15E-16,4.02E-05,0.0945757,0.000286391,0.00026277,3.9E-322
614300,4.34E-10,1.47E-09,1.47E-28,0.000271721,0.160496,0.106191,0.590522,2.13E-16,4.01E-05,0.0943861,0.000283572,0.000258855,3.9E-322
614400,4.26E-10,1.46E-09,1.45E-28,0.000270989,0.160685,0.106345,0.591042,2.11E-16,4.00E-05,0.0944829,0.000280588,0.000255185,3.9E-322
614500,4.15E-10,1.43E-09,1.43E-28,0.000268194,0.159991,0.106042,0.590355,2.08E-16,3.98E-05,0.0944088,0.000277858,0.000252847,3.9E-322
614600,4.04E-10,1.41E-09,1.40E-28,0.000265498,0.159345,0.105753,0.589399,2.06E-16,3.95E-05,0.0943009,0.000274692,0.000249583,3.9E-322
614700,3.97E-10,1.39E-09,1.39E-28,0.000263931,0.158784,0.105393,0.587015,2.04E-16,3.93E-05,0.0939913,0.000272198,0.000246381,3.9E-322
614800,3.87E-10,1.38E-09,1.36E-28,0.000262868,0.158994,0.105595,0.58809,2.01E-16,3.92E-05,0.0940923,0.000268197,0.000241974,3.9E-322
614900,3.84E-10,1.38E-09,1.36E-28,0.000262663,0.159202,0.105729,0.588311,1.99E-16,3.90E-05,0.0936774,0.000263845,0.000235572,3.9E-322
615000,3.81E-10,1.37E-09,1.35E-28,0.000262301,0.159259,0.105738,0.587489,1.98E-16,3.89E-05,0.0933218,0.000260404,0.000230378,3.9E-322
615100,3.76E-10,1.36E-09,1.34E-28,0.000261434,0.159569,0.106066,0.589871,1.96E-16,3.87E-05,0.0933574,0.000257501,0.000226593,3.9E-322
615200,3.72E-10,1.36E-09,1.33E-28,0.000261461,0.1599,0.106291,0.590696,1.96E-16,3.88E-05,0.0936144,0.000257038,0.000225375,3.9E-322
615300,3.61E-10,1.33E-09,1.30E-28,0.000258395,0.159258,0.106016,0.589875,1.91E-16,3.83E-05,0.093135,0.000250536,0.000218858,3.9E-322
615400,3.53E-10,1.32E-09,1.28E-28,0.000257235,0.159377,0.106169,0.590839,1.89E-16,3.82E-05,0.0931299,0.000246861,0.000214901,3.9E-322
615500,3.45E-10,1.31E-09,1.25E-28,0.000255605,0.158947,0.105852,0.587957,1.85E-16,3.79E-05,0.0925981,0.000241255,0.000208623,3.9E-322
615600,3.41E-10,1.31E-09,1.25E-28,0.000256047,0.159426,0.106101,0.588052,1.84E-16,3.79E-05,0.0926312,0.000238862,0.000205026,3.9E-322
615700,3.27E-10,1.29E-09,1.20E-28,0.000253111,0.159078,0.106021,0.58808,1.78E-16,3.75E-05,0.092385,0.000231599,0.000198319,3.9E-322
615800,3.14E-10,1.26E-09,1.17E-28,0.000250619,0.159002,0.106173,0.590129,1.74E-16,3.73E-05,0.0925361,0.000226574,0.000194096,3.9E-322
615900,3.02E-10,1.24E-09,1.13E-28,0.000247759,0.158753,0.106206,0.591435,1.69E-16,3.69E-05,0.0924419,0.000220432,0.000188536,3.9E-322
616000,2.94E-10,1.22E-09,1.11E-28,0.000245596,0.158259,0.106002,0.591039,1.67E-16,3.67E-05,0.0923903,0.000217702,0.000186092,3.9E-322
616100,2.88E-10,1.21E-09,1.10E-28,0.000244315,0.158191,0.106068,0.591999,1.66E-16,3.67E-05,0.0925362,0.000216194,0.000184506,3.9E-322
616200,2.81E-10,1.19E-09,1.08E-28,0.000242685,0.157884,0.105945,0.591591,1.63E-16,3.64E-05,0.0922659,0.000212813,0.000180976,3.9E-322
616300,2.77E-10,1.19E-09,1.07E-28,0.000241936,0.157859,0.105943,0.591217,1.61E-16,3.63E-05,0.0919844,0.000209576,0.000177146,3.9E-322
616400,2.71E-10,1.18E-09,1.05E-28,0.000240447,0.157856,0.10606,0.592438,1.58E-16,3.60E-05,0.0917161,0.000205114,0.000172373,3.9E-322
616500,2.67E-10,1.17E-09,1.03E-28,0.000239571,0.157895,0.106133,0.592678,1.55E-16,3.56E-05,0.0911193,0.000199754,0.000166027,3.9E-322
616600,2.66E-10,1.18E-09,1.03E-28,0.000240034,0.15821,0.106225,0.591432,1.54E-16,3.55E-05,0.0905866,0.000195998,0.000160814,3.9E-322
616700,2.64E-10,1.18E-09,1.03E-28,0.000240908,0.158761,0.106464,0.590818,1.53E-16,3.55E-05,0.090549,0.000194312,0.000157902,3.9E-322
616800,2.62E-10,1.18E-09,1.02E-28,0.000241438,0.159375,0.106844,0.592039,1.53E-16,3.56E-05,0.0908483,0.000193707,0.00015655,3.9E-322
616900,2.59E-10,1.17E-09,1.02E-28,0.000241321,0.159772,0.107161,0.593814,1.53E-16,3.56E-05,0.0911592,0.000193293,0.000155666,3.9E-322
617000,2.54E-10,1.15E-09,1.01E-28,0.000240243,0.159673,0.107161,0.593842,1.52E-16,3.56E-05,0.0912935,0.000192376,0.000154585,3.9E-322
617100,2.50E-10,1.14E-09,1.00E-28,0.00023878,0.159176,0.106892,0.592602,1.51E-16,3.55E-05,0.0911602,0.000191181,0.000153241,3.9E-322
617200,2.49E-10,1.14E-09,1.00E-28,0.000239759,0.159649,0.107067,0.591609,1.52E-16,3.57E-05,0.0914805,0.000191769,0.000152887,3.9E-322
617300,2.47E-10,1.13E-09,1.00E-28,0.000239886,0.159968,0.107273,0.592201,1.52E-16,3.57E-05,0.0915544,0.000190865,0.000151268,3.9E-322
617400,2.41E-10,1.11E-09,9.84E-29,0.000237576,0.159323,0.10699,0.591627,1.50E-16,3.54E-05,0.0913818,0.00018865,0.000149348,3.9E-322
617500,2.37E-10,1.10E-09,9.75E-29,0.000236583,0.159269,0.107013,0.591775,1.49E-16,3.54E-05,0.0914338,0.000187256,0.000147719,3.9E-322
