name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13905,stra.13906,stra.14026,stra.14147,stra.14512,stra.14518,stra.14641,stra.14642
596800,7.90505e-323,2.63E-180,3.32E-87,3.7549e-322,1.87745e-322,1.04E-97,1.61E-240,5.20E-65,0.0199267,0.0917277,3.27E-204,0.802202
596850,7.90505e-323,1.60E-180,1.70E-87,3.7549e-322,1.87745e-322,8.87E-98,1.27E-240,4.54E-65,0.0201878,0.0929869,3.19E-204,0.799584
596900,7.90505e-323,9.66E-181,8.71E-88,3.7549e-322,1.87745e-322,7.53E-98,9.97E-241,3.93E-65,0.0201629,0.0928906,3.06E-204,0.79812
596950,7.90505e-323,5.88E-181,4.47E-88,3.7549e-322,1.87745e-322,6.42E-98,7.84E-241,3.42E-65,0.0201603,0.092885,2.93E-204,0.798429
597000,7.90505e-323,3.57E-181,2.29E-88,3.7549e-322,1.87745e-322,5.47E-98,6.15E-241,2.97E-65,0.0201857,0.0930244,2.81E-204,0.796985
597050,7.90505e-323,2.17E-181,1.18E-88,3.7549e-322,1.87745e-322,4.66E-98,4.83E-241,2.58E-65,0.0201156,0.0926436,2.67E-204,0.798411
597100,7.90505e-323,1.31E-181,6.02E-89,3.7549e-322,1.87745e-322,3.96E-98,3.79E-241,2.23E-65,0.0200838,0.0925203,2.55E-204,0.79779
597150,7.90505e-323,7.99E-182,3.09E-89,3.7549e-322,1.87745e-322,3.38E-98,2.98E-241,1.94E-65,0.0200435,0.092279,2.42E-204,0.799933
597200,7.90505e-323,4.84E-182,1.58E-89,3.7549e-322,1.87745e-322,2.87E-98,2.33E-241,1.68E-65,0.019958,0.091899,2.30E-204,0.799592
597250,7.90505e-323,2.94E-182,8.09E-90,3.7549e-322,1.87745e-322,2.45E-98,1.83E-241,1.46E-65,0.0199417,0.0918102,2.18E-204,0.799897
597300,7.90505e-323,1.78E-182,4.14E-90,3.7549e-322,1.87745e-322,2.09E-98,1.44E-241,1.27E-65,0.0198853,0.0915921,2.07E-204,0.798884
597350,7.90505e-323,1.08E-182,2.12E-90,3.7549e-322,1.87745e-322,1.78E-98,1.13E-241,1.10E-65,0.0197454,0.090936,1.94E-204,0.801253
597400,7.90505e-323,6.56E-183,1.09E-90,3.7549e-322,1.87745e-322,1.51E-98,8.85E-242,9.53E-66,0.0196442,0.0905096,1.83E-204,0.800878
597450,7.90505e-323,3.98E-183,5.56E-91,3.7549e-322,1.87745e-322,1.29E-98,6.94E-242,8.26E-66,0.019526,0.0899497,1.71E-204,0.803251
597500,7.90505e-323,2.40E-183,2.82E-91,3.7549e-322,1.87745e-322,1.09E-98,5.40E-242,7.11E-66,0.0192393,0.0886154,1.59E-204,0.805319
597550,7.90505e-323,1.44E-183,1.43E-91,3.7549e-322,1.87745e-322,9.25E-99,4.22E-242,6.14E-66,0.0190748,0.0878327,1.48E-204,0.805972
597600,7.90505e-323,8.73E-184,7.29E-92,3.7549e-322,1.87745e-322,7.87E-99,3.31E-242,5.33E-66,0.0190566,0.0877945,1.40E-204,0.805932
597650,7.90505e-323,5.28E-184,3.72E-92,3.7549e-322,1.87745e-322,6.71E-99,2.60E-242,4.64E-66,0.0190973,0.0880363,1.32E-204,0.805457
597700,7.90505e-323,3.19E-184,1.89E-92,3.7549e-322,1.87745e-322,5.70E-99,2.04E-242,4.02E-66,0.018937,0.0872946,1.22E-204,0.806405
597750,7.90505e-323,1.92E-184,9.64E-93,3.7549e-322,1.87745e-322,4.84E-99,1.59E-242,3.48E-66,0.0188755,0.0870284,1.14E-204,0.80518
597800,7.90505e-323,1.16E-184,4.92E-93,3.7549e-322,1.87745e-322,4.13E-99,1.25E-242,3.02E-66,0.0187888,0.0866415,1.07E-204,0.806352
597850,7.90505e-323,7.05E-185,2.51E-93,3.7549e-322,1.87745e-322,3.53E-99,9.86E-243,2.64E-66,0.0188657,0.0870213,1.00E-204,0.806749
597900,7.90505e-323,4.26E-185,1.28E-93,3.7549e-322,1.87745e-322,3.01E-99,7.74E-243,2.29E-66,0.0188524,0.0869975,9.38E-205,0.807392
597950,7.90505e-323,2.57E-185,6.51E-94,3.7549e-322,1.87745e-322,2.55E-99,6.06E-243,1.99E-66,0.0187754,0.0866736,8.74E-205,0.8079
598000,7.90505e-323,1.55E-185,3.31E-94,3.7549e-322,1.87745e-322,2.18E-99,4.75E-243,1.73E-66,0.0187474,0.0865879,8.16E-205,0.808816
598050,7.90505e-323,9.34E-186,1.68E-94,3.7549e-322,1.87745e-322,1.85E-99,3.71E-243,1.49E-66,0.0186501,0.0861569,7.59E-205,0.809748
598100,7.90505e-323,5.63E-186,8.55E-95,3.7549e-322,1.87745e-322,1.57E-99,2.92E-243,1.30E-66,0.0186734,0.0862746,7.10E-205,0.809895
598150,7.08E-04,3.40E-186,4.34E-95,3.7549e-322,1.87745e-322,1.34E-99,2.29E-243,1.13E-66,0.0187211,0.0865497,6.66E-205,0.808162
598200,2.07E-04,2.05E-186,2.21E-95,3.7549e-322,1.87745e-322,1.14E-99,1.79E-243,9.82E-67,0.0186988,0.0864923,6.21E-205,0.808513
598250,6.08E-05,1.24E-186,1.12E-95,3.7549e-322,1.87745e-322,9.70E-100,1.41E-243,8.53E-67,0.0186899,0.0865079,5.80E-205,0.808194
598300,1.78E-05,7.47E-187,5.72E-96,3.7549e-322,1.87745e-322,8.27E-100,1.10E-243,7.41E-67,0.0186198,0.0861894,5.38E-205,0.808784
598350,5.21E-06,4.49E-187,2.90E-96,3.7549e-322,1.87745e-322,7.01E-100,8.61E-244,6.40E-67,0.0184505,0.0854237,4.96E-205,0.809586
598400,1.52E-06,2.70E-187,1.47E-96,3.7549e-322,1.87745e-322,5.94E-100,6.73E-244,5.53E-67,0.0182014,0.0841761,4.53E-205,0.813098
598450,4.41E-07,1.62E-187,7.43E-97,3.7549e-322,1.87745e-322,5.05E-100,5.26E-244,4.79E-67,0.0181017,0.0836503,4.18E-205,0.814618
598500,1.28E-07,9.76E-188,3.76E-97,3.7549e-322,1.87745e-322,4.30E-100,4.13E-244,4.17E-67,0.0181516,0.0839154,3.92E-205,0.814553
598550,3.70E-08,5.83E-188,1.89E-97,3.7549e-322,1.87745e-322,3.63E-100,3.21E-244,3.60E-67,0.0180016,0.0832863,3.62E-205,0.814493
598600,1.07E-08,3.48E-188,9.51E-98,3.7549e-322,1.87745e-322,3.07E-100,2.50E-244,3.10E-67,0.0178054,0.0823912,3.35E-205,0.815673
598650,3.07E-09,2.08E-188,4.79E-98,3.7549e-322,1.87745e-322,2.60E-100,1.95E-244,2.68E-67,0.0177169,0.0820237,3.11E-205,0.817855
598700,8.85E-10,1.25E-188,2.41E-98,3.7549e-322,1.87745e-322,2.20E-100,1.52E-244,2.32E-67,0.0176412,0.0816454,2.90E-205,0.819785
598750,2.53E-10,7.40E-189,1.20E-98,3.7549e-322,1.87745e-322,1.86E-100,1.18E-244,1.99E-67,0.0174109,0.0805341,2.67E-205,0.820465
598800,7.21E-11,4.40E-189,6.02E-99,3.7549e-322,1.87745e-322,1.57E-100,9.14E-245,1.71E-67,0.0171444,0.0792271,2.45E-205,0.823952
598850,2.05E-11,2.61E-189,3.00E-99,3.7549e-322,1.87745e-322,1.32E-100,7.09E-245,1.48E-67,0.0170242,0.0786958,2.29E-205,0.824687
598900,5.80E-12,1.55E-189,1.49E-99,3.7549e-322,1.87745e-322,1.11E-100,5.50E-245,1.27E-67,0.0169556,0.0784478,2.15E-205,0.825271
598950,1.64E-12,9.19E-190,7.44E-100,3.7549e-322,1.87745e-322,9.40E-101,4.27E-245,1.09E-67,0.01689,0.0781463,2.03E-205,0.828115
599000,4.64E-13,5.44E-190,3.70E-100,3.7549e-322,1.87745e-322,7.92E-101,3.31E-245,9.44E-68,0.0169338,0.0784337,1.94E-205,0.826676
599050,1.32E-13,3.23E-190,1.85E-100,3.7549e-322,1.87745e-322,6.71E-101,2.58E-245,8.18E-68,0.0170617,0.0790981,1.86E-205,0.826735
599100,3.71E-14,1.91E-190,9.16E-101,3.7549e-322,1.87745e-322,5.63E-101,1.99E-245,7.00E-68,0.0169426,0.0786126,1.76E-205,0.826539
599150,1.05E-14,1.13E-190,4.56E-101,3.7549e-322,1.87745e-322,4.76E-101,1.55E-245,6.05E-68,0.0170104,0.079005,1.70E-205,0.826311
599200,2.97E-15,6.69E-191,2.27E-101,3.7549e-322,1.87745e-322,4.00E-101,1.20E-245,5.20E-68,0.0169786,0.0788674,1.62E-205,0.826474
599250,8.38E-16,3.94E-191,1.12E-101,3.7549e-322,1.87745e-322,3.35E-101,9.24E-246,4.46E-68,0.0168758,0.078429,1.55E-205,0.825756
599300,2.38E-16,2.34E-191,5.60E-102,3.7549e-322,1.87745e-322,2.83E-101,7.18E-246,3.85E-68,0.0169403,0.0787808,1.49E-205,0.826794
599350,6.71E-17,1.38E-191,2.78E-102,3.7549e-322,1.87745e-322,2.38E-101,5.57E-246,3.32E-68,0.0169903,0.079056,1.44E-205,0.826283
599400,1.90E-17,8.20E-192,1.39E-102,3.7549e-322,1.87745e-322,2.01E-101,4.33E-246,2.87E-68,0.0171483,0.0798746,1.40E-205,0.82498
599450,5.41E-18,4.87E-192,6.93E-103,3.7549e-322,1.87745e-322,1.70E-101,3.37E-246,2.48E-68,0.0172344,0.0803361,1.36E-205,0.824021
599500,1.54E-18,2.89E-192,3.46E-103,3.7549e-322,1.87745e-322,1.44E-101,2.62E-246,2.14E-68,0.0173706,0.0810534,1.33E-205,0.822748
599550,4.40E-19,1.72E-192,1.73E-103,3.7549e-322,1.87745e-322,1.22E-101,2.04E-246,1.85E-68,0.0174898,0.0817064,1.29E-205,0.821072
599600,1.26E-19,1.02E-192,8.66E-104,3.7549e-322,1.87745e-322,1.03E-101,1.58E-246,1.60E-68,0.0175302,0.0819546,1.25E-205,0.82099
599650,3.59E-20,6.09E-193,4.33E-104,3.7549e-322,1.87745e-322,8.66E-102,1.23E-246,1.38E-68,0.0175739,0.0822335,1.21E-205,0.819177
599700,1.03E-20,3.63E-193,2.17E-104,3.7549e-322,1.87745e-322,7.31E-102,9.57E-247,1.19E-68,0.0175693,0.0822176,1.17E-205,0.819869
599750,2.95E-21,2.16E-193,1.09E-104,3.7549e-322,1.87745e-322,6.18E-102,7.45E-247,1.03E-68,0.0176689,0.0827447,1.14E-205,0.819343
599800,8.46E-22,1.29E-193,5.46E-105,3.7549e-322,1.87745e-322,5.23E-102,5.80E-247,8.87E-69,0.0177936,0.0834215,1.12E-205,0.818395
599850,2.43E-22,7.67E-194,2.74E-105,3.7549e-322,1.87745e-322,4.41E-102,4.51E-247,7.64E-69,0.0178315,0.0836705,1.08E-205,0.817523
599900,6.99E-23,4.58E-194,1.38E-105,3.7549e-322,1.87745e-322,3.73E-102,3.52E-247,6.62E-69,0.0179505,0.08429,1.06E-205,0.816361
599950,2.02E-23,2.74E-194,6.93E-106,3.7549e-322,1.87745e-322,3.16E-102,2.75E-247,5.73E-69,0.0181079,0.0851067,1.04E-205,0.813903
600000,5.85E-24,1.64E-194,3.51E-106,3.7549e-322,1.87745e-322,2.69E-102,2.15E-247,4.98E-69,0.0183095,0.0861379,1.02E-205,0.812666
600050,1.69E-24,9.83E-195,1.77E-106,3.7549e-322,1.87745e-322,2.27E-102,1.67E-247,4.29E-69,0.0182523,0.0859286,9.82E-206,0.811634
600100,4.92E-25,5.90E-195,8.92E-107,3.7549e-322,1.87745e-322,1.92E-102,1.31E-247,3.71E-69,0.0183269,0.0863167,9.55E-206,0.810949
600150,1.44E-25,3.55E-195,4.53E-107,3.7549e-322,1.87745e-322,1.64E-102,1.02E-247,3.23E-69,0.0184943,0.0871977,9.34E-206,0.809651
600200,4.18E-26,2.13E-195,2.29E-107,3.7549e-322,1.87745e-322,1.38E-102,7.97E-248,2.78E-69,0.0184626,0.0871045,9.02E-206,0.809902
600250,1.23E-26,1.29E-195,1.16E-107,3.7549e-322,1.87745e-322,1.18E-102,6.27E-248,2.43E-69,0.0187184,0.0884196,8.86E-206,0.807958
600300,3.56E-27,7.69E-196,5.87E-108,3.7549e-322,1.87745e-322,9.94E-103,4.86E-248,2.08E-69,0.0185064,0.087359,8.43E-206,0.807156
600350,1.05E-27,4.65E-196,2.99E-108,3.7549e-322,1.87745e-322,8.48E-103,3.82E-248,1.81E-69,0.018678,0.0882521,8.23E-206,0.807238
600400,3.06E-28,2.80E-196,1.52E-108,3.7549e-322,1.87745e-322,7.18E-103,2.98E-248,1.57E-69,0.0186442,0.0881011,7.91E-206,0.806937
600450,9.04E-29,1.69E-196,7.75E-109,3.7549e-322,1.87745e-322,6.14E-103,2.35E-248,1.37E-69,0.0188949,0.0893862,7.74E-206,0.805189
600500,2.66E-29,1.02E-196,3.96E-109,3.7549e-322,1.87745e-322,5.23E-103,1.84E-248,1.19E-69,0.0190005,0.0899542,7.50E-206,0.803557
600550,7.84E-30,6.18E-197,2.01E-109,3.7549e-322,1.87745e-322,4.43E-103,1.44E-248,1.03E-69,0.019021,0.0901355,7.22E-206,0.801566
600600,2.32E-30,3.75E-197,1.03E-109,3.7549e-322,1.87745e-322,3.78E-103,1.13E-248,8.95E-70,0.019084,0.0905077,6.96E-206,0.802656
600650,6.83E-31,2.26E-197,5.23E-110,3.7549e-322,1.87745e-322,3.20E-103,8.83E-249,7.72E-70,0.0189448,0.0898906,6.62E-206,0.803041
600700,2.02E-31,1.37E-197,2.68E-110,3.7549e-322,1.87745e-322,2.73E-103,6.95E-249,6.72E-70,0.0191025,0.0907346,6.40E-206,0.80186
600750,6.00E-32,8.30E-198,1.37E-110,3.7549e-322,1.87745e-322,2.33E-103,5.46E-249,5.85E-70,0.0191819,0.0911723,6.15E-206,0.800502
600800,1.78E-32,5.04E-198,7.02E-111,3.7549e-322,1.87745e-322,1.99E-103,4.29E-249,5.08E-70,0.0191981,0.0912721,5.87E-206,0.800184
600850,5.30E-33,3.06E-198,3.61E-111,3.7549e-322,1.87745e-322,1.70E-103,3.38E-249,4.43E-70,0.0193021,0.0918489,5.62E-206,0.799001
600900,1.58E-33,1.86E-198,1.85E-111,3.7549e-322,1.87745e-322,1.45E-103,2.66E-249,3.85E-70,0.0192227,0.0914555,5.30E-206,0.799579
600950,4.71E-34,1.13E-198,9.51E-112,3.7549e-322,1.87745e-322,1.24E-103,2.10E-249,3.36E-70,0.0193195,0.0920003,5.06E-206,0.798798
601000,1.40E-34,6.87E-199,4.87E-112,3.7549e-322,1.87745e-322,1.05E-103,1.64E-249,2.91E-70,0.0191617,0.0912958,4.74E-206,0.79887
601050,4.17E-35,4.18E-199,2.50E-112,3.7549e-322,1.87745e-322,8.98E-104,1.29E-249,2.53E-70,0.0191564,0.0913147,4.47E-206,0.799741
601100,1.24E-35,2.54E-199,1.28E-112,3.7549e-322,1.87745e-322,7.67E-104,1.02E-249,2.20E-70,0.0191649,0.0913915,4.20E-206,0.799758
601150,3.68E-36,1.54E-199,6.56E-113,3.7549e-322,1.87745e-322,6.52E-104,7.98E-250,1.91E-70,0.0190685,0.0909663,3.93E-206,0.800069
601200,1.10E-36,9.38E-200,3.37E-113,3.7549e-322,1.87745e-322,5.58E-104,6.30E-250,1.67E-70,0.0191685,0.0915298,3.70E-206,0.798873
601250,3.26E-37,5.68E-200,1.73E-113,3.7549e-322,1.87745e-322,4.75E-104,4.93E-250,1.44E-70,0.0189669,0.0905954,3.41E-206,0.799222
601300,9.72E-38,3.46E-200,8.87E-114,3.7549e-322,1.87745e-322,4.06E-104,3.88E-250,1.26E-70,0.0188641,0.0902765,3.13E-206,0.801162
601350,2.88E-38,2.10E-200,4.54E-114,3.7549e-322,1.87745e-322,3.46E-104,3.05E-250,1.09E-70,0.0187675,0.089933,2.89E-206,0.800864
601400,8.52E-39,1.27E-200,2.32E-114,3.7549e-322,1.87745e-322,2.94E-104,2.39E-250,9.44E-71,0.0185433,0.0889871,2.64E-206,0.802292
601450,2.52E-39,7.71E-201,1.18E-114,3.7549e-322,1.87745e-322,2.51E-104,1.87E-250,8.19E-71,0.0183622,0.0882294,2.41E-206,0.804811
601500,7.43E-40,4.66E-201,6.04E-115,3.7549e-322,1.87745e-322,2.13E-104,1.47E-250,7.10E-71,0.0181666,0.0874207,2.19E-206,0.805156
601550,2.19E-40,2.83E-201,3.09E-115,3.7549e-322,1.87745e-322,1.82E-104,1.15E-250,6.17E-71,0.0180445,0.0868527,2.00E-206,0.806878
601600,6.45E-41,1.71E-201,1.57E-115,3.7549e-322,1.87745e-322,1.55E-104,9.07E-251,5.37E-71,0.0179295,0.0862909,1.82E-206,0.809047
601650,1.89E-41,1.03E-201,8.01E-116,3.7549e-322,1.87745e-322,1.32E-104,7.12E-251,4.67E-71,0.0179066,0.0862358,1.68E-206,0.809447
601700,5.52E-42,6.22E-202,4.06E-116,3.7549e-322,1.87745e-322,1.12E-104,5.57E-251,4.04E-71,0.0177437,0.0854883,1.54E-206,0.80995
601750,1.62E-42,3.75E-202,2.07E-116,3.7549e-322,1.87745e-322,9.58E-105,4.37E-251,3.51E-71,0.0176091,0.0848546,1.41E-206,0.811896
601800,4.69E-43,2.25E-202,1.04E-116,3.7549e-322,1.87745e-322,8.12E-105,3.41E-251,3.03E-71,0.0174453,0.0840727,1.29E-206,0.813353
601850,1.36E-43,1.35E-202,5.29E-117,3.7549e-322,1.87745e-322,6.91E-105,2.67E-251,2.63E-71,0.0173142,0.0833456,1.18E-206,0.814731
601900,3.95E-44,8.12E-203,2.67E-117,3.7549e-322,1.87745e-322,5.86E-105,2.09E-251,2.28E-71,0.0172649,0.0841458,1.09E-206,0.814323
601950,1.15E-44,4.88E-203,1.35E-117,3.7549e-322,1.87745e-322,4.98E-105,1.63E-251,1.98E-71,0.0171974,0.0838527,1.01E-206,0.814983
602000,3.31E-45,2.92E-203,6.80E-118,3.7549e-322,1.87745e-322,4.21E-105,1.27E-251,1.71E-71,0.0169867,0.0828372,9.21E-207,0.816504
602050,9.57E-46,1.75E-203,3.43E-118,3.7549e-322,1.87745e-322,3.58E-105,9.93E-252,1.48E-71,0.0169522,0.0827071,8.55E-207,0.817938
602100,2.75E-46,1.04E-203,1.72E-118,3.7549e-322,1.87745e-322,3.03E-105,7.73E-252,1.28E-71,0.0168889,0.0824155,7.94E-207,0.817921
602150,7.89E-47,6.24E-204,8.66E-119,3.7549e-322,1.87745e-322,2.57E-105,6.04E-252,1.11E-71,0.0168747,0.0823782,7.41E-207,0.819596
602200,2.26E-47,3.72E-204,4.35E-119,3.7549e-322,1.87745e-322,2.17E-105,4.70E-252,9.58E-72,0.0168894,0.0825374,6.95E-207,0.818031
602250,6.49E-48,2.22E-204,2.18E-119,3.7549e-322,1.87745e-322,1.83E-105,3.66E-252,8.25E-72,0.0167295,0.0817389,6.43E-207,0.819814
602300,1.85E-48,1.32E-204,1.09E-119,3.7549e-322,1.87745e-322,1.54E-105,2.83E-252,7.09E-72,0.0165377,0.080975,5.94E-207,0.820034
602350,5.32E-49,7.88E-205,5.47E-120,3.7549e-322,1.87745e-322,1.31E-105,2.22E-252,6.15E-72,0.0165964,0.0813701,5.60E-207,0.821048
602400,1.52E-49,4.68E-205,2.74E-120,3.7549e-322,1.87745e-322,1.11E-105,1.72E-252,5.30E-72,0.0165359,0.0811466,5.25E-207,0.820284
602450,4.35E-50,2.79E-205,1.37E-120,3.7549e-322,1.87745e-322,9.37E-106,1.34E-252,4.59E-72,0.0165145,0.0810709,4.95E-207,0.820466
602500,1.24E-50,1.66E-205,6.85E-121,3.7549e-322,1.87745e-322,7.88E-106,1.04E-252,3.93E-72,0.0162941,0.0800415,4.59E-207,0.820456
602550,3.56E-51,9.90E-206,3.44E-121,3.7549e-322,1.87745e-322,6.68E-106,8.09E-253,3.40E-72,0.0162016,0.0796408,4.28E-207,0.82399
602600,1.01E-51,5.88E-206,1.72E-121,3.7549e-322,1.87745e-322,5.65E-106,6.29E-253,2.94E-72,0.0162129,0.0797793,4.05E-207,0.824026
602650,2.88E-52,3.50E-206,8.59E-122,3.7549e-322,1.87745e-322,4.78E-106,4.90E-253,2.54E-72,0.0162188,0.0798519,3.84E-207,0.824729
602700,8.19E-53,2.08E-206,4.29E-122,3.7549e-322,1.87745e-322,4.04E-106,3.81E-253,2.20E-72,0.01626,0.0800973,3.67E-207,0.825171
602750,2.32E-53,1.23E-206,2.14E-122,3.7549e-322,1.87745e-322,3.40E-106,2.96E-253,1.89E-72,0.0162525,0.0801442,3.50E-207,0.824423
602800,6.56E-54,7.26E-207,1.06E-122,3.7549e-322,1.87745e-322,2.85E-106,2.28E-253,1.62E-72,0.0159798,0.078734,3.28E-207,0.825125
602850,1.86E-54,4.31E-207,5.29E-123,3.7549e-322,1.87745e-322,2.41E-106,1.77E-253,1.40E-72,0.016024,0.0790103,3.14E-207,0.824916
602900,5.27E-55,2.55E-207,2.62E-123,3.7549e-322,1.87745e-322,2.02E-106,1.37E-253,1.20E-72,0.015968,0.0788028,3.01E-207,0.825689
602950,1.50E-55,1.51E-207,1.31E-123,3.7549e-322,1.87745e-322,1.71E-106,1.07E-253,1.04E-72,0.0160904,0.0794903,2.92E-207,0.824394
603000,4.25E-56,8.98E-208,6.53E-124,3.7549e-322,1.87745e-322,1.44E-106,8.27E-254,8.94E-73,0.0161075,0.0796322,2.82E-207,0.824346
603050,1.21E-56,5.32E-208,3.25E-124,3.7549e-322,1.87745e-322,1.22E-106,6.42E-254,7.70E-73,0.0161621,0.0799579,2.73E-207,0.823272
603100,3.43E-57,3.16E-208,1.62E-124,3.7549e-322,1.87745e-322,1.03E-106,4.99E-254,6.65E-73,0.0162421,0.0803922,2.66E-207,0.823571
603150,9.79E-58,1.88E-208,8.13E-125,3.7549e-322,1.87745e-322,8.70E-107,3.89E-254,5.76E-73,0.0164449,0.0814923,2.61E-207,0.821801
603200,2.80E-58,1.12E-208,4.07E-125,3.7549e-322,1.87745e-322,7.36E-107,3.03E-254,4.99E-73,0.01661,0.0824069,2.56E-207,0.818996
603250,8.03E-59,6.67E-209,2.04E-125,3.7549e-322,1.87745e-322,6.22E-107,2.36E-254,4.31E-73,0.0167136,0.0830137,2.50E-207,0.817114
603300,2.31E-59,3.98E-209,1.02E-125,3.7549e-322,1.87745e-322,5.25E-107,1.84E-254,3.72E-73,0.0167846,0.0834199,2.44E-207,0.815852
603350,6.63E-60,2.37E-209,5.14E-126,3.7549e-322,1.87745e-322,4.44E-107,1.43E-254,3.21E-73,0.0167923,0.0834951,2.36E-207,0.816655
603400,1.91E-60,1.42E-209,2.58E-126,3.7549e-322,1.87745e-322,3.75E-107,1.11E-254,2.77E-73,0.0169011,0.0841152,2.31E-207,0.815714
603450,5.49E-61,8.45E-210,1.30E-126,3.7549e-322,1.87745e-322,3.17E-107,8.63E-255,2.39E-73,0.0169804,0.084597,2.26E-207,0.813882
603500,1.60E-61,5.08E-210,6.56E-127,3.7549e-322,1.87745e-322,2.69E-107,6.76E-255,2.08E-73,0.0171954,0.085769,2.23E-207,0.812203
603550,4.63E-62,3.04E-210,3.31E-127,3.7549e-322,1.87745e-322,2.28E-107,5.27E-255,1.79E-73,0.0172152,0.085954,2.17E-207,0.811252
603600,1.35E-62,1.82E-210,1.67E-127,3.7549e-322,1.87745e-322,1.93E-107,4.11E-255,1.55E-73,0.0172673,0.0862826,2.11E-207,0.810391
603650,3.93E-63,1.10E-210,8.48E-128,3.7549e-322,1.87745e-322,1.64E-107,3.22E-255,1.35E-73,0.0174407,0.0872434,2.08E-207,0.809168
603700,1.14E-63,6.56E-211,4.27E-128,3.7549e-322,1.87745e-322,1.38E-107,2.50E-255,1.16E-73,0.0173783,0.0879983,2.01E-207,0.808486
603750,3.34E-64,3.96E-211,2.17E-128,3.7549e-322,1.87745e-322,1.18E-107,1.96E-255,1.00E-73,0.0175077,0.0887392,1.97E-207,0.807243
603800,9.80E-65,2.38E-211,1.10E-128,3.7549e-322,1.87745e-322,9.98E-108,1.53E-255,8.71E-74,0.0176064,0.0893285,1.92E-207,0.805601
603850,2.88E-65,1.44E-211,5.61E-129,3.7549e-322,1.87745e-322,8.46E-108,1.20E-255,7.54E-74,0.0176359,0.08958,1.86E-207,0.804021
603900,8.49E-66,8.68E-212,2.86E-129,3.7549e-322,1.87745e-322,7.20E-108,9.40E-256,6.55E-74,0.0177501,0.0902317,1.81E-207,0.803536
603950,2.51E-66,5.26E-212,1.46E-129,3.7549e-322,1.87745e-322,6.14E-108,7.38E-256,5.70E-74,0.017865,0.0908916,1.76E-207,0.802186
604000,7.43E-67,3.18E-212,7.46E-130,3.7549e-322,1.87745e-322,5.22E-108,5.79E-256,4.94E-74,0.0178945,0.0911169,1.70E-207,0.801933
604050,2.20E-67,1.93E-212,3.81E-130,3.7549e-322,1.87745e-322,4.44E-108,4.53E-256,4.28E-74,0.0178179,0.0907413,1.63E-207,0.802172
604100,6.52E-68,1.17E-212,1.95E-130,3.7549e-322,1.87745e-322,3.79E-108,3.57E-256,3.73E-74,0.0178517,0.0909309,1.55E-207,0.802011
604150,1.92E-68,7.07E-213,9.96E-131,3.7549e-322,1.87745e-322,3.22E-108,2.79E-256,3.22E-74,0.017677,0.0900243,1.45E-207,0.804387
604200,5.68E-69,4.28E-213,5.09E-131,3.7549e-322,1.87745e-322,2.74E-108,2.19E-256,2.80E-74,0.0176876,0.0901512,1.39E-207,0.804406
604250,1.68E-69,2.59E-213,2.60E-131,3.7549e-322,1.87745e-322,2.34E-108,1.72E-256,2.43E-74,0.0177102,0.0902753,1.32E-207,0.804477
604300,4.92E-70,1.56E-213,1.32E-131,3.7549e-322,1.87745e-322,1.98E-108,1.34E-256,2.09E-74,0.0175271,0.0893585,1.24E-207,0.804462
604350,1.45E-70,9.43E-214,6.73E-132,3.7549e-322,1.87745e-322,1.68E-108,1.05E-256,1.82E-74,0.0175503,0.0894912,1.18E-207,0.804468
604400,4.28E-71,5.71E-214,3.43E-132,3.7549e-322,1.87745e-322,1.43E-108,8.26E-257,1.58E-74,0.0175485,0.0894842,1.11E-207,0.804827
604450,1.26E-71,3.45E-214,1.75E-132,3.7549e-322,1.87745e-322,1.22E-108,6.46E-257,1.37E-74,0.0174426,0.088942,1.03E-207,0.804676
604500,3.72E-72,2.09E-214,8.92E-133,3.7549e-322,1.87745e-322,1.04E-108,5.07E-257,1.19E-74,0.0174014,0.0887115,9.69E-208,0.805102
604550,1.10E-72,1.26E-214,4.56E-133,3.7549e-322,1.87745e-322,8.86E-109,4.00E-257,1.04E-74,0.0174706,0.0890619,9.14E-208,0.804295
604600,3.24E-73,7.64E-215,2.33E-133,3.7549e-322,1.87745e-322,7.54E-109,3.13E-257,9.00E-75,0.0174169,0.0887936,8.57E-208,0.804019
604650,9.53E-74,4.62E-215,1.18E-133,3.7549e-322,1.87745e-322,6.40E-109,2.45E-257,7.79E-75,0.0172418,0.0878182,7.95E-208,0.806158
604700,2.80E-74,2.79E-215,6.04E-134,3.7549e-322,1.87745e-322,5.45E-109,1.92E-257,6.75E-75,0.0171287,0.0871902,7.41E-208,0.807875
604750,8.21E-75,1.68E-215,3.06E-134,3.7549e-322,1.87745e-322,4.62E-109,1.50E-257,5.85E-75,0.0170293,0.0866282,6.92E-208,0.80815
604800,2.41E-75,1.01E-215,1.56E-134,3.7549e-322,1.87745e-322,3.94E-109,1.18E-257,5.08E-75,0.0169805,0.0863659,6.48E-208,0.809392
604850,7.00E-76,6.08E-216,7.88E-135,3.7549e-322,1.87745e-322,3.33E-109,9.17E-258,4.38E-75,0.0168094,0.0854747,6.04E-208,0.810651
604900,2.03E-76,3.65E-216,3.98E-135,3.7549e-322,1.87745e-322,2.82E-109,7.15E-258,3.78E-75,0.016661,0.0846635,5.63E-208,0.813079
