name,stra.13663,stra.13664,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14519,stra.14642
183,0.118347,0.0106942,0.150649,0.00522666,3.04E-16,0.152633,0.00147713,0.119124,0.0640386,7.53E-40,0.0099799
184,0.118623,0.0110197,0.152112,0.00539882,3.16E-16,0.15499,0.00152839,0.121522,0.0655818,7.83E-40,0.00996146
185,0.118835,0.0113403,0.153476,0.00556897,3.27E-16,0.157239,0.00157916,0.123836,0.0670821,8.14E-40,0.00994271
186,0.118991,0.0116563,0.154747,0.00573721,3.39E-16,0.159388,0.00162946,0.126071,0.0685415,8.44E-40,0.00992371
187,0.119094,0.0119679,0.155932,0.00590363,3.51E-16,0.161441,0.00167932,0.128232,0.0699619,8.74E-40,0.00990453
188,0.119149,0.0122753,0.157036,0.00606834,3.62E-16,0.163404,0.00172876,0.130321,0.0713449,9.05E-40,0.0098852
189,0.119159,0.0125788,0.158064,0.00623141,3.73E-16,0.165283,0.00177781,0.132343,0.0726923,9.35E-40,0.00986578
190,0.11913,0.0128785,0.159021,0.00639294,3.85E-16,0.167081,0.00182648,0.1343,0.0740056,9.65E-40,0.00984629
191,0.119063,0.0131746,0.159911,0.00655301,3.96E-16,0.168804,0.00187479,0.136196,0.0752863,9.95E-40,0.00982678
192,0.118961,0.0134674,0.160739,0.00671168,4.08E-16,0.170454,0.00192277,0.138033,0.0765356,1.03E-39,0.00980725
193,0.118828,0.0137569,0.161508,0.00686904,4.19E-16,0.172035,0.00197044,0.139814,0.077755,1.06E-39,0.00978775
194,0.118666,0.0140433,0.162221,0.00702515,4.30E-16,0.173552,0.00201781,0.141542,0.0789456,1.09E-39,0.00976828
195,0.118476,0.0143269,0.162882,0.00718009,4.41E-16,0.175007,0.00206489,0.143219,0.0801085,1.12E-39,0.00974887
196,0.118262,0.0146076,0.163494,0.00733392,4.53E-16,0.176402,0.00211171,0.144846,0.081245,1.15E-39,0.00972953
197,0.118024,0.0148858,0.164059,0.00748669,4.64E-16,0.177742,0.00215829,0.146427,0.0823559,1.18E-39,0.00971027
198,0.117765,0.0151615,0.164579,0.00763847,4.75E-16,0.179027,0.00220463,0.147963,0.0834423,1.21E-39,0.00969111
199,0.117486,0.0154348,0.165058,0.00778932,4.86E-16,0.180262,0.00225076,0.149456,0.0845051,1.24E-39,0.00967206
200,0.117189,0.0157059,0.165497,0.00793929,4.97E-16,0.181448,0.00229668,0.150907,0.0855452,1.27E-39,0.00965313
201,0.116875,0.0159749,0.165899,0.00808844,5.09E-16,0.182587,0.00234242,0.152319,0.0865634,1.30E-39,0.00963432
202,0.116545,0.0162418,0.166265,0.00823681,5.20E-16,0.183682,0.00238798,0.153692,0.0875605,1.33E-39,0.00961565
203,0.1162,0.0165069,0.166597,0.00838445,5.31E-16,0.184733,0.00243338,0.155029,0.0885374,1.36E-39,0.00959712
204,0.115842,0.0167702,0.166897,0.00853142,5.42E-16,0.185744,0.00247863,0.156331,0.0894946,1.39E-39,0.00957874
205,0.115471,0.0170318,0.167167,0.00867775,5.53E-16,0.186716,0.00252374,0.157599,0.090433,1.42E-39,0.00956051
206,0.115089,0.0172918,0.167407,0.0088235,5.65E-16,0.18765,0.00256873,0.158834,0.0913531,1.45E-39,0.00954244
207,0.114695,0.0175503,0.16762,0.00896869,5.76E-16,0.188548,0.00261361,0.160037,0.0922556,1.48E-39,0.00952453
208,0.114292,0.0178074,0.167807,0.00911338,5.87E-16,0.189411,0.00265838,0.161211,0.093141,1.51E-39,0.00950678
209,0.11388,0.0180631,0.167968,0.0092576,5.98E-16,0.190241,0.00270306,0.162355,0.0940101,1.54E-39,0.0094892
210,0.113459,0.0183176,0.168106,0.00940139,6.10E-16,0.191039,0.00274766,0.163471,0.0948632,1.57E-39,0.00947179
211,0.11303,0.0185709,0.168221,0.00954479,6.21E-16,0.191806,0.00279219,0.164559,0.0957009,1.60E-39,0.00945455
212,0.112594,0.0188232,0.168314,0.00968783,6.32E-16,0.192544,0.00283665,0.165622,0.0965238,1.63E-39,0.00943749
213,0.112152,0.0190743,0.168386,0.00983054,6.43E-16,0.193254,0.00288107,0.166659,0.0973323,1.66E-39,0.0094206
214,0.111703,0.0193246,0.168438,0.00997296,6.55E-16,0.193936,0.00292544,0.167671,0.0981269,1.69E-39,0.00940389
215,0.111248,0.0195739,0.168472,0.0101151,6.66E-16,0.194591,0.00296977,0.16866,0.0989079,1.72E-39,0.00938736
216,0.110788,0.0198224,0.168487,0.010257,6.78E-16,0.195221,0.00301408,0.169625,0.0996759,1.75E-39,0.00937101
217,0.110324,0.0200701,0.168485,0.0103988,6.89E-16,0.195827,0.00305837,0.170569,0.100431,1.78E-39,0.00935483
218,0.109855,0.0203171,0.168467,0.0105403,7.01E-16,0.196409,0.00310265,0.171491,0.101174,1.81E-39,0.00933883
219,0.109382,0.0205635,0.168433,0.0106817,7.12E-16,0.196969,0.00314693,0.172392,0.101905,1.85E-39,0.00932301
220,0.108906,0.0208092,0.168384,0.010823,7.24E-16,0.197506,0.00319122,0.173273,0.102625,1.88E-39,0.00930737
221,0.108426,0.0210544,0.16832,0.0109642,7.35E-16,0.198022,0.00323551,0.174135,0.103333,1.91E-39,0.00929191
222,0.107943,0.0212992,0.168242,0.0111054,7.47E-16,0.198517,0.00327983,0.174977,0.10403,1.94E-39,0.00927662
223,0.107458,0.0215434,0.168151,0.0112464,7.59E-16,0.198993,0.00332417,0.175802,0.104717,1.97E-39,0.00926151
224,0.106971,0.0217873,0.168047,0.0113875,7.70E-16,0.19945,0.00336855,0.176608,0.105393,2.00E-39,0.00924657
225,0.106481,0.0220308,0.167931,0.0115286,7.82E-16,0.199888,0.00341296,0.177397,0.10606,2.04E-39,0.0092318
226,0.105989,0.022274,0.167804,0.0116697,7.94E-16,0.200308,0.00345743,0.17817,0.106717,2.07E-39,0.00921721
227,0.105496,0.0225169,0.167665,0.0118108,8.06E-16,0.20071,0.00350194,0.178926,0.107364,2.10E-39,0.00920279
228,0.105001,0.0227596,0.167515,0.011952,8.18E-16,0.201096,0.00354651,0.179666,0.108002,2.13E-39,0.00918854
229,0.104506,0.0230021,0.167355,0.0120933,8.30E-16,0.201466,0.00359114,0.180391,0.108631,2.16E-39,0.00917446
230,0.104009,0.0232445,0.167185,0.0122347,8.42E-16,0.20182,0.00363585,0.1811,0.109251,2.20E-39,0.00916054
231,0.103511,0.0234868,0.167006,0.0123762,8.54E-16,0.202158,0.00368063,0.181796,0.109863,2.23E-39,0.00914679
232,0.103013,0.0237289,0.166818,0.0125178,8.66E-16,0.202482,0.00372548,0.182477,0.110467,2.26E-39,0.0091332
233,0.102514,0.023971,0.16662,0.0126596,8.78E-16,0.202792,0.00377043,0.183144,0.111062,2.30E-39,0.00911977
234,0.102015,0.0242131,0.166415,0.0128016,8.90E-16,0.203087,0.00381546,0.183798,0.11165,2.33E-39,0.00910649
235,0.101516,0.0244553,0.166201,0.0129438,9.03E-16,0.203369,0.00386059,0.184439,0.11223,2.36E-39,0.00909338
236,0.101017,0.0246975,0.16598,0.0130862,9.15E-16,0.203638,0.00390581,0.185067,0.112802,2.40E-39,0.00908042
237,0.100517,0.0249397,0.165751,0.0132288,9.27E-16,0.203894,0.00395114,0.185682,0.113367,2.43E-39,0.00906761
238,0.100019,0.0251821,0.165515,0.0133716,9.40E-16,0.204137,0.00399658,0.186286,0.113925,2.46E-39,0.00905496
239,0.09952,0.0254246,0.165272,0.0135147,9.52E-16,0.204369,0.00404213,0.186878,0.114477,2.50E-39,0.00904245
240,0.0990218,0.0256672,0.165022,0.0136581,9.65E-16,0.204589,0.0040878,0.187458,0.115021,2.53E-39,0.00903009
241,0.0985243,0.0259101,0.164767,0.0138017,9.78E-16,0.204798,0.00413359,0.188027,0.115559,2.57E-39,0.00901787
242,0.0980273,0.0261532,0.164505,0.0139456,9.91E-16,0.204995,0.00417951,0.188585,0.11609,2.60E-39,0.0090058
243,0.0975311,0.0263965,0.164237,0.0140899,1.00E-15,0.205182,0.00422555,0.189132,0.116615,2.64E-39,0.00899386
244,0.0970357,0.02664,0.163963,0.0142344,1.02E-15,0.205358,0.00427172,0.189669,0.117133,2.67E-39,0.00898206
245,0.0965412,0.0268839,0.163684,0.0143793,1.03E-15,0.205524,0.00431804,0.190196,0.117646,2.71E-39,0.0089704
246,0.0960477,0.027128,0.1634,0.0145245,1.04E-15,0.20568,0.00436449,0.190713,0.118152,2.74E-39,0.00895887
247,0.0955552,0.0273725,0.163111,0.0146701,1.06E-15,0.205827,0.00441108,0.19122,0.118653,2.78E-39,0.00894747
248,0.0950638,0.0276173,0.162817,0.0148161,1.07E-15,0.205964,0.00445783,0.191717,0.119148,2.82E-39,0.0089362
249,0.0945737,0.0278625,0.162518,0.0149624,1.08E-15,0.206092,0.00450472,0.192205,0.119638,2.85E-39,0.00892505
250,0.0940847,0.0281081,0.162215,0.0151091,1.10E-15,0.206211,0.00455176,0.192684,0.120122,2.89E-39,0.00891403
251,0.0935971,0.0283541,0.161908,0.0152562,1.11E-15,0.206322,0.00459897,0.193154,0.120601,2.92E-39,0.00890313
252,0.0931108,0.0286005,0.161596,0.0154037,1.12E-15,0.206424,0.00464633,0.193615,0.121075,2.96E-39,0.00889235
253,0.0926259,0.0288473,0.161281,0.0155516,1.14E-15,0.206517,0.00469385,0.194068,0.121543,3.00E-39,0.00888168
254,0.0921425,0.0290946,0.160962,0.0157,1.15E-15,0.206603,0.00474154,0.194513,0.122006,3.04E-39,0.00887113
255,0.0916606,0.0293424,0.160639,0.0158488,1.16E-15,0.206681,0.0047894,0.194949,0.122465,3.07E-39,0.0088607
256,0.0911801,0.0295906,0.160312,0.015998,1.18E-15,0.206751,0.00483743,0.195377,0.122918,3.11E-39,0.00885037
257,0.0907013,0.0298394,0.159982,0.0161477,1.19E-15,0.206813,0.00488563,0.195797,0.123367,3.15E-39,0.00884015
258,0.0902241,0.0300886,0.159649,0.0162978,1.21E-15,0.206868,0.00493401,0.19621,0.123811,3.19E-39,0.00883003
259,0.0897485,0.0303384,0.159313,0.0164484,1.22E-15,0.206916,0.00498257,0.196615,0.124251,3.22E-39,0.00882002
260,0.0892746,0.0305887,0.158973,0.0165995,1.23E-15,0.206957,0.00503131,0.197012,0.124686,3.26E-39,0.00881011
261,0.0888024,0.0308396,0.158631,0.016751,1.25E-15,0.206991,0.00508023,0.197402,0.125117,3.30E-39,0.0088003
262,0.0883319,0.0310911,0.158286,0.0169031,1.26E-15,0.207019,0.00512934,0.197786,0.125543,3.34E-39,0.00879058
263,0.0878632,0.0313431,0.157938,0.0170556,1.28E-15,0.20704,0.00517864,0.198162,0.125965,3.38E-39,0.00878096
264,0.0873962,0.0315958,0.157588,0.0172087,1.29E-15,0.207055,0.00522813,0.198531,0.126383,3.42E-39,0.00877143
265,0.0869311,0.031849,0.157235,0.0173622,1.31E-15,0.207063,0.00527781,0.198893,0.126797,3.46E-39,0.008762
266,0.0864678,0.0321028,0.15688,0.0175163,1.32E-15,0.207065,0.00532769,0.199249,0.127206,3.50E-39,0.00875265
267,0.0860064,0.0323573,0.156523,0.0176709,1.34E-15,0.207062,0.00537776,0.199598,0.127612,3.54E-39,0.00874338
268,0.0855468,0.0326124,0.156163,0.017826,1.35E-15,0.207052,0.00542804,0.199941,0.128013,3.58E-39,0.0087342
269,0.0850891,0.0328681,0.155802,0.0179817,1.37E-15,0.207037,0.00547852,0.200277,0.128411,3.62E-39,0.0087251
270,0.0846333,0.0331245,0.155438,0.0181379,1.38E-15,0.207016,0.0055292,0.200607,0.128805,3.66E-39,0.00871609
271,0.0841794,0.0333816,0.155072,0.0182947,1.40E-15,0.20699,0.00558008,0.200931,0.129195,3.70E-39,0.00870715
272,0.0837274,0.0336393,0.154705,0.018452,1.41E-15,0.206958,0.00563117,0.20125,0.129582,3.74E-39,0.00869828
273,0.0832774,0.0338977,0.154336,0.0186099,1.43E-15,0.206921,0.00568248,0.201562,0.129965,3.79E-39,0.00868949
274,0.0828293,0.0341568,0.153965,0.0187683,1.44E-15,0.206879,0.00573399,0.201868,0.130344,3.83E-39,0.00868077
275,0.0823832,0.0344166,0.153592,0.0189273,1.46E-15,0.206832,0.00578571,0.202169,0.13072,3.87E-39,0.00867212
276,0.0819391,0.0346771,0.153218,0.0190869,1.47E-15,0.20678,0.00583765,0.202464,0.131092,3.91E-39,0.00866354
277,0.0814969,0.0349383,0.152842,0.019247,1.49E-15,0.206723,0.00588981,0.202753,0.13146,3.96E-39,0.00865503
278,0.0810567,0.0352002,0.152465,0.0194078,1.51E-15,0.206662,0.00594218,0.203037,0.131826,4.00E-39,0.00864658
279,0.0806185,0.0354629,0.152087,0.0195691,1.52E-15,0.206595,0.00599478,0.203316,0.132188,4.04E-39,0.00863819
280,0.0801823,0.0357263,0.151707,0.019731,1.54E-15,0.206525,0.00604759,0.203589,0.132546,4.09E-39,0.00862986
281,0.079748,0.0359904,0.151326,0.0198935,1.55E-15,0.206449,0.00610063,0.203857,0.132902,4.13E-39,0.00862159
282,0.0793158,0.0362552,0.150944,0.0200567,1.57E-15,0.20637,0.00615389,0.20412,0.133254,4.17E-39,0.00861338
283,0.0788856,0.0365208,0.15056,0.0202204,1.59E-15,0.206286,0.00620737,0.204378,0.133603,4.22E-39,0.00860522
284,0.0784574,0.0367871,0.150176,0.0203847,1.60E-15,0.206197,0.00626108,0.204631,0.133948,4.26E-39,0.00859712
285,0.0780313,0.0370542,0.14979,0.0205497,1.62E-15,0.206105,0.00631502,0.204879,0.134291,4.31E-39,0.00858907
286,0.0776071,0.0373221,0.149404,0.0207152,1.64E-15,0.206009,0.00636919,0.205122,0.134631,4.35E-39,0.00858107
287,0.0771849,0.0375907,0.149017,0.0208814,1.65E-15,0.205908,0.00642359,0.20536,0.134967,4.40E-39,0.00857311
288,0.0767648,0.0378601,0.148628,0.0210482,1.67E-15,0.205804,0.00647823,0.205594,0.135301,4.45E-39,0.00856521
289,0.0763467,0.0381303,0.148239,0.0212156,1.69E-15,0.205696,0.00653309,0.205823,0.135631,4.49E-39,0.00855735
290,0.0759306,0.0384012,0.147849,0.0213837,1.71E-15,0.205584,0.00658819,0.206047,0.135959,4.54E-39,0.00854953
291,0.0755165,0.0386729,0.147459,0.0215524,1.72E-15,0.205468,0.00664353,0.206267,0.136283,4.59E-39,0.00854176
292,0.0751044,0.0389454,0.147067,0.0217217,1.74E-15,0.205349,0.0066991,0.206482,0.136605,4.63E-39,0.00853402
293,0.0746944,0.0392187,0.146675,0.0218917,1.76E-15,0.205226,0.00675491,0.206693,0.136924,4.68E-39,0.00852632
294,0.0742863,0.0394928,0.146283,0.0220623,1.78E-15,0.205099,0.00681096,0.206899,0.13724,4.73E-39,0.00851867
295,0.0738803,0.0397677,0.14589,0.0222335,1.79E-15,0.20497,0.00686725,0.207101,0.137553,4.78E-39,0.00851104
296,0.0734763,0.0400434,0.145496,0.0224054,1.81E-15,0.204836,0.00692378,0.207299,0.137864,4.82E-39,0.00850345
297,0.0730742,0.0403199,0.145101,0.022578,1.83E-15,0.2047,0.00698055,0.207493,0.138172,4.87E-39,0.0084959
298,0.0726742,0.0405972,0.144707,0.0227512,1.85E-15,0.20456,0.00703757,0.207682,0.138477,4.92E-39,0.00848838
299,0.0722761,0.0408753,0.144311,0.022925,1.87E-15,0.204417,0.00709483,0.207868,0.138779,4.97E-39,0.00848088
300,0.0718801,0.0411541,0.143916,0.0230995,1.88E-15,0.20427,0.00715233,0.208049,0.139079,5.02E-39,0.00847342
400,0.0714861,0.0414338,0.14352,0.0232747,1.90E-15,0.204121,0.00721008,0.208226,0.139376,5.07E-39,0.00846598
500,0.0409592,0.0732668,0.105177,0.0442034,4.46E-15,0.179407,0.0143051,0.211011,0.158523,1.19E-38,0.00770522
600,0.0233528,0.109669,0.0741447,0.0708912,8.68E-15,0.147847,0.0239132,0.196463,0.162937,2.31E-38,0.00671446
700,0.0133954,0.144719,0.0515711,0.100555,1.47E-14,0.118386,0.0354345,0.175525,0.159034,3.98E-38,0.00562147
800,0.00780805,0.174246,0.0359381,0.13054,2.27E-14,0.093931,0.0481767,0.153982,0.151256,6.32E-38,0.00462249
900,0.00465237,0.196802,0.0253012,0.159189,3.25E-14,0.0746237,0.061624,0.13428,0.142137,9.45E-38,0.00379635
1000,0.00283953,0.212681,0.0180575,0.185697,4.43E-14,0.0596405,0.0754356,0.117082,0.132872,1.35E-37,0.00314151
1100,0.00177486,0.222885,0.0130751,0.209759,5.81E-14,0.0480305,0.0893811,0.102317,0.123945,1.87E-37,0.00262889
1200,0.00113471,0.228557,0.00960106,0.231333,7.42E-14,0.0389861,0.103293,0.089689,0.11552,2.52E-37,0.00222695
1300,0.000740862,0.23075,0.00714357,0.25051,9.26E-14,0.0318847,0.117041,0.0788699,0.107627,3.32E-37,0.0019095
1400,0.000493239,0.230357,0.00538062,0.267447,1.14E-13,0.0262609,0.130521,0.0695616,0.100236,4.28E-37,0.00165663
1500,0.000334421,0.228121,0.00409931,0.28234,1.37E-13,0.0217693,0.143638,0.0615087,0.0932882,5.40E-37,0.00145384
1600,0.000230709,0.22467,0.00315702,0.295409,1.64E-13,0.0181527,0.156296,0.0544942,0.0867018,6.70E-37,0.0012909
1700,0.000161895,0.220566,0.00245685,0.306899,1.95E-13,0.0152176,0.168377,0.0483299,0.0803636,8.13E-37,0.00116105
1800,0.000115618,0.216365,0.00193213,0.317096,2.29E-13,0.0128173,0.179715,0.0428482,0.0741237,9.63E-37,0.0010605
1900,8.42E-05,0.212667,0.00153636,0.326343,2.68E-13,0.0108393,0.190068,0.0378988,0.0677991,1.10E-36,0.00098822
2000,6.26E-05,0.210116,0.00123662,0.335052,3.12E-13,0.00919815,0.199123,0.0333597,0.0612264,1.21E-36,0.000945475
2100,4.77E-05,0.209236,0.00100888,0.343647,3.62E-13,0.00783148,0.20662,0.0291733,0.0544029,1.25E-36,0.000934217
2200,3.73E-05,0.20998,0.000833513,0.351491,4.16E-13,0.00667123,0.211564,0.0252175,0.0471971,1.21E-36,0.000957108
2300,3.00E-05,0.213439,0.00070028,0.360288,4.78E-13,0.00570759,0.214741,0.0216183,0.0400881,1.09E-36,0.00102296
2400,2.45E-05,0.217153,0.000595226,0.368692,0.00112658,0.00492002,0.216984,0.0185948,0.034021,9.55E-37,0.00111165
2500,2.00E-05,0.218765,0.000510466,0.377003,0.00129093,0.00431316,0.22104,0.0163943,0.0298297,8.85E-37,0.00118638
2600,1.63E-05,0.217237,0.00043836,0.383393,0.00147074,0.00381741,0.225947,0.0147133,0.0268424,8.60E-37,0.00123362
2700,1.32E-05,0.214201,0.000378478,0.389659,0.00166773,0.00341688,0.232316,0.0134302,0.0246983,8.60E-37,0.00126308
2800,1.06E-05,0.208312,0.000325488,0.39343,0.00188808,0.00306892,0.239182,0.0124006,0.0231888,9.08E-37,0.00125886
2900,8.53E-06,0.202224,0.000279736,0.39612,0.00212532,0.00275214,0.24539,0.0114237,0.021704,9.49E-37,0.00125128
3000,6.88E-06,0.195922,0.000241335,0.398548,0.00239383,0.00248134,0.252073,0.0106015,0.0205137,1.01E-36,0.00123765
3100,5.56E-06,0.189542,0.000208328,0.399798,0.00268427,0.00223467,0.257885,0.00981377,0.0193149,1.06E-36,0.00122737
3200,4.53E-06,0.183936,0.000180475,0.401311,0.00301009,0.002015,0.263496,0.00907789,0.0181401,1.11E-36,0.00122469
3300,3.71E-06,0.179306,0.000156644,0.402384,0.00337142,0.00181019,0.267534,0.0083221,0.0168008,1.12E-36,0.00124016
3400,3.07E-06,0.175928,0.000135962,0.403559,0.00377491,0.00161603,0.27002,0.00753363,0.0152657,1.09E-36,0.00127238
3500,2.57E-06,0.17382,0.000119382,0.406623,0.00422455,0.00145538,0.273202,0.00686076,0.013914,1.05E-36,0.00132749
3600,2.16E-06,0.171368,0.000104786,0.408299,0.00470189,0.00130818,0.275127,0.00622616,0.0126171,9.94E-37,0.00138714
3700,1.82E-06,0.16929,9.21E-05,0.410124,0.00526187,0.00117581,0.27676,0.00564205,0.0114121,9.41E-37,0.001456
3800,1.53E-06,0.167564,8.13E-05,0.412468,0.00589189,0.00105921,0.278538,0.00511859,0.0103212,8.84E-37,0.00153408
3900,1.30E-06,0.16606,7.17E-05,0.4136,0.00656814,0.000950322,0.278301,0.00460335,0.00920823,8.03E-37,0.00163445
4000,1.12E-06,0.165502,6.36E-05,0.416246,0.00733601,0.000854987,0.27848,0.00414071,0.00819418,7.21E-37,0.00176072
4100,9.55E-07,0.164458,5.65E-05,0.418454,0.00818691,0.000771619,0.278868,0.00374287,0.00734069,6.53E-37,0.00188914
4200,8.16E-07,0.163365,5.01E-05,0.420628,0.00916296,0.000695714,0.27926,0.00338026,0.00657061,5.93E-37,0.00201912
4300,7.01E-07,0.162289,4.46E-05,0.421982,0.0101685,0.000627308,0.278483,0.00304429,0.00584655,5.26E-37,0.00217786
4400,5.98E-07,0.160841,3.96E-05,0.423862,0.0113704,0.000566643,0.27913,0.0027592,0.00526189,4.83E-37,0.0023187
4500,5.10E-07,0.158299,3.52E-05,0.424307,0.0126257,0.000514329,0.279822,0.00252089,0.00478865,4.51E-37,0.00245352
4600,4.34E-07,0.155706,3.13E-05,0.425112,0.0140719,0.000468012,0.281163,0.00231222,0.00438162,4.27E-37,0.00258587
4700,3.71E-07,0.153283,2.80E-05,0.42643,0.0156354,0.000427343,0.282959,0.00212859,0.00402427,4.03E-37,0.00273136
4800,3.14E-07,0.149644,2.49E-05,0.426628,0.0173535,0.000391529,0.285656,0.00197745,0.0037518,3.95E-37,0.0028175
4900,2.65E-07,0.14522,2.21E-05,0.425297,0.0191959,0.000358714,0.28816,0.00184279,0.00352113,3.95E-37,0.00287408
5000,2.23E-07,0.140827,1.97E-05,0.424297,0.0212821,0.000329211,0.291501,0.00172467,0.00332909,4.03E-37,0.00291823
5100,1.88E-07,0.136301,1.74E-05,0.422154,0.0234398,0.000301419,0.293874,0.00160894,0.00313464,4.08E-37,0.00295859
5200,1.59E-07,0.132468,1.55E-05,0.420215,0.02589,0.000275283,0.295392,0.00149219,0.00292479,4.05E-37,0.00302785
5300,1.34E-07,0.128437,1.38E-05,0.418018,0.0284751,0.00025218,0.297307,0.00139081,0.00274796,4.05E-37,0.00308241
5400,1.14E-07,0.124691,1.23E-05,0.416487,0.0313375,0.000231652,0.299836,0.00130039,0.00259108,4.06E-37,0.0031345
5500,9.64E-08,0.120813,1.09E-05,0.414147,0.0344357,0.000212729,0.301874,0.00121585,0.00244429,4.08E-37,0.00318359
5600,8.19E-08,0.11717,9.72E-06,0.411307,0.0377752,0.000194882,0.30293,0.00113184,0.00229162,4.07E-37,0.00324642
5700,6.95E-08,0.113443,8.66E-06,0.408349,0.0414329,0.00017895,0.304399,0.00105792,0.00216149,4.12E-37,0.00329321
5800,5.91E-08,0.110037,7.72E-06,0.405171,0.045418,0.000163921,0.304957,0.000983852,0.0020229,4.10E-37,0.00335272
5900,5.07E-08,0.107271,6.91E-06,0.402894,0.0496379,0.000150279,0.30527,0.00091271,0.00188181,3.98E-37,0.00345113
6000,4.34E-08,0.104374,6.17E-06,0.399724,0.0542127,0.000137436,0.304817,0.000844462,0.00174571,3.86E-37,0.00354519
6100,3.73E-08,0.102001,5.52E-06,0.396686,0.0590759,0.000125352,0.303157,0.000775673,0.00160017,3.63E-37,0.00368609
6200,3.22E-08,0.0998838,4.94E-06,0.393882,0.0644977,0.000114264,0.301223,0.000710964,0.00146142,3.40E-37,0.00385166
6300,2.78E-08,0.097845,4.42E-06,0.390727,0.0702614,0.000103877,0.298597,0.000648997,0.00132721,3.13E-37,0.00402652
6400,2.41E-08,0.0961806,3.97E-06,0.38826,0.0765505,9.47E-05,0.295953,0.000592551,0.00120293,2.87E-37,0.00424957
6500,2.09E-08,0.0944251,3.56E-06,0.38559,0.0834539,8.63E-05,0.293345,0.000541485,0.00109187,2.63E-37,0.00447579
6600,1.81E-08,0.0924734,3.19E-06,0.38204,0.090696,7.85E-05,0.29008,0.000493465,0.000988381,2.41E-37,0.00470385
6700,1.57E-08,0.0903078,2.86E-06,0.3781,0.0979129,7.16E-05,0.287013,0.000452034,0.000900532,2.21E-37,0.00492684
6800,1.36E-08,0.088112,2.57E-06,0.374352,0.105706,6.55E-05,0.284458,0.000415496,0.000824275,2.05E-37,0.00514696
6900,1.18E-08,0.0858941,2.31E-06,0.370159,0.113918,5.98E-05,0.281512,0.000381715,0.000754313,1.91E-37,0.00537795
7000,1.01E-08,0.083357,2.07E-06,0.364922,0.122617,5.46E-05,0.278171,0.0003504,0.000690714,1.79E-37,0.00556819
7100,8.77E-09,0.080966,1.86E-06,0.360806,0.132199,5.01E-05,0.27624,0.000324497,0.000639407,1.71E-37,0.00575293
7200,7.55E-09,0.0781908,1.67E-06,0.355278,0.141734,4.60E-05,0.273689,0.000300734,0.000593552,1.64E-37,0.00589449
7300,6.50E-09,0.0755353,1.50E-06,0.350443,0.152096,4.24E-05,0.272047,0.000280329,0.000555129,1.60E-37,0.0060299
7400,5.57E-09,0.0723144,1.34E-06,0.342865,0.161809,3.88E-05,0.268468,0.00026,0.000517084,1.55E-37,0.0060977
7500,4.80E-09,0.069627,1.21E-06,0.337207,0.172817,3.57E-05,0.266164,0.000242324,0.000483505,1.51E-37,0.00619639
7600,4.11E-09,0.0668542,1.08E-06,0.331093,0.183889,3.28E-05,0.263787,0.00022564,0.000452448,1.47E-37,0.00623394
7700,3.53E-09,0.0640707,9.74E-07,0.325035,0.195908,3.03E-05,0.261922,0.000211536,0.000427311,1.47E-37,0.00625439
7800,3.03E-09,0.0610409,8.74E-07,0.318015,0.207701,2.80E-05,0.259908,0.000199112,0.000406344,1.49E-37,0.00620871
7900,2.61E-09,0.0583254,7.88E-07,0.311435,0.219078,2.60E-05,0.257648,0.00018726,0.000385156,1.48E-37,0.00620498
8000,2.25E-09,0.0558027,7.11E-07,0.305067,0.230353,2.40E-05,0.255229,0.000175878,0.000364154,1.46E-37,0.00620861
8100,1.94E-09,0.0531837,6.42E-07,0.298363,0.24213,2.23E-05,0.253102,0.000166072,0.00034722,1.47E-37,0.00616082
8200,1.67E-09,0.0505796,5.78E-07,0.290877,0.253988,2.06E-05,0.249973,0.000156181,0.000329522,1.48E-37,0.00609506
8300,1.46E-09,0.048378,5.23E-07,0.284399,0.265869,1.91E-05,0.24689,0.000146718,0.000311294,1.45E-37,0.0060915
8400,1.26E-09,0.0462226,4.73E-07,0.277719,0.278084,1.77E-05,0.243523,0.000137668,0.000293729,1.42E-37,0.00607147
8500,1.10E-09,0.0441142,4.30E-07,0.271422,0.29009,1.65E-05,0.240923,0.000130021,0.000279598,1.41E-37,0.00602745
8600,9.58E-10,0.0420615,3.90E-07,0.264866,0.301829,1.53E-05,0.237927,0.000122786,0.000266164,1.41E-37,0.00597758
8700,8.34E-10,0.0400309,3.54E-07,0.258421,0.313901,1.43E-05,0.235362,0.000116451,0.000254973,1.42E-37,0.00588889
8800,7.26E-10,0.0380126,3.21E-07,0.251676,0.326261,1.33E-05,0.232568,0.000110498,0.000244615,1.45E-37,0.00577175
8900,6.33E-10,0.0361212,2.93E-07,0.245323,0.337847,1.25E-05,0.230088,0.000105206,0.000235519,1.47E-37,0.0056581
9000,5.53E-10,0.0342919,2.66E-07,0.238608,0.349939,1.16E-05,0.226937,9.98E-05,0.000225932,1.50E-37,0.00554543
9100,4.86E-10,0.0327018,2.43E-07,0.23269,0.361502,1.09E-05,0.223977,9.47E-05,0.000216174,1.50E-37,0.00547016
9200,4.25E-10,0.0311175,2.21E-07,0.226101,0.37326,1.01E-05,0.220017,8.92E-05,0.000205166,1.49E-37,0.00537331
9300,3.76E-10,0.0299713,2.01E-07,0.220734,0.382658,9.35E-06,0.21541,8.29E-05,0.000190281,1.39E-37,0.00538781
