name,stra.13663,stra.13664,stra.13673,stra.13784,stra.13785,stra.13791,stra.13905,stra.13906,stra.14026,stra.14147,stra.14518,stra.14642,stra.13321
764100,8.39912e-323,2.71736e-322,4.09E-163,2.17389e-322,3.7549e-322,2.95E-289,3.0138e-322,2.58E-171,9.30E-188,9.48E-189,0.0129324,0.791256,1.0E-323
764200,8.39912e-323,2.71736e-322,1.89E-163,2.17389e-322,3.7549e-322,1.92E-289,3.0138e-322,1.89E-171,5.79E-188,7.18E-189,0.0128173,0.792406,1.0E-323
764300,8.39912e-323,2.66795e-322,8.79E-164,2.17389e-322,3.7549e-322,1.25E-289,3.0138e-322,1.39E-171,3.61E-188,5.46E-189,0.0127295,0.795219,1.0E-323
764400,8.39912e-323,2.66795e-322,4.07E-164,2.17389e-322,3.7549e-322,8.15E-290,3.0138e-322,1.02E-171,2.25E-188,4.15E-189,0.0128036,0.794797,1.0E-323
764500,8.39912e-323,2.66795e-322,1.89E-164,2.17389e-322,3.7549e-322,5.31E-290,3.0138e-322,7.47E-172,1.40E-188,3.16E-189,0.0129038,0.793186,1.0E-323
764600,8.39912e-323,2.66795e-322,8.76E-165,2.17389e-322,3.7549e-322,0.000873154,3.0138e-322,5.48E-172,8.74E-189,2.40E-189,0.0130134,0.790385,1.0E-323
764700,8.39912e-323,2.66795e-322,4.09E-165,2.17389e-322,3.7549e-322,0.000571493,3.0138e-322,4.03E-172,5.48E-189,1.84E-189,0.0131328,0.788284,1.0E-323
764800,8.39912e-323,2.66795e-322,1.91E-165,2.17389e-322,3.7549e-322,0.000375162,3.0138e-322,2.98E-172,3.44E-189,1.41E-189,0.0132692,0.786794,1.0E-323
764900,8.39912e-323,2.66795e-322,8.98E-166,2.17389e-322,3.7549e-322,0.000246874,3.0138e-322,2.20E-172,2.16E-189,1.08E-189,0.0134499,0.785487,1.0E-323
765000,8.39912e-323,2.66795e-322,4.21E-166,2.17389e-322,3.7549e-322,0.000162105,3.0138e-322,1.62E-172,1.36E-189,8.22E-190,0.0135208,0.784944,1.0E-323
765100,8.39912e-323,2.66795e-322,1.98E-166,2.17389e-322,3.7549e-322,0.000106395,3.0138e-322,1.20E-172,8.52E-190,6.27E-190,0.01348,0.785096,1.0E-323
765200,8.39912e-323,2.66795e-322,9.27E-167,2.17389e-322,3.7549e-322,6.98E-05,3.0138e-322,8.83E-173,5.35E-190,4.79E-190,0.0135716,0.784079,1.0E-323
765300,8.39912e-323,2.66795e-322,4.36E-167,2.17389e-322,3.7549e-322,4.59E-05,3.0138e-322,6.52E-173,3.36E-190,3.67E-190,0.0136851,0.782009,1.0E-323
765400,8.39912e-323,2.66795e-322,2.06E-167,2.17389e-322,3.7549e-322,3.03E-05,3.0138e-322,4.82E-173,2.12E-190,2.80E-190,0.0137284,0.781196,1.0E-323
765500,8.39912e-323,2.66795e-322,9.71E-168,2.17389e-322,3.7549e-322,2.00E-05,3.0138e-322,3.57E-173,1.34E-190,2.15E-190,0.0138001,0.780102,1.0E-323
765600,8.39912e-323,2.66795e-322,4.60E-168,2.17389e-322,3.7549e-322,1.32E-05,3.0138e-322,2.65E-173,8.42E-191,1.65E-190,0.0138678,0.778983,1.0E-323
765700,8.39912e-323,2.66795e-322,2.18E-168,2.17389e-322,3.7549e-322,8.72E-06,3.0138e-322,1.96E-173,5.33E-191,1.27E-190,0.0140146,0.776374,1.0E-323
765800,8.39912e-323,2.66795e-322,1.03E-168,2.17389e-322,3.7549e-322,5.78E-06,3.0138e-322,1.46E-173,3.38E-191,9.75E-191,0.0141093,0.775391,1.0E-323
765900,8.39912e-323,2.66795e-322,4.91E-169,2.17389e-322,3.7549e-322,3.83E-06,3.0138e-322,1.09E-173,2.15E-191,7.51E-191,0.0141179,0.774338,1.0E-323
766000,8.39912e-323,2.66795e-322,2.34E-169,2.17389e-322,3.7549e-322,2.54E-06,3.0138e-322,8.11E-174,1.36E-191,5.76E-191,0.0140984,0.774811,1.0E-323
766100,8.39912e-323,2.66795e-322,1.12E-169,2.17389e-322,3.7549e-322,1.69E-06,3.0138e-322,6.05E-174,8.64E-192,4.43E-191,0.0141205,0.774299,1.0E-323
766200,8.39912e-323,2.66795e-322,5.37E-170,2.17389e-322,3.7549e-322,1.13E-06,3.0138e-322,4.52E-174,5.50E-192,3.42E-191,0.0142521,0.772869,1.0E-323
766300,8.39912e-323,2.66795e-322,2.58E-170,2.17389e-322,3.7549e-322,7.54E-07,3.0138e-322,3.37E-174,3.50E-192,2.64E-191,0.0143253,0.770415,1.0E-323
766400,8.39912e-323,2.66795e-322,1.24E-170,2.17389e-322,3.7549e-322,5.03E-07,3.0138e-322,2.52E-174,2.23E-192,2.03E-191,0.0141747,0.770237,1.0E-323
766500,8.39912e-323,2.66795e-322,5.96E-171,2.17389e-322,3.7549e-322,3.36E-07,3.0138e-322,1.88E-174,1.41E-192,1.56E-191,0.0138333,0.773751,1.0E-323
766600,8.39912e-323,2.66795e-322,2.84E-171,2.17389e-322,3.7549e-322,2.23E-07,3.0138e-322,1.40E-174,8.94E-193,1.19E-191,0.013525,0.777956,1.0E-323
766700,8.39912e-323,2.66795e-322,1.35E-171,2.17389e-322,3.7549e-322,1.48E-07,3.0138e-322,1.04E-174,5.67E-193,9.18E-192,0.0133652,0.781431,1.0E-323
766800,8.39912e-323,2.66795e-322,6.40E-172,2.17389e-322,3.7549e-322,9.81E-08,3.0138e-322,7.76E-175,3.59E-193,7.06E-192,0.0131761,0.783433,1.0E-323
766900,8.39912e-323,2.66795e-322,3.01E-172,2.17389e-322,3.7549e-322,6.47E-08,3.0138e-322,5.75E-175,2.26E-193,5.41E-192,0.0130545,0.784358,1.0E-323
767000,8.39912e-323,2.66795e-322,1.41E-172,2.17389e-322,3.7549e-322,4.25E-08,3.0138e-322,4.26E-175,1.43E-193,4.15E-192,0.0129692,0.785731,1.0E-323
767100,8.39912e-323,2.66795e-322,6.64E-173,2.17389e-322,3.7549e-322,2.80E-08,3.0138e-322,3.15E-175,8.98E-194,3.18E-192,0.012968,0.786122,1.0E-323
767200,8.39912e-323,2.66795e-322,3.11E-173,2.17389e-322,3.7549e-322,1.84E-08,3.0138e-322,2.32E-175,5.62E-194,2.42E-192,0.0128045,0.78752,1.0E-323
767300,8.39912e-323,2.66795e-322,1.45E-173,2.17389e-322,3.7549e-322,1.20E-08,3.0138e-322,1.71E-175,3.53E-194,1.85E-192,0.0127725,0.788371,1.0E-323
767400,8.39912e-323,2.66795e-322,6.81E-174,2.17389e-322,3.7549e-322,7.92E-09,3.0138e-322,1.27E-175,2.22E-194,1.42E-192,0.0128917,0.787768,1.0E-323
767500,8.39912e-323,2.66795e-322,3.19E-174,2.17389e-322,3.7549e-322,5.20E-09,3.0138e-322,9.33E-176,1.39E-194,1.08E-192,0.0128465,0.788407,1.0E-323
767600,8.39912e-323,2.66795e-322,1.49E-174,2.17389e-322,3.7549e-322,3.40E-09,3.0138e-322,6.88E-176,8.73E-195,8.26E-193,0.0127625,0.788519,1.0E-323
767700,8.39912e-323,2.66795e-322,6.90E-175,2.17389e-322,3.7549e-322,2.22E-09,3.0138e-322,5.06E-176,5.45E-195,6.28E-193,0.0125937,0.792201,1.0E-323
767800,8.39912e-323,2.66795e-322,3.21E-175,2.17389e-322,3.7549e-322,1.45E-09,3.0138e-322,3.72E-176,3.41E-195,4.79E-193,0.0127098,0.790915,1.0E-323
767900,8.39912e-323,2.66795e-322,1.50E-175,2.17389e-322,3.7549e-322,9.49E-10,3.0138e-322,2.74E-176,2.13E-195,3.66E-193,0.0128029,0.789433,1.0E-323
768000,8.39912e-323,2.66795e-322,7.01E-176,2.17389e-322,3.7549e-322,6.23E-10,3.0138e-322,2.02E-176,1.34E-195,2.80E-193,0.0129901,0.786501,1.0E-323
768100,8.39912e-323,2.66795e-322,3.27E-176,2.17389e-322,3.7549e-322,4.07E-10,3.0138e-322,1.48E-176,8.38E-196,2.13E-193,0.0129238,0.785599,1.0E-323
768200,8.39912e-323,2.66795e-322,1.53E-176,2.17389e-322,3.7549e-322,2.67E-10,3.0138e-322,1.10E-176,5.26E-196,1.63E-193,0.0129884,0.785955,1.0E-323
768300,8.39912e-323,2.66795e-322,7.16E-177,2.17389e-322,3.7549e-322,1.75E-10,3.0138e-322,8.10E-177,3.31E-196,1.25E-193,0.0130229,0.784527,1.0E-323
768400,8.39912e-323,2.66795e-322,3.35E-177,2.17389e-322,3.7549e-322,1.15E-10,3.0138e-322,5.99E-177,2.08E-196,9.54E-194,0.0129644,0.786167,1.0E-323
768500,8.39912e-323,2.66795e-322,1.57E-177,2.17389e-322,3.7549e-322,7.55E-11,3.0138e-322,4.42E-177,1.31E-196,7.30E-194,0.0130203,0.786448,1.0E-323
768600,8.39912e-323,2.66795e-322,7.37E-178,2.17389e-322,3.7549e-322,4.96E-11,3.0138e-322,3.26E-177,8.22E-197,5.58E-194,0.0131589,0.782079,1.0E-323
768700,8.39912e-323,2.66795e-322,3.47E-178,2.17389e-322,3.7549e-322,3.27E-11,3.0138e-322,2.41E-177,5.17E-197,4.27E-194,0.0131748,0.781498,1.0E-323
768800,8.39912e-323,2.66795e-322,1.65E-178,2.17389e-322,3.7549e-322,2.16E-11,3.0138e-322,1.79E-177,3.27E-197,3.28E-194,0.0133373,0.779897,1.0E-323
768900,8.39912e-323,2.66795e-322,7.82E-179,2.17389e-322,3.7549e-322,1.43E-11,3.0138e-322,1.33E-177,2.07E-197,2.52E-194,0.0133632,0.779391,1.0E-323
769000,8.39912e-323,2.66795e-322,3.71E-179,2.17389e-322,3.7549e-322,9.49E-12,3.0138e-322,9.87E-178,1.31E-197,1.94E-194,0.0134744,0.776467,1.0E-323
769100,8.39912e-323,2.66795e-322,1.76E-179,2.17389e-322,3.7549e-322,6.30E-12,3.0138e-322,7.35E-178,8.30E-198,1.49E-194,0.0135533,0.776353,1.0E-323
769200,8.39912e-323,2.66795e-322,8.41E-180,2.17389e-322,3.7549e-322,4.18E-12,3.0138e-322,5.47E-178,5.26E-198,1.15E-194,0.0135973,0.775072,1.0E-323
769300,8.39912e-323,2.66795e-322,4.01E-180,2.17389e-322,3.7549e-322,2.78E-12,3.0138e-322,4.08E-178,3.35E-198,8.86E-195,0.0136576,0.773266,1.0E-323
769400,8.39912e-323,2.66795e-322,1.91E-180,2.17389e-322,3.7549e-322,1.85E-12,3.0138e-322,3.04E-178,2.13E-198,6.82E-195,0.0137276,0.770446,1.0E-323
769500,8.39912e-323,2.66795e-322,9.16E-181,2.17389e-322,3.7549e-322,1.23E-12,3.0138e-322,2.26E-178,1.35E-198,5.24E-195,0.0136,0.773291,1.0E-323
769600,8.39912e-323,2.66795e-322,4.37E-181,2.17389e-322,3.7549e-322,8.15E-13,3.0138e-322,1.69E-178,8.58E-199,4.03E-195,0.0135209,0.773181,1.0E-323
769700,8.39912e-323,2.66795e-322,2.09E-181,2.17389e-322,3.7549e-322,5.43E-13,3.0138e-322,1.26E-178,5.46E-199,3.11E-195,0.0135013,0.774082,1.0E-323
769800,8.39912e-323,2.66795e-322,9.97E-182,2.17389e-322,3.7549e-322,3.61E-13,3.0138e-322,9.39E-179,3.46E-199,2.39E-195,0.013381,0.776055,1.0E-323
769900,8.39912e-323,2.66795e-322,4.73E-182,2.17389e-322,3.7549e-322,2.39E-13,3.0138e-322,6.98E-179,2.19E-199,1.83E-195,0.0132494,0.777757,1.0E-323
770000,8.39912e-323,2.66795e-322,2.25E-182,2.17389e-322,3.7549e-322,1.58E-13,3.0138e-322,5.20E-179,1.39E-199,1.41E-195,0.0131897,0.779239,1.0E-323
770100,8.39912e-323,2.66795e-322,1.07E-182,2.17389e-322,3.7549e-322,1.05E-13,3.0138e-322,3.87E-179,8.81E-200,1.09E-195,0.0131813,0.778256,1.0E-323
770200,8.39912e-323,2.66795e-322,5.06E-183,2.17389e-322,3.7549e-322,6.95E-14,3.0138e-322,2.88E-179,5.58E-200,8.35E-196,0.0130919,0.779809,1.0E-323
770300,8.39912e-323,2.66795e-322,2.39E-183,2.17389e-322,3.7549e-322,4.60E-14,3.0138e-322,2.14E-179,3.53E-200,6.42E-196,0.013035,0.779163,1.0E-323
770400,8.39912e-323,2.66795e-322,1.13E-183,2.17389e-322,3.7549e-322,3.04E-14,3.0138e-322,1.59E-179,2.24E-200,4.93E-196,0.0128304,0.780253,1.0E-323
770500,8.39912e-323,2.66795e-322,5.34E-184,2.17389e-322,3.7549e-322,2.01E-14,3.0138e-322,1.18E-179,1.41E-200,3.77E-196,0.0126061,0.783268,1.0E-323
770600,8.39912e-323,2.66795e-322,2.52E-184,2.17389e-322,3.7549e-322,1.32E-14,3.0138e-322,8.75E-180,8.90E-201,2.89E-196,0.0125287,0.784861,1.0E-323
770700,8.39912e-323,2.66795e-322,1.18E-184,2.17389e-322,3.7549e-322,8.69E-15,3.0138e-322,6.45E-180,5.58E-201,2.20E-196,0.0122874,0.789399,1.0E-323
770800,8.39912e-323,2.66795e-322,5.50E-185,2.17389e-322,3.7549e-322,5.69E-15,3.0138e-322,4.75E-180,3.49E-201,1.68E-196,0.0122039,0.790549,1.0E-323
770900,8.39912e-323,2.66795e-322,2.57E-185,2.17389e-322,3.7549e-322,3.73E-15,3.0138e-322,3.50E-180,2.19E-201,1.29E-196,0.01222,0.791445,1.0E-323
771000,8.39912e-323,2.66795e-322,1.19E-185,2.17389e-322,3.7549e-322,2.44E-15,3.0138e-322,2.58E-180,1.37E-201,9.81E-197,0.0122199,0.791067,1.0E-323
771100,8.39912e-323,2.66795e-322,5.54E-186,2.17389e-322,3.7549e-322,1.59E-15,3.0138e-322,1.90E-180,8.58E-202,7.48E-197,0.0122232,0.791818,1.0E-323
771200,8.39912e-323,2.66795e-322,2.57E-186,2.17389e-322,3.7549e-322,1.04E-15,3.0138e-322,1.39E-180,5.36E-202,5.69E-197,0.0122341,0.790556,1.0E-323
771300,8.39912e-323,2.66795e-322,1.20E-186,2.17389e-322,3.7549e-322,6.77E-16,3.0138e-322,1.02E-180,3.35E-202,4.33E-197,0.0122918,0.790182,1.0E-323
771400,8.39912e-323,2.66795e-322,5.58E-187,2.17389e-322,3.7549e-322,4.43E-16,3.0138e-322,7.53E-181,2.09E-202,3.31E-197,0.0123841,0.789347,1.0E-323
771500,8.39912e-323,2.66795e-322,2.61E-187,2.17389e-322,3.7549e-322,2.90E-16,3.0138e-322,5.54E-181,1.31E-202,2.52E-197,0.0125147,0.785506,1.0E-323
771600,8.39912e-323,2.66795e-322,1.22E-187,2.17389e-322,3.7549e-322,1.91E-16,3.0138e-322,4.09E-181,8.24E-203,1.93E-197,0.0126714,0.783914,1.0E-323
771700,8.39912e-323,2.66795e-322,5.75E-188,2.17389e-322,3.7549e-322,1.25E-16,3.0138e-322,3.02E-181,5.18E-203,1.48E-197,0.0127639,0.783198,1.0E-323
771800,8.39912e-323,2.66795e-322,2.71E-188,2.17389e-322,3.7549e-322,8.26E-17,3.0138e-322,2.23E-181,3.26E-203,1.13E-197,0.0129261,0.780254,1.0E-323
771900,8.39912e-323,2.66795e-322,1.28E-188,2.17389e-322,3.7549e-322,5.45E-17,3.0138e-322,1.65E-181,2.06E-203,8.66E-198,0.0129287,0.781449,1.0E-323
772000,8.39912e-323,2.66795e-322,6.00E-189,2.17389e-322,3.7549e-322,3.58E-17,3.0138e-322,1.22E-181,1.29E-203,6.62E-198,0.0128607,0.782631,1.0E-323
772100,8.39912e-323,2.66795e-322,2.83E-189,2.17389e-322,3.7549e-322,2.36E-17,3.0138e-322,9.06E-182,8.17E-204,5.08E-198,0.0130246,0.780271,1.0E-323
772200,8.39912e-323,2.66795e-322,1.34E-189,2.17389e-322,3.7549e-322,1.56E-17,3.0138e-322,6.70E-182,5.15E-204,3.89E-198,0.0130935,0.778441,1.0E-323
772300,8.39912e-323,2.66795e-322,6.36E-190,2.17389e-322,3.7549e-322,1.03E-17,3.0138e-322,4.97E-182,3.25E-204,2.98E-198,0.0131934,0.776261,1.0E-323
