Strategy_Type,p1,p2,p3,p4
stra.11597,0.8,0.7,0.9,0.2
stra.11598,0.8,0.7,0.9,0.3
stra.11599,0.8,0.7,0.9,0.4
stra.11600,0.8,0.7,0.9,0.5
stra.11601,0.8,0.7,0.9,0.6
stra.11602,0.8,0.7,0.9,0.7
stra.11603,0.8,0.7,0.9,0.8
stra.11604,0.8,0.7,0.9,0.9
stra.11605,0.8,0.7,0.9,0.99
stra.11606,0.8,0.7,0.99,0.01
stra.11607,0.8,0.7,0.99,0.1
stra.11608,0.8,0.7,0.99,0.2
stra.11609,0.8,0.7,0.99,0.3
stra.11610,0.8,0.7,0.99,0.4
stra.11611,0.8,0.7,0.99,0.5
stra.11612,0.8,0.7,0.99,0.6
stra.11613,0.8,0.7,0.99,0.7
stra.11614,0.8,0.7,0.99,0.8
stra.11615,0.8,0.7,0.99,0.9
stra.11616,0.8,0.7,0.99,0.99
stra.11617,0.8,0.8,0.01,0.01
stra.11618,0.8,0.8,0.01,0.1
stra.11619,0.8,0.8,0.01,0.2
stra.11620,0.8,0.8,0.01,0.3
stra.11621,0.8,0.8,0.01,0.4
stra.11622,0.8,0.8,0.01,0.5
stra.11623,0.8,0.8,0.01,0.6
stra.11624,0.8,0.8,0.01,0.7
stra.11625,0.8,0.8,0.01,0.8
stra.11626,0.8,0.8,0.01,0.9
stra.11627,0.8,0.8,0.01,0.99
stra.11628,0.8,0.8,0.1,0.01
stra.11629,0.8,0.8,0.1,0.1
stra.11630,0.8,0.8,0.1,0.2
stra.11631,0.8,0.8,0.1,0.3
stra.11632,0.8,0.8,0.1,0.4
stra.11633,0.8,0.8,0.1,0.5
stra.11634,0.8,0.8,0.1,0.6
stra.11635,0.8,0.8,0.1,0.7
stra.11636,0.8,0.8,0.1,0.8
stra.11637,0.8,0.8,0.1,0.9
stra.11638,0.8,0.8,0.1,0.99
stra.11639,0.8,0.8,0.2,0.01
stra.11640,0.8,0.8,0.2,0.1
stra.11641,0.8,0.8,0.2,0.2
stra.11642,0.8,0.8,0.2,0.3
stra.11643,0.8,0.8,0.2,0.4
stra.11644,0.8,0.8,0.2,0.5
stra.11645,0.8,0.8,0.2,0.6
stra.11646,0.8,0.8,0.2,0.7
stra.11647,0.8,0.8,0.2,0.8
stra.11648,0.8,0.8,0.2,0.9
stra.11649,0.8,0.8,0.2,0.99
stra.11650,0.8,0.8,0.3,0.01
stra.11651,0.8,0.8,0.3,0.1
stra.11652,0.8,0.8,0.3,0.2
stra.11653,0.8,0.8,0.3,0.3
stra.11654,0.8,0.8,0.3,0.4
stra.11655,0.8,0.8,0.3,0.5
stra.11656,0.8,0.8,0.3,0.6
stra.11657,0.8,0.8,0.3,0.7
stra.11658,0.8,0.8,0.3,0.8
stra.11659,0.8,0.8,0.3,0.9
stra.11660,0.8,0.8,0.3,0.99
stra.11661,0.8,0.8,0.4,0.01
stra.11662,0.8,0.8,0.4,0.1
stra.11663,0.8,0.8,0.4,0.2
stra.11664,0.8,0.8,0.4,0.3
stra.11665,0.8,0.8,0.4,0.4
stra.11666,0.8,0.8,0.4,0.5
stra.11667,0.8,0.8,0.4,0.6
stra.11668,0.8,0.8,0.4,0.7
stra.11669,0.8,0.8,0.4,0.8
stra.11670,0.8,0.8,0.4,0.9
stra.11671,0.8,0.8,0.4,0.99
stra.11672,0.8,0.8,0.5,0.01
stra.11673,0.8,0.8,0.5,0.1
stra.11674,0.8,0.8,0.5,0.2
stra.11675,0.8,0.8,0.5,0.3
stra.11676,0.8,0.8,0.5,0.4
stra.11677,0.8,0.8,0.5,0.5
stra.11678,0.8,0.8,0.5,0.6
stra.11679,0.8,0.8,0.5,0.7
stra.11680,0.8,0.8,0.5,0.8
stra.11681,0.8,0.8,0.5,0.9
stra.11682,0.8,0.8,0.5,0.99
stra.11683,0.8,0.8,0.6,0.01
stra.11684,0.8,0.8,0.6,0.1
stra.11685,0.8,0.8,0.6,0.2
stra.11686,0.8,0.8,0.6,0.3
stra.11687,0.8,0.8,0.6,0.4
stra.11688,0.8,0.8,0.6,0.5
stra.11689,0.8,0.8,0.6,0.6
stra.11690,0.8,0.8,0.6,0.7
stra.11691,0.8,0.8,0.6,0.8
stra.11692,0.8,0.8,0.6,0.9
stra.11693,0.8,0.8,0.6,0.99
stra.11694,0.8,0.8,0.7,0.01
stra.11695,0.8,0.8,0.7,0.1
stra.11696,0.8,0.8,0.7,0.2
stra.11697,0.8,0.8,0.7,0.3
stra.11698,0.8,0.8,0.7,0.4
stra.11699,0.8,0.8,0.7,0.5
stra.11700,0.8,0.8,0.7,0.6
stra.11701,0.8,0.8,0.7,0.7
stra.11702,0.8,0.8,0.7,0.8
stra.11703,0.8,0.8,0.7,0.9
stra.11704,0.8,0.8,0.7,0.99
stra.11705,0.8,0.8,0.8,0.01
stra.11706,0.8,0.8,0.8,0.1
stra.11707,0.8,0.8,0.8,0.2
stra.11708,0.8,0.8,0.8,0.3
stra.11709,0.8,0.8,0.8,0.4
stra.11710,0.8,0.8,0.8,0.5
stra.11711,0.8,0.8,0.8,0.6
stra.11712,0.8,0.8,0.8,0.7
stra.11713,0.8,0.8,0.8,0.8
stra.11714,0.8,0.8,0.8,0.9
stra.11715,0.8,0.8,0.8,0.99
stra.11716,0.8,0.8,0.9,0.01
stra.11717,0.8,0.8,0.9,0.1
stra.11718,0.8,0.8,0.9,0.2
stra.11719,0.8,0.8,0.9,0.3
stra.11720,0.8,0.8,0.9,0.4
stra.11721,0.8,0.8,0.9,0.5
stra.11722,0.8,0.8,0.9,0.6
stra.11723,0.8,0.8,0.9,0.7
stra.11724,0.8,0.8,0.9,0.8
stra.11725,0.8,0.8,0.9,0.9
stra.11726,0.8,0.8,0.9,0.99
stra.11727,0.8,0.8,0.99,0.01
stra.11728,0.8,0.8,0.99,0.1
stra.11729,0.8,0.8,0.99,0.2
stra.11730,0.8,0.8,0.99,0.3
stra.11731,0.8,0.8,0.99,0.4
stra.11732,0.8,0.8,0.99,0.5
stra.11733,0.8,0.8,0.99,0.6
stra.11734,0.8,0.8,0.99,0.7
stra.11735,0.8,0.8,0.99,0.8
stra.11736,0.8,0.8,0.99,0.9
stra.11737,0.8,0.8,0.99,0.99
stra.11738,0.8,0.9,0.01,0.01
stra.11739,0.8,0.9,0.01,0.1
stra.11740,0.8,0.9,0.01,0.2
stra.11741,0.8,0.9,0.01,0.3
stra.11742,0.8,0.9,0.01,0.4
stra.11743,0.8,0.9,0.01,0.5
stra.11744,0.8,0.9,0.01,0.6
stra.11745,0.8,0.9,0.01,0.7
stra.11746,0.8,0.9,0.01,0.8
stra.11747,0.8,0.9,0.01,0.9
stra.11748,0.8,0.9,0.01,0.99
stra.11749,0.8,0.9,0.1,0.01
stra.11750,0.8,0.9,0.1,0.1
stra.11751,0.8,0.9,0.1,0.2
stra.11752,0.8,0.9,0.1,0.3
stra.11753,0.8,0.9,0.1,0.4
stra.11754,0.8,0.9,0.1,0.5
stra.11755,0.8,0.9,0.1,0.6
stra.11756,0.8,0.9,0.1,0.7
stra.11757,0.8,0.9,0.1,0.8
stra.11758,0.8,0.9,0.1,0.9
stra.11759,0.8,0.9,0.1,0.99
stra.11760,0.8,0.9,0.2,0.01
stra.11761,0.8,0.9,0.2,0.1
stra.11762,0.8,0.9,0.2,0.2
stra.11763,0.8,0.9,0.2,0.3
stra.11764,0.8,0.9,0.2,0.4
stra.11765,0.8,0.9,0.2,0.5
stra.11766,0.8,0.9,0.2,0.6
stra.11767,0.8,0.9,0.2,0.7
stra.11768,0.8,0.9,0.2,0.8
stra.11769,0.8,0.9,0.2,0.9
stra.11770,0.8,0.9,0.2,0.99
stra.11771,0.8,0.9,0.3,0.01
stra.11772,0.8,0.9,0.3,0.1
stra.11773,0.8,0.9,0.3,0.2
stra.11774,0.8,0.9,0.3,0.3
stra.11775,0.8,0.9,0.3,0.4
stra.11776,0.8,0.9,0.3,0.5
stra.11777,0.8,0.9,0.3,0.6
stra.11778,0.8,0.9,0.3,0.7
stra.11779,0.8,0.9,0.3,0.8
stra.11780,0.8,0.9,0.3,0.9
stra.11781,0.8,0.9,0.3,0.99
stra.11782,0.8,0.9,0.4,0.01
stra.11783,0.8,0.9,0.4,0.1
stra.11784,0.8,0.9,0.4,0.2
stra.11785,0.8,0.9,0.4,0.3
stra.11786,0.8,0.9,0.4,0.4
stra.11787,0.8,0.9,0.4,0.5
stra.11788,0.8,0.9,0.4,0.6
stra.11789,0.8,0.9,0.4,0.7
stra.11790,0.8,0.9,0.4,0.8
stra.11791,0.8,0.9,0.4,0.9
stra.11792,0.8,0.9,0.4,0.99
stra.11793,0.8,0.9,0.5,0.01
stra.11794,0.8,0.9,0.5,0.1
stra.11795,0.8,0.9,0.5,0.2
stra.11796,0.8,0.9,0.5,0.3
stra.11797,0.8,0.9,0.5,0.4
stra.11798,0.8,0.9,0.5,0.5
stra.11799,0.8,0.9,0.5,0.6
stra.11800,0.8,0.9,0.5,0.7
stra.11801,0.8,0.9,0.5,0.8
stra.11802,0.8,0.9,0.5,0.9
stra.11803,0.8,0.9,0.5,0.99
stra.11804,0.8,0.9,0.6,0.01
stra.11805,0.8,0.9,0.6,0.1
stra.11806,0.8,0.9,0.6,0.2
stra.11807,0.8,0.9,0.6,0.3
stra.11808,0.8,0.9,0.6,0.4
stra.11809,0.8,0.9,0.6,0.5
stra.11810,0.8,0.9,0.6,0.6
stra.11811,0.8,0.9,0.6,0.7
stra.11812,0.8,0.9,0.6,0.8
stra.11813,0.8,0.9,0.6,0.9
stra.11814,0.8,0.9,0.6,0.99
stra.11815,0.8,0.9,0.7,0.01
stra.11816,0.8,0.9,0.7,0.1
stra.11817,0.8,0.9,0.7,0.2
stra.11818,0.8,0.9,0.7,0.3
stra.11819,0.8,0.9,0.7,0.4
stra.11820,0.8,0.9,0.7,0.5
stra.11821,0.8,0.9,0.7,0.6
stra.11822,0.8,0.9,0.7,0.7
stra.11823,0.8,0.9,0.7,0.8
stra.11824,0.8,0.9,0.7,0.9
stra.11825,0.8,0.9,0.7,0.99
stra.11826,0.8,0.9,0.8,0.01
stra.11827,0.8,0.9,0.8,0.1
stra.11828,0.8,0.9,0.8,0.2
stra.11829,0.8,0.9,0.8,0.3
stra.11830,0.8,0.9,0.8,0.4
stra.11831,0.8,0.9,0.8,0.5
stra.11832,0.8,0.9,0.8,0.6
stra.11833,0.8,0.9,0.8,0.7
stra.11834,0.8,0.9,0.8,0.8
stra.11835,0.8,0.9,0.8,0.9
stra.11836,0.8,0.9,0.8,0.99
stra.11837,0.8,0.9,0.9,0.01
stra.11838,0.8,0.9,0.9,0.1
stra.11839,0.8,0.9,0.9,0.2
stra.11840,0.8,0.9,0.9,0.3
stra.11841,0.8,0.9,0.9,0.4
stra.11842,0.8,0.9,0.9,0.5
stra.11843,0.8,0.9,0.9,0.6
stra.11844,0.8,0.9,0.9,0.7
stra.11845,0.8,0.9,0.9,0.8
stra.11846,0.8,0.9,0.9,0.9
stra.11847,0.8,0.9,0.9,0.99
stra.11848,0.8,0.9,0.99,0.01
stra.11849,0.8,0.9,0.99,0.1
stra.11850,0.8,0.9,0.99,0.2
stra.11851,0.8,0.9,0.99,0.3
stra.11852,0.8,0.9,0.99,0.4
stra.11853,0.8,0.9,0.99,0.5
stra.11854,0.8,0.9,0.99,0.6
stra.11855,0.8,0.9,0.99,0.7
stra.11856,0.8,0.9,0.99,0.8
stra.11857,0.8,0.9,0.99,0.9
stra.11858,0.8,0.9,0.99,0.99
stra.11859,0.8,0.99,0.01,0.01
stra.11860,0.8,0.99,0.01,0.1
stra.11861,0.8,0.99,0.01,0.2
stra.11862,0.8,0.99,0.01,0.3
stra.11863,0.8,0.99,0.01,0.4
stra.11864,0.8,0.99,0.01,0.5
stra.11865,0.8,0.99,0.01,0.6
stra.11866,0.8,0.99,0.01,0.7
stra.11867,0.8,0.99,0.01,0.8
stra.11868,0.8,0.99,0.01,0.9
stra.11869,0.8,0.99,0.01,0.99
stra.11870,0.8,0.99,0.1,0.01
stra.11871,0.8,0.99,0.1,0.1
stra.11872,0.8,0.99,0.1,0.2
stra.11873,0.8,0.99,0.1,0.3
stra.11874,0.8,0.99,0.1,0.4
stra.11875,0.8,0.99,0.1,0.5
stra.11876,0.8,0.99,0.1,0.6
stra.11877,0.8,0.99,0.1,0.7
stra.11878,0.8,0.99,0.1,0.8
stra.11879,0.8,0.99,0.1,0.9
stra.11880,0.8,0.99,0.1,0.99
stra.11881,0.8,0.99,0.2,0.01
stra.11882,0.8,0.99,0.2,0.1
stra.11883,0.8,0.99,0.2,0.2
stra.11884,0.8,0.99,0.2,0.3
stra.11885,0.8,0.99,0.2,0.4
stra.11886,0.8,0.99,0.2,0.5
stra.11887,0.8,0.99,0.2,0.6
stra.11888,0.8,0.99,0.2,0.7
stra.11889,0.8,0.99,0.2,0.8
stra.11890,0.8,0.99,0.2,0.9
stra.11891,0.8,0.99,0.2,0.99
stra.11892,0.8,0.99,0.3,0.01
stra.11893,0.8,0.99,0.3,0.1
stra.11894,0.8,0.99,0.3,0.2
stra.11895,0.8,0.99,0.3,0.3
stra.11896,0.8,0.99,0.3,0.4
stra.11897,0.8,0.99,0.3,0.5
stra.11898,0.8,0.99,0.3,0.6
stra.11899,0.8,0.99,0.3,0.7
stra.11900,0.8,0.99,0.3,0.8
stra.11901,0.8,0.99,0.3,0.9
stra.11902,0.8,0.99,0.3,0.99
stra.11903,0.8,0.99,0.4,0.01
stra.11904,0.8,0.99,0.4,0.1
stra.11905,0.8,0.99,0.4,0.2
stra.11906,0.8,0.99,0.4,0.3
stra.11907,0.8,0.99,0.4,0.4
stra.11908,0.8,0.99,0.4,0.5
stra.11909,0.8,0.99,0.4,0.6
stra.11910,0.8,0.99,0.4,0.7
stra.11911,0.8,0.99,0.4,0.8
stra.11912,0.8,0.99,0.4,0.9
stra.11913,0.8,0.99,0.4,0.99
stra.11914,0.8,0.99,0.5,0.01
stra.11915,0.8,0.99,0.5,0.1
stra.11916,0.8,0.99,0.5,0.2
stra.11917,0.8,0.99,0.5,0.3
stra.11918,0.8,0.99,0.5,0.4
stra.11919,0.8,0.99,0.5,0.5
stra.11920,0.8,0.99,0.5,0.6
stra.11921,0.8,0.99,0.5,0.7
stra.11922,0.8,0.99,0.5,0.8
stra.11923,0.8,0.99,0.5,0.9
stra.11924,0.8,0.99,0.5,0.99
stra.11925,0.8,0.99,0.6,0.01
stra.11926,0.8,0.99,0.6,0.1
stra.11927,0.8,0.99,0.6,0.2
stra.11928,0.8,0.99,0.6,0.3
stra.11929,0.8,0.99,0.6,0.4
stra.11930,0.8,0.99,0.6,0.5
stra.11931,0.8,0.99,0.6,0.6
stra.11932,0.8,0.99,0.6,0.7
stra.11933,0.8,0.99,0.6,0.8
stra.11934,0.8,0.99,0.6,0.9
stra.11935,0.8,0.99,0.6,0.99
stra.11936,0.8,0.99,0.7,0.01
stra.11937,0.8,0.99,0.7,0.1
stra.11938,0.8,0.99,0.7,0.2
stra.11939,0.8,0.99,0.7,0.3
stra.11940,0.8,0.99,0.7,0.4
stra.11941,0.8,0.99,0.7,0.5
stra.11942,0.8,0.99,0.7,0.6
stra.11943,0.8,0.99,0.7,0.7
stra.11944,0.8,0.99,0.7,0.8
stra.11945,0.8,0.99,0.7,0.9
stra.11946,0.8,0.99,0.7,0.99
stra.11947,0.8,0.99,0.8,0.01
stra.11948,0.8,0.99,0.8,0.1
stra.11949,0.8,0.99,0.8,0.2
stra.11950,0.8,0.99,0.8,0.3
stra.11951,0.8,0.99,0.8,0.4
stra.11952,0.8,0.99,0.8,0.5
stra.11953,0.8,0.99,0.8,0.6
stra.11954,0.8,0.99,0.8,0.7
stra.11955,0.8,0.99,0.8,0.8
stra.11956,0.8,0.99,0.8,0.9
stra.11957,0.8,0.99,0.8,0.99
stra.11958,0.8,0.99,0.9,0.01
stra.11959,0.8,0.99,0.9,0.1
stra.11960,0.8,0.99,0.9,0.2
stra.11961,0.8,0.99,0.9,0.3
stra.11962,0.8,0.99,0.9,0.4
stra.11963,0.8,0.99,0.9,0.5
stra.11964,0.8,0.99,0.9,0.6
stra.11965,0.8,0.99,0.9,0.7
stra.11966,0.8,0.99,0.9,0.8
stra.11967,0.8,0.99,0.9,0.9
stra.11968,0.8,0.99,0.9,0.99
stra.11969,0.8,0.99,0.99,0.01
stra.11970,0.8,0.99,0.99,0.1
stra.11971,0.8,0.99,0.99,0.2
stra.11972,0.8,0.99,0.99,0.3
stra.11973,0.8,0.99,0.99,0.4
stra.11974,0.8,0.99,0.99,0.5
stra.11975,0.8,0.99,0.99,0.6
stra.11976,0.8,0.99,0.99,0.7
stra.11977,0.8,0.99,0.99,0.8
stra.11978,0.8,0.99,0.99,0.9
stra.11979,0.8,0.99,0.99,0.99
stra.11980,0.9,0.01,0.01,0.01
stra.11981,0.9,0.01,0.01,0.1
stra.11982,0.9,0.01,0.01,0.2
stra.11983,0.9,0.01,0.01,0.3
stra.11984,0.9,0.01,0.01,0.4
stra.11985,0.9,0.01,0.01,0.5
stra.11986,0.9,0.01,0.01,0.6
stra.11987,0.9,0.01,0.01,0.7
stra.11988,0.9,0.01,0.01,0.8
stra.11989,0.9,0.01,0.01,0.9
stra.11990,0.9,0.01,0.01,0.99
stra.11991,0.9,0.01,0.1,0.01
stra.11992,0.9,0.01,0.1,0.1
stra.11993,0.9,0.01,0.1,0.2
stra.11994,0.9,0.01,0.1,0.3
stra.11995,0.9,0.01,0.1,0.4
stra.11996,0.9,0.01,0.1,0.5
stra.11997,0.9,0.01,0.1,0.6
stra.11998,0.9,0.01,0.1,0.7
stra.11999,0.9,0.01,0.1,0.8
stra.12000,0.9,0.01,0.1,0.9
stra.12001,0.9,0.01,0.1,0.99
stra.12002,0.9,0.01,0.2,0.01
stra.12003,0.9,0.01,0.2,0.1
stra.12004,0.9,0.01,0.2,0.2
stra.12005,0.9,0.01,0.2,0.3
stra.12006,0.9,0.01,0.2,0.4
stra.12007,0.9,0.01,0.2,0.5
stra.12008,0.9,0.01,0.2,0.6
stra.12009,0.9,0.01,0.2,0.7
stra.12010,0.9,0.01,0.2,0.8
stra.12011,0.9,0.01,0.2,0.9
stra.12012,0.9,0.01,0.2,0.99
stra.12013,0.9,0.01,0.3,0.01
stra.12014,0.9,0.01,0.3,0.1
stra.12015,0.9,0.01,0.3,0.2
stra.12016,0.9,0.01,0.3,0.3
stra.12017,0.9,0.01,0.3,0.4
stra.12018,0.9,0.01,0.3,0.5
stra.12019,0.9,0.01,0.3,0.6
stra.12020,0.9,0.01,0.3,0.7
stra.12021,0.9,0.01,0.3,0.8
stra.12022,0.9,0.01,0.3,0.9
stra.12023,0.9,0.01,0.3,0.99
stra.12024,0.9,0.01,0.4,0.01
stra.12025,0.9,0.01,0.4,0.1
stra.12026,0.9,0.01,0.4,0.2
stra.12027,0.9,0.01,0.4,0.3
stra.12028,0.9,0.01,0.4,0.4
stra.12029,0.9,0.01,0.4,0.5
stra.12030,0.9,0.01,0.4,0.6
stra.12031,0.9,0.01,0.4,0.7
stra.12032,0.9,0.01,0.4,0.8
stra.12033,0.9,0.01,0.4,0.9
stra.12034,0.9,0.01,0.4,0.99
stra.12035,0.9,0.01,0.5,0.01
stra.12036,0.9,0.01,0.5,0.1
stra.12037,0.9,0.01,0.5,0.2
stra.12038,0.9,0.01,0.5,0.3
stra.12039,0.9,0.01,0.5,0.4
stra.12040,0.9,0.01,0.5,0.5
stra.12041,0.9,0.01,0.5,0.6
stra.12042,0.9,0.01,0.5,0.7
stra.12043,0.9,0.01,0.5,0.8
stra.12044,0.9,0.01,0.5,0.9
stra.12045,0.9,0.01,0.5,0.99
stra.12046,0.9,0.01,0.6,0.01
stra.12047,0.9,0.01,0.6,0.1
stra.12048,0.9,0.01,0.6,0.2
stra.12049,0.9,0.01,0.6,0.3
stra.12050,0.9,0.01,0.6,0.4
stra.12051,0.9,0.01,0.6,0.5
stra.12052,0.9,0.01,0.6,0.6
stra.12053,0.9,0.01,0.6,0.7
stra.12054,0.9,0.01,0.6,0.8
stra.12055,0.9,0.01,0.6,0.9
stra.12056,0.9,0.01,0.6,0.99
stra.12057,0.9,0.01,0.7,0.01
stra.12058,0.9,0.01,0.7,0.1
stra.12059,0.9,0.01,0.7,0.2
stra.12060,0.9,0.01,0.7,0.3
stra.12061,0.9,0.01,0.7,0.4
stra.12062,0.9,0.01,0.7,0.5
stra.12063,0.9,0.01,0.7,0.6
stra.12064,0.9,0.01,0.7,0.7
stra.12065,0.9,0.01,0.7,0.8
stra.12066,0.9,0.01,0.7,0.9
stra.12067,0.9,0.01,0.7,0.99
stra.12068,0.9,0.01,0.8,0.01
stra.12069,0.9,0.01,0.8,0.1
stra.12070,0.9,0.01,0.8,0.2
stra.12071,0.9,0.01,0.8,0.3
stra.12072,0.9,0.01,0.8,0.4
stra.12073,0.9,0.01,0.8,0.5
stra.12074,0.9,0.01,0.8,0.6
stra.12075,0.9,0.01,0.8,0.7
stra.12076,0.9,0.01,0.8,0.8
stra.12077,0.9,0.01,0.8,0.9
stra.12078,0.9,0.01,0.8,0.99
stra.12079,0.9,0.01,0.9,0.01
stra.12080,0.9,0.01,0.9,0.1
stra.12081,0.9,0.01,0.9,0.2
stra.12082,0.9,0.01,0.9,0.3
stra.12083,0.9,0.01,0.9,0.4
stra.12084,0.9,0.01,0.9,0.5
stra.12085,0.9,0.01,0.9,0.6
stra.12086,0.9,0.01,0.9,0.7
stra.12087,0.9,0.01,0.9,0.8
stra.12088,0.9,0.01,0.9,0.9
stra.12089,0.9,0.01,0.9,0.99
stra.12090,0.9,0.01,0.99,0.01
stra.12091,0.9,0.01,0.99,0.1
stra.12092,0.9,0.01,0.99,0.2
stra.12093,0.9,0.01,0.99,0.3
stra.12094,0.9,0.01,0.99,0.4
stra.12095,0.9,0.01,0.99,0.5
stra.12096,0.9,0.01,0.99,0.6
stra.12097,0.9,0.01,0.99,0.7
stra.12098,0.9,0.01,0.99,0.8
stra.12099,0.9,0.01,0.99,0.9
stra.12100,0.9,0.01,0.99,0.99
stra.12101,0.9,0.1,0.01,0.01
stra.12102,0.9,0.1,0.01,0.1
stra.12103,0.9,0.1,0.01,0.2
stra.12104,0.9,0.1,0.01,0.3
stra.12105,0.9,0.1,0.01,0.4
stra.12106,0.9,0.1,0.01,0.5
stra.12107,0.9,0.1,0.01,0.6
stra.12108,0.9,0.1,0.01,0.7
stra.12109,0.9,0.1,0.01,0.8
stra.12110,0.9,0.1,0.01,0.9
stra.12111,0.9,0.1,0.01,0.99
stra.12112,0.9,0.1,0.1,0.01
stra.12113,0.9,0.1,0.1,0.1
stra.12114,0.9,0.1,0.1,0.2
stra.12115,0.9,0.1,0.1,0.3
stra.12116,0.9,0.1,0.1,0.4
stra.12117,0.9,0.1,0.1,0.5
stra.12118,0.9,0.1,0.1,0.6
stra.12119,0.9,0.1,0.1,0.7
stra.12120,0.9,0.1,0.1,0.8
stra.12121,0.9,0.1,0.1,0.9
stra.12122,0.9,0.1,0.1,0.99
stra.12123,0.9,0.1,0.2,0.01
stra.12124,0.9,0.1,0.2,0.1
stra.12125,0.9,0.1,0.2,0.2
stra.12126,0.9,0.1,0.2,0.3
stra.12127,0.9,0.1,0.2,0.4
stra.12128,0.9,0.1,0.2,0.5
stra.12129,0.9,0.1,0.2,0.6
stra.12130,0.9,0.1,0.2,0.7
stra.12131,0.9,0.1,0.2,0.8
stra.12132,0.9,0.1,0.2,0.9
stra.12133,0.9,0.1,0.2,0.99
stra.12134,0.9,0.1,0.3,0.01
stra.12135,0.9,0.1,0.3,0.1
stra.12136,0.9,0.1,0.3,0.2
stra.12137,0.9,0.1,0.3,0.3
stra.12138,0.9,0.1,0.3,0.4
stra.12139,0.9,0.1,0.3,0.5
stra.12140,0.9,0.1,0.3,0.6
stra.12141,0.9,0.1,0.3,0.7
stra.12142,0.9,0.1,0.3,0.8
stra.12143,0.9,0.1,0.3,0.9
stra.12144,0.9,0.1,0.3,0.99
stra.12145,0.9,0.1,0.4,0.01
stra.12146,0.9,0.1,0.4,0.1
stra.12147,0.9,0.1,0.4,0.2
stra.12148,0.9,0.1,0.4,0.3
stra.12149,0.9,0.1,0.4,0.4
stra.12150,0.9,0.1,0.4,0.5
stra.12151,0.9,0.1,0.4,0.6
stra.12152,0.9,0.1,0.4,0.7
stra.12153,0.9,0.1,0.4,0.8
stra.12154,0.9,0.1,0.4,0.9
stra.12155,0.9,0.1,0.4,0.99
stra.12156,0.9,0.1,0.5,0.01
stra.12157,0.9,0.1,0.5,0.1
stra.12158,0.9,0.1,0.5,0.2
stra.12159,0.9,0.1,0.5,0.3
stra.12160,0.9,0.1,0.5,0.4
stra.12161,0.9,0.1,0.5,0.5
stra.12162,0.9,0.1,0.5,0.6
stra.12163,0.9,0.1,0.5,0.7
stra.12164,0.9,0.1,0.5,0.8
stra.12165,0.9,0.1,0.5,0.9
stra.12166,0.9,0.1,0.5,0.99
stra.12167,0.9,0.1,0.6,0.01
stra.12168,0.9,0.1,0.6,0.1
stra.12169,0.9,0.1,0.6,0.2
stra.12170,0.9,0.1,0.6,0.3
stra.12171,0.9,0.1,0.6,0.4
stra.12172,0.9,0.1,0.6,0.5
stra.12173,0.9,0.1,0.6,0.6
stra.12174,0.9,0.1,0.6,0.7
stra.12175,0.9,0.1,0.6,0.8
stra.12176,0.9,0.1,0.6,0.9
stra.12177,0.9,0.1,0.6,0.99
stra.12178,0.9,0.1,0.7,0.01
stra.12179,0.9,0.1,0.7,0.1
stra.12180,0.9,0.1,0.7,0.2
stra.12181,0.9,0.1,0.7,0.3
stra.12182,0.9,0.1,0.7,0.4
stra.12183,0.9,0.1,0.7,0.5
stra.12184,0.9,0.1,0.7,0.6
stra.12185,0.9,0.1,0.7,0.7
stra.12186,0.9,0.1,0.7,0.8
stra.12187,0.9,0.1,0.7,0.9
stra.12188,0.9,0.1,0.7,0.99
stra.12189,0.9,0.1,0.8,0.01
stra.12190,0.9,0.1,0.8,0.1
stra.12191,0.9,0.1,0.8,0.2
stra.12192,0.9,0.1,0.8,0.3
stra.12193,0.9,0.1,0.8,0.4
stra.12194,0.9,0.1,0.8,0.5
stra.12195,0.9,0.1,0.8,0.6
stra.12196,0.9,0.1,0.8,0.7
stra.12197,0.9,0.1,0.8,0.8
stra.12198,0.9,0.1,0.8,0.9
stra.12199,0.9,0.1,0.8,0.99
stra.12200,0.9,0.1,0.9,0.01
stra.12201,0.9,0.1,0.9,0.1
stra.12202,0.9,0.1,0.9,0.2
stra.12203,0.9,0.1,0.9,0.3
stra.12204,0.9,0.1,0.9,0.4
stra.12205,0.9,0.1,0.9,0.5
stra.12206,0.9,0.1,0.9,0.6
stra.12207,0.9,0.1,0.9,0.7
stra.12208,0.9,0.1,0.9,0.8
stra.12209,0.9,0.1,0.9,0.9
stra.12210,0.9,0.1,0.9,0.99
stra.12211,0.9,0.1,0.99,0.01
stra.12212,0.9,0.1,0.99,0.1
stra.12213,0.9,0.1,0.99,0.2
stra.12214,0.9,0.1,0.99,0.3
stra.12215,0.9,0.1,0.99,0.4
stra.12216,0.9,0.1,0.99,0.5
stra.12217,0.9,0.1,0.99,0.6
stra.12218,0.9,0.1,0.99,0.7
stra.12219,0.9,0.1,0.99,0.8
stra.12220,0.9,0.1,0.99,0.9
stra.12221,0.9,0.1,0.99,0.99
stra.12222,0.9,0.2,0.01,0.01
stra.12223,0.9,0.2,0.01,0.1
stra.12224,0.9,0.2,0.01,0.2
stra.12225,0.9,0.2,0.01,0.3
stra.12226,0.9,0.2,0.01,0.4
stra.12227,0.9,0.2,0.01,0.5
stra.12228,0.9,0.2,0.01,0.6
stra.12229,0.9,0.2,0.01,0.7
stra.12230,0.9,0.2,0.01,0.8
stra.12231,0.9,0.2,0.01,0.9
