generation,ave_total_payoff
618650,2.986277263
618700,2.985148694
618750,2.985401216
618800,2.986434099
618850,2.984627693
618900,2.985442207
618950,2.986463493
619000,2.983596494
619050,2.986116639
619100,2.984332652
619150,2.985576036
619200,2.985842144
619250,2.985572167
619300,2.986876507
619350,2.986338769
619400,2.985774669
619450,2.986902279
619500,2.98680033
619550,2.98685783
619600,2.985647633
619650,2.986465366
619700,2.986634468
619750,2.986014381
619800,2.983394079
619850,2.984843555
619900,2.986110149
619950,2.98608743
620000,2.9866507
620050,2.985028429
620100,2.98650717
620150,2.985980887
620200,2.985495059
620250,2.986597482
620300,2.983166278
620350,2.985160989
620400,2.986298469
620450,2.986558608
620500,2.984664099
620550,2.986692123
620600,2.98463988
620650,2.985131917
620700,2.986320865
620750,2.984604583
620800,2.986557309
620850,2.986306636
620900,2.984815801
620950,2.984798603
621000,2.985256753
621050,2.986637963
621100,2.986412906
621150,2.986767877
621200,2.985502879
621250,2.986755932
621300,2.986548988
621350,2.985571525
621400,2.986641554
621450,2.986166363
621500,2.985438322
621550,2.984963557
621600,2.98638113
621650,2.983895027
621700,2.985733255
621750,2.986687122
621800,2.985879761
621850,2.98669587
621900,2.985202792
621950,2.986354954
622000,2.986420692
622050,2.985313099
622100,2.986693197
622150,2.986164996
622200,2.986669871
622250,2.986949282
622300,2.986845629
622350,2.98602495
622400,2.986168644
622450,2.985835151
622500,2.984804224
622550,2.982589744
622600,2.986514783
622650,2.986269829
622700,2.983961956
622750,2.986670924
622800,2.984779596
622850,2.985533503
622900,2.984755919
622950,2.986817078
623000,2.983507224
623050,2.986293832
623100,2.986320577
623150,2.984088558
623200,2.986499405
623250,2.986242093
623300,2.986667978
623350,2.98668247
623400,2.986190374
623450,2.986866743
623500,2.984218668
623550,2.983457515
623600,2.986177571
623650,2.986573395
623700,2.986598285
623750,2.985772498
623800,2.981994238
623850,2.986121557
623900,2.985406736
623950,2.986485096
624000,2.984882889
624050,2.986701846
624100,2.984815944
624150,2.985644798
624200,2.98599008
624250,2.986492562
624300,2.984717726
624350,2.986155347
624400,2.986570471
624450,2.986688092
624500,2.985930641
624550,2.986105717
624600,2.985083485
624650,2.986379736
624700,2.985025139
624750,2.986615672
624800,2.986717107
624850,2.986113565
624900,2.98652504
624950,2.986833988
625000,2.985991634
625050,2.98632775
625100,2.985645068
625150,2.983978483
625200,2.986549873
625250,2.98582891
625300,2.984750346
625350,2.986692261
625400,2.986132407
625450,2.986818737
625500,2.986838564
625550,2.985535266
625600,2.98700738
625650,2.98536083
625700,2.986160362
625750,2.986354933
625800,2.986789684
625850,2.985392842
625900,2.985836777
625950,2.986563268
626000,2.985854187
626050,2.986416745
626100,2.984473011
626150,2.984988547
626200,2.986578902
626250,2.985499096
626300,2.986302609
626350,2.985966847
626400,2.986648633
626450,2.986604603
626500,2.987029344
626550,2.985562097
626600,2.987034457
626650,2.986503273
626700,2.985495619
626750,2.986940899
626800,2.98599747
626850,2.98620446
626900,2.98487198
626950,2.986675599
627000,2.986631364
627050,2.985970842
627100,2.986761931
627150,2.986218355
627200,2.984924835
627250,2.986014903
627300,2.984362882
627350,2.98547212
627400,2.983725681
627450,2.986515707
627500,2.985544851
627550,2.986565099
627600,2.98553205
627650,2.985459199
627700,2.986186956
627750,2.986445959
627800,2.984327071
627850,2.985925379
627900,2.985426937
627950,2.986345961
628000,2.986798838
628050,2.986331601
628100,2.985050766
628150,2.985142346
628200,2.985320428
628250,2.986573191
628300,2.986111894
628350,2.986046137
628400,2.985890146
628450,2.986539377
628500,2.986528369
628550,2.985548933
628600,2.985024965
628650,2.98471733
628700,2.985896374
628750,2.984288009
628800,2.986352116
628850,2.986991315
628900,2.986425878
628950,2.986104714
629000,2.986768006
629050,2.985761203
629100,2.986411297
629150,2.9869726
629200,2.986619581
629250,2.986741129
629300,2.986137784
629350,2.985699129
629400,2.985218222
629450,2.986532547
629500,2.986692285
629550,2.9864725
629600,2.986645177
629650,2.983643024
629700,2.985740652
629750,2.986421051
629800,2.98372657
629850,2.985108177
629900,2.986721936
629950,2.986847203
630000,2.986767383
630050,2.986906252
630100,2.985431117
630150,2.986797139
630200,2.986293557
630250,2.985978865
630300,2.984832441
630350,2.985221677
630400,2.986354189
630450,2.984896247
630500,2.985492947
630550,2.984688508
630600,2.984765413
630650,2.98664346
630700,2.986500357
630750,2.986251261
630800,2.986177907
630850,2.985671629
630900,2.98605397
630950,2.986192558
631000,2.985934252
631050,2.985351356
631100,2.985818557
631150,2.986393462
631200,2.985716377
631250,2.98370101
631300,2.98635099
631350,2.986745267
631400,2.985584526
631450,2.986650694
631500,2.98615132
631550,2.986705317
631600,2.986696084
631650,2.986251695
631700,2.984854613
631750,2.98523279
631800,2.986344789
631850,2.984880459
631900,2.986796021
631950,2.986326801
632000,2.986458626
632050,2.986339895
632100,2.985768146
632150,2.986873447
632200,2.986837676
632250,2.986580068
632300,2.985390019
632350,2.986186098
632400,2.986657242
632450,2.985296804
632500,2.985700345
632550,2.984965823
632600,2.986521072
632650,2.986344181
632700,2.986101231
632750,2.985007169
632800,2.986779943
632850,2.984627129
632900,2.986027036
632950,2.985950368
633000,2.985188155
633050,2.98614531
633100,2.986688325
633150,2.984816845
633200,2.985765542
633250,2.985996136
633300,2.986443151
633350,2.986124003
633400,2.985771891
633450,2.985899911
633500,2.986448824
633550,2.986620365
633600,2.986756164
633650,2.986879615
633700,2.983028572
633750,2.986703789
633800,2.98657575
633850,2.985806123
633900,2.98595555
633950,2.986177981
634000,2.986419726
634050,2.986647017
634100,2.986349951
634150,2.985884265
634200,2.986847658
634250,2.985321913
634300,2.986322178
634350,2.985320518
634400,2.98638209
634450,2.986436496
634500,2.986517153
634550,2.984852363
634600,2.984072564
634650,2.985588441
634700,2.986506801
634750,2.984572666
634800,2.986587591
634850,2.985690004
634900,2.986376509
634950,2.985811101
635000,2.986679083
635050,2.986383741
635100,2.986414775
635150,2.986120798
635200,2.985504435
635250,2.984976081
635300,2.986610784
635350,2.986361109
635400,2.986648229
635450,2.986606238
635500,2.986306235
635550,2.985402343
635600,2.986122625
635650,2.98607094
635700,2.984559135
635750,2.984620341
635800,2.986305564
635850,2.984924192
635900,2.984936707
635950,2.985929183
636000,2.986094126
636050,2.986025387
636100,2.986620517
636150,2.986732414
636200,2.985967985
636250,2.985989361
636300,2.986264391
636350,2.986557219
636400,2.986560625
636450,2.986440942
636500,2.985440062
636550,2.985871987
636600,2.986711955
636650,2.985074859
636700,2.98697711
636750,2.986300817
636800,2.9867258
636850,2.985371327
636900,2.985638002
636950,2.985988589
637000,2.985334032
637050,2.985408994
637100,2.986782786
637150,2.985249359
637200,2.985992714
637250,2.985416441
637300,2.986641043
637350,2.986232881
637400,2.9863599
637450,2.985295052
637500,2.986106954
637550,2.985831672
637600,2.986354648
637650,2.986351515
637700,2.985566137
637750,2.985698966
637800,2.984435931
637850,2.986224017
637900,2.984696743
637950,2.986440455
638000,2.986030441
638050,2.983605307
638100,2.986013636
638150,2.985375803
638200,2.986616711
638250,2.98541431
638300,2.985949117
638350,2.986878227
638400,2.986597486
638450,2.986466571
638500,2.984741984
638550,2.986915542
638600,2.986016771
638650,2.985875206
638700,2.984288331
638750,2.985825164
638800,2.98666531
638850,2.985860032
638900,2.983062259
638950,2.986688568
639000,2.986838025
639050,2.985984696
639100,2.985071005
639150,2.986244218
639200,2.985786593
639250,2.986179696
639300,2.985127578
639350,2.984809334
639400,2.985106071
639450,2.985918281
639500,2.986608177
639550,2.985630802
639600,2.985300644
639650,2.986171473
639700,2.986666169
639750,2.9867872
639800,2.985731182
639850,2.98552555
639900,2.986117429
639950,2.98623415
640000,2.986678338
640050,2.986531821
640100,2.986169394
640150,2.985646793
640200,2.986355742
640250,2.986353181
640300,2.985294605
640350,2.98584132
640400,2.986388937
640450,2.985702411
640500,2.985062304
640550,2.986350521
640600,2.986703754
640650,2.985860534
640700,2.984992755
640750,2.985401558
640800,2.985226528
640850,2.986567423
640900,2.986637237
640950,2.986634017
641000,2.986698517
641050,2.986026075
641100,2.986788873
641150,2.986466012
641200,2.986265908
641250,2.986912716
641300,2.985772246
641350,2.986766731
641400,2.986396269
641450,2.98618789
641500,2.986427505
641550,2.98553927
641600,2.983067947
641650,2.986366111
641700,2.985852572
641750,2.984205634
641800,2.986095445
641850,2.986491422
641900,2.986883574
641950,2.986222329
642000,2.986217351
642050,2.986606696
642100,2.983662969
642150,2.986770907
642200,2.986476925
642250,2.986554416
642300,2.986840011
642350,2.98654667
642400,2.985328529
642450,2.98653522
642500,2.985362126
642550,2.986492033
642600,2.985651035
642650,2.986078353
642700,2.986368813
642750,2.984318595
642800,2.985299643
642850,2.984818394
642900,2.986367831
642950,2.985890622
643000,2.985487964
643050,2.986595456
643100,2.985876937
643150,2.983816161
643200,2.986292824
643250,2.98588682
643300,2.985762182
643350,2.986510662
643400,2.985899685
643450,2.98619108
643500,2.98638759
643550,2.985144626
643600,2.985364852
643650,2.986583142
643700,2.986714453
643750,2.985575883
643800,2.985950101
643850,2.986458305
643900,2.985646482
643950,2.986725371
644000,2.986190867
644050,2.98489277
644100,2.986415644
644150,2.986162354
644200,2.986538563
644250,2.986275343
644300,2.986682732
644350,2.986233612
644400,2.986494751
644450,2.986895632
644500,2.986161779
644550,2.985375173
644600,2.986339291
644650,2.986703826
644700,2.986939714
644750,2.985949067
644800,2.98608334
644850,2.986415193
644900,2.985799511
644950,2.986538908
645000,2.986971981
645050,2.986386672
645100,2.985895523
645150,2.986732434
645200,2.986453736
645250,2.985554449
645300,2.985537555
645350,2.98637793
645400,2.986866832
645450,2.986365927
645500,2.984766483
645550,2.985304884
645600,2.986479153
645650,2.985648367
645700,2.985921338
645750,2.986745425
645800,2.986107483
645850,2.986856074
645900,2.98688991
645950,2.984650899
646000,2.985647469
646050,2.984170966
646100,2.985528374
646150,2.985740096
646200,2.986535781
646250,2.98579938
646300,2.9868421
646350,2.985275156
646400,2.986239501
646450,2.986248847
646500,2.986864307
646550,2.986890631
646600,2.985195058
646650,2.986619965
646700,2.986763948
646750,2.985991091
646800,2.986801251
646850,2.985672845
646900,2.986115076
646950,2.985610663
647000,2.986512194
647050,2.98663911
647100,2.98521177
647150,2.986247858
647200,2.986204046
647250,2.985586772
647300,2.986548598
647350,2.986395455
647400,2.986739976
647450,2.985528143
647500,2.985625125
647550,2.98507646
647600,2.985177905
647650,2.986179464
647700,2.986536514
647750,2.986583239
647800,2.986669193
647850,2.985791898
647900,2.985999856
647950,2.985828254
648000,2.986265089
648050,2.985523194
648100,2.986034684
648150,2.986526032
648200,2.985520464
648250,2.986647616
648300,2.98679537
648350,2.983249705
648400,2.986463096
648450,2.985714409
648500,2.984595249
648550,2.986110166
648600,2.986632425
648650,2.986218115
648700,2.985913841
648750,2.984907537
648800,2.986668533
648850,2.984619511
648900,2.986191439
648950,2.986891368
649000,2.985561523
649050,2.986861789
649100,2.986563244
649150,2.98617648
649200,2.986826827
649250,2.98637437
649300,2.986897655
649350,2.985783367
649400,2.987022832
649450,2.986534833
649500,2.986111278
649550,2.986372742
649600,2.986532709
649650,2.986928966
649700,2.985211134
649750,2.986577659
649800,2.986878592
649850,2.985099721
649900,2.986334689
649950,2.986602017
650000,2.985989834
650050,2.985231828
650100,2.986897732
650150,2.986933717
650200,2.985166489
650250,2.98503856
650300,2.986675797
650350,2.986831423
650400,2.986913712
650450,2.986586627
650500,2.985454379
650550,2.986681962
650600,2.986678595
650650,2.985231487
650700,2.98489579
650750,2.983931879
650800,2.986819508
650850,2.98499593
650900,2.986211395
650950,2.985898788
651000,2.986691605
651050,2.98647419
651100,2.986028939
651150,2.986603848
651200,2.986212724
651250,2.985705224
651300,2.985956709
651350,2.985061866
651400,2.986398046
651450,2.986106029
651500,2.986241552
651550,2.986334243
651600,2.986256267
651650,2.98532848
651700,2.986408681
651750,2.986621186
651800,2.985165173
651850,2.98563542
651900,2.985710467
651950,2.985354208
652000,2.98636266
652050,2.98362478
652100,2.985423125
652150,2.986698354
652200,2.986436763
652250,2.985879139
652300,2.985577992
652350,2.985863397
652400,2.985816878
652450,2.986673744
652500,2.985892446
652550,2.985541954
652600,2.986137548
652650,2.98664914
652700,2.986765662
652750,2.9869282
652800,2.985569219
652850,2.984737122
652900,2.986716321
652950,2.986294806
653000,2.985055962
653050,2.986242577
653100,2.985488825
653150,2.98658687
653200,2.986333226
653250,2.986415041
653300,2.986506528
653350,2.986750665
653400,2.985743747
653450,2.984670589
653500,2.984206914
653550,2.986116112
653600,2.986303446
653650,2.986352422
653700,2.986369411
653750,2.986245386
653800,2.986656124
653850,2.986815253
653900,2.986685692
653950,2.986199063
654000,2.986281153
654050,2.985187944
